Round,ClientID,ClientAccuracy,ClientTrainingTime
0,client5,0.6266081042788325,15182.99229699187
0,client17,0.6005045065472479,13996.165781049058
0,client13,0.6509569580291457,17989.067936083302
0,client1,0.6193482340897458,14702.356110094115
0,client9,0.5526116365881726,14183.700543129817
1,client5,0.3856333238877869,14259.176439139992
1,client17,0.6464769570886004,13334.229114931077
1,client13,0.5836175550356569,16738.656552042812
1,client1,0.619774782460331,13170.93327594921
1,client9,0.5743074461814813,13582.28094712831
2,client5,0.7021535845848682,14549.750078935176
2,client17,0.7123745819397993,13671.828894875944
2,client13,0.6564252896242636,16461.829985957593
2,client1,0.7028948416083717,13325.746478047222
2,client9,0.6764994807600551,13302.966004004702
3,client5,0.7561632190422216,14241.8764710892
3,client17,0.7373164786576725,13139.608748955652
3,client13,0.6809764072497675,17014.257517876104
3,client1,0.6839845305124268,13055.385992163792
3,client9,0.6823374217631705,14392.549029784277
4,client5,0.7200340039671295,14357.471551047638
4,client17,0.668867978005782,13610.225514974445
4,client13,0.6577782788849114,16728.94337796606
4,client1,0.3865665699823693,13483.45074406825
4,client9,0.6536248561565017,13717.329962877557
5,client17,0.5983504336488861,13305.711572989821
5,client5,0.41473505242278264,15017.125955084339
5,client13,0.6392028638272683,16844.60747684352
5,client1,0.75865893192288,13564.637043979019
5,client9,0.6301046899997194,14637.17919611372
6,client17,0.7826937248455303,13341.189993079752
6,client5,0.7621422499291584,14763.853958109394
6,client13,0.7381965780646617,17070.140212075785
6,client1,0.7647443553432293,13060.331967892125
6,client9,0.728086670970277,13497.70460696891
7,client5,0.7857466704448852,14469.254637835547
7,client17,0.8120004534890313,13221.71487682499
7,client13,0.8091439524198777,17238.45000891015
7,client1,0.7935221520787124,13806.665416108444
7,client9,0.748772067697662,14350.012119160965
8,client5,0.6948994049305752,14336.979846004397
8,client17,0.7936908338529561,13749.76875889115
8,client13,0.7233136961975364,16899.33651406318
8,client1,0.8076835579821419,13714.619369013235
8,client9,0.7317353840972242,13790.074050892144
9,client5,0.69016718617172,14427.585625089705
9,client17,0.727056289326002,13560.322454897687
9,client13,0.6412887222707669,16681.064860895276
9,client1,0.7874367286583632,13516.43096189946
9,client9,0.546577226416683,13476.340322988108
10,client5,0.6887220175687163,14856.797523796558
10,client17,0.7644407913383595,13301.79032497108
10,client13,0.6040533303266905,16976.83123801835
10,client1,0.7264971847807541,14922.887356951833
10,client9,0.7594656038620226,13796.818539034575
11,client17,0.7039566917975172,13374.318957095966
11,client5,0.717086993482573,15214.072400005534
11,client13,0.7691462074019787,16537.95408899896
11,client1,0.7708013422055394,14465.7526940573
11,client9,0.8245249656178956,15226.5560249798
12,client5,0.764267497874752,14568.915504962206
12,client17,0.7396689530071991,13166.013868991286
12,client13,0.828593173041689,17150.739839067683
12,client1,0.7603082522891429,13494.49269589968
12,client9,0.8144489039827107,13609.709011157975
13,client5,0.71051289317087,14701.293027028441
13,client17,0.8012017459327703,14009.952586144209
13,client13,0.7680187163514389,16792.631902033463
13,client1,0.7684695444463402,16392.513905884698
13,client9,0.7777091694967583,14528.285875916481
14,client17,0.768068703588232,13488.611615961418
14,client5,0.8134599036554264,15679.238260025159
14,client13,0.7414099275587,16686.248516198248
14,client1,0.7834840470909401,13300.577455200255
14,client9,0.7207331106682758,13605.894699925557
15,client5,0.8355058090110513,13932.351398980245
15,client17,0.7882773085425996,13598.27810805291
15,client13,0.7144628914507991,16938.525778939947
15,client1,0.7713416368082807,13714.794021099806
15,client9,0.7802071346375143,14975.498915882781
16,client5,0.8142533295551148,14798.532298998907
16,client17,0.7519131568505186,13793.888268992305
16,client13,0.8068044084900076,16577.47721998021
16,client1,0.7663368025934141,13980.010361177847
16,client9,0.765752617249993,13555.929663823918
17,client5,0.8107395862850666,14065.97073096782
17,client17,0.7972904030383765,13230.402167188004
17,client13,0.8230966541703075,16844.1012641415
17,client1,0.7905647500426548,14234.336141031235
17,client9,0.7599988773190378,16227.625034982339
18,client17,0.7829771554900515,13551.432690816
18,client5,0.7478039104562199,15145.42426704429
18,client13,0.7419736730839699,16605.126227950677
18,client1,0.728089632030939,13163.072746945545
18,client9,0.795952735131494,13791.959011927247
19,client17,0.7941443228841902,13127.500120084733
19,client5,0.7840748087276849,15333.544177003205
19,client13,0.7514164106322406,16890.7443578355
19,client1,0.764118751066371,13532.491898164153
19,client9,0.7209015128125965,14671.098882798105
20,client5,0.6949277415698498,14412.389532895759
20,client17,0.7674451561702851,13035.16214597039
20,client13,0.7563773712546157,16657.683809055015
20,client1,0.7713985099243588,14858.68250601925
20,client9,0.732296724578293,13809.551218058914
21,client5,0.7915273448569,14408.743650885299
21,client17,0.8106683294597812,13567.665959941223
21,client13,0.7855230149110691,16344.898848095909
21,client1,0.773900927031792,13500.235457206145
21,client9,0.8009486654130062,13964.240959146991
22,client5,0.8166052706149051,14359.30854990147
22,client17,0.8242163142678987,13830.838173860684
22,client13,0.760098091721397,16868.729870999232
22,client1,0.8153614286526759,14348.835223121569
22,client9,0.8191360969996351,14997.163130203262
23,client5,0.8147633890620573,14949.037807062268
23,client17,0.7830905277478601,14116.220849798992
23,client13,0.820954421174282,16572.919898899272
23,client1,0.7628959790706933,14209.495837101713
23,client9,0.7948861882174633,14023.919958155602
24,client5,0.8163219042221592,14838.188210967928
24,client17,0.8133042344538292,13213.525536004454
24,client13,0.7496406122276404,17278.15392310731
24,client1,0.7894272877210943,14006.180337863043
24,client9,0.8135507592130007,13622.494956012815
