,round,namespace,pod_name,container_name,joules
0,0,api-gateway,api-gateway-6bf76d45b7-jllxc,sidecar,269.64599999999996
1,0,client15,client15-79c969ddf-tjkt8,sidecar,796.8330000000001
2,0,client9,client9-d68fb99b4-mgqrg,sidecar,634.2750000000001
3,0,client11,client11-565c48c7c7-8xqkj,client11,953.943
4,0,client16,client16-6dc7f87f54-5whgt,client16,833.2020000000001
5,0,client7,client7-544486cc98-dnmvv,client7,953.0550000000001
6,0,client18,client18-69db77c748-gr9sq,sidecar,852.201
7,0,client11,client11-565c48c7c7-8xqkj,sidecar,875.9850000000001
8,0,client18,client18-69db77c748-gr9sq,linkerd-init,0.0
9,0,client1,client1-7b9db886dd-9966w,sidecar,577.5210000000001
10,0,client16,client16-6dc7f87f54-5whgt,linkerd-proxy,832.8239999999998
11,0,client13,maurits-dijk-b239eae7client131-wtf6m,hfl-train,679.3500000000001
12,0,client17,client17-69b85b5ccf-7hzjw,linkerd-proxy,691.182
13,0,client1,maurits-dijk-b239eae7client11-xkrxj,sidecar,433.713
14,0,client12,client12-79bc8d5846-qslll,linkerd-init,0.0
15,0,client16,client16-6dc7f87f54-5whgt,sidecar,830.7300000000001
16,0,client14,client14-856b5b5576-8q2xq,linkerd-init,0.0
17,0,client5,maurits-dijk-b239eae7client51-hbpb5,sidecar,626.835
18,0,orchestrator,policy-enforcer-cb8dccbd8-72jc6,policy-enforcer,228.117
19,0,client1,client1-7b9db886dd-9966w,client1,603.8130000000001
20,0,orchestrator,orchestrator-555f7b7c9d-c546k,sidecar,269.70899999999995
21,0,client4,client4-744474fb99-jvf8k,client4,663.858
22,0,client3,client3-58c68898cd-88w9f,client3,885.4649999999999
23,0,client13,client13-7bf86f4f87-b8nmx,client13,657.147
24,0,client1,maurits-dijk-b239eae7client11-xkrxj,hfl-train-model,595.815
25,0,client15,client15-79c969ddf-tjkt8,client15,832.431
26,0,client6,client6-785d875985-mzcq6,sidecar,661.998
27,0,client12,client12-79bc8d5846-qslll,sidecar,743.7809999999998
28,0,orchestrator,policy-enforcer-cb8dccbd8-72jc6,linkerd-init,0.0
29,0,client17,maurits-dijk-b239eae7client171-n2wbr,hfl-train,708.831
30,0,client17,client17-69b85b5ccf-7hzjw,client17,694.0260000000001
31,0,client12,client12-79bc8d5846-qslll,linkerd-proxy,881.9069999999999
32,0,api-gateway,api-gateway-6bf76d45b7-jllxc,api-gateway,360.057
33,0,client14,client14-856b5b5576-8q2xq,client14,667.2629999999999
34,0,client20,client20-65f8864f77-ff2d6,client20,668.2950000000001
35,0,client13,client13-7bf86f4f87-b8nmx,linkerd-init,0.0
36,0,client6,client6-785d875985-mzcq6,client6,664.1370000000001
37,0,client4,client4-744474fb99-jvf8k,linkerd-proxy,663.69
38,0,client5,maurits-dijk-b239eae7client51-hbpb5,hfl-train,739.554
39,0,client3,client3-58c68898cd-88w9f,sidecar,882.9779999999998
40,0,client2,client2-86cd6d8cf7-7ndsd,linkerd-init,0.0
41,0,client10,client10-694b6b97b4-4kq7d,linkerd-proxy,797.4269999999999
42,0,client13,client13-7bf86f4f87-b8nmx,linkerd-proxy,651.2429999999999
43,0,client14,client14-856b5b5576-8q2xq,sidecar,575.3789999999999
44,0,client9,maurits-dijk-b239eae7client91-fs6fc,hfl-train-model,835.7429999999999
45,0,client17,client17-69b85b5ccf-7hzjw,sidecar,659.1390000000001
46,0,client9,client9-d68fb99b4-mgqrg,client9,843.6870000000001
47,0,orchestrator,policy-enforcer-cb8dccbd8-72jc6,linkerd-proxy,339.9240000000001
48,0,client10,client10-694b6b97b4-4kq7d,client10,797.598
49,0,client15,client15-79c969ddf-tjkt8,linkerd-init,0.0
50,0,client13,maurits-dijk-b239eae7client131-wtf6m,hfl-train-model,647.9280000000001
51,0,client2,client2-86cd6d8cf7-7ndsd,sidecar,789.7049999999999
52,0,client5,client5-7d5ff7f8b4-f9lnw,linkerd-proxy,720.9659999999999
53,0,orchestrator,policy-enforcer-cb8dccbd8-72jc6,sidecar,331.539
54,0,client10,client10-694b6b97b4-4kq7d,linkerd-init,0.0
55,0,client4,client4-744474fb99-jvf8k,sidecar,661.713
56,0,client7,client7-544486cc98-dnmvv,sidecar,951.384
57,0,client8,client8-5845965f99-ds584,client8,646.614
58,0,server,server-656f98b57f-n5z8p,linkerd-proxy,478.533
59,0,client19,client19-56fccdb4d9-lfgws,linkerd-proxy,670.3139999999999
