,namespace,pod_name,container_name,joules
0,orchestrator,init-etcd-pvc-tc44n,init,0.0
1,client1,client1-7b9db886dd-7cb7h,linkerd-init,0.0
2,client13,client13-7bf86f4f87-85x5v,client13,16653.459770078738
3,client13,client13-7bf86f4f87-85x5v,linkerd-proxy,16558.321081889764
4,client13,client13-7bf86f4f87-85x5v,sidecar,14549.904885826772
5,client13,client13-7bf86f4f87-85x5v,linkerd-init,0.0
6,client20,client20-65f8864f77-86s5m,client20,18171.194548818898
7,client20,client20-65f8864f77-86s5m,linkerd-init,0.0
8,client20,client20-65f8864f77-86s5m,sidecar,18136.406026771656
9,client20,client20-65f8864f77-86s5m,linkerd-proxy,18168.127029921263
10,server,server-656f98b57f-s8nt8,linkerd-proxy,12618.864070312498
11,server,server-656f98b57f-s8nt8,linkerd-init,0.0
12,client8,client8-5845965f99-7b797,client8,17976.052849218748
13,client8,client8-5845965f99-7b797,linkerd-proxy,17968.18606171875
14,client8,client8-5845965f99-7b797,sidecar,17136.472366406248
15,client8,client8-5845965f99-7b797,linkerd-init,0.0
16,client14,client14-856b5b5576-9l2sr,client14,18062.00232890625
17,client14,client14-856b5b5576-9l2sr,sidecar,17535.754061718748
18,client14,client14-856b5b5576-9l2sr,linkerd-init,0.0
19,client14,client14-856b5b5576-9l2sr,linkerd-proxy,18056.97096328125
20,client10,client10-694b6b97b4-n8b76,client10,18333.7835484375
21,client10,client10-694b6b97b4-n8b76,sidecar,18277.78095
22,client10,client10-694b6b97b4-n8b76,linkerd-proxy,18332.914823437495
23,client10,client10-694b6b97b4-n8b76,linkerd-init,0.0
24,api-gateway,api-gateway-6bf76d45b7-gh85f,linkerd-init,0.0
25,api-gateway,api-gateway-6bf76d45b7-gh85f,linkerd-proxy,9242.2868484375
26,orchestrator,orchestrator-555f7b7c9d-lrqxw,linkerd-init,0.0
27,orchestrator,policy-enforcer-cb8dccbd8-bp4z8,linkerd-proxy,8778.951766406248
28,orchestrator,orchestrator-555f7b7c9d-lrqxw,linkerd-proxy,8779.34993203125
29,orchestrator,policy-enforcer-cb8dccbd8-bp4z8,linkerd-init,0.0
30,client6,client6-785d875985-2nsnm,linkerd-proxy,18021.766485937496
31,client6,client6-785d875985-2nsnm,client6,18027.938053124995
32,client6,client6-785d875985-2nsnm,sidecar,17976.662163281246
33,client6,client6-785d875985-2nsnm,linkerd-init,0.0
34,client4,client4-744474fb99-wsdbh,client4,17887.162373437495
35,client4,client4-744474fb99-wsdbh,sidecar,17829.847638281248
36,client4,client4-744474fb99-wsdbh,linkerd-init,0.0
37,client4,client4-744474fb99-wsdbh,linkerd-proxy,17885.913581249995
38,client17,client17-69b85b5ccf-slnqw,sidecar,14936.676665624998
39,client17,client17-69b85b5ccf-slnqw,linkerd-init,0.0
40,client17,client17-69b85b5ccf-slnqw,linkerd-proxy,16454.14920703125
41,client17,client17-69b85b5ccf-slnqw,client17,16534.4006953125
42,client15,client15-79c969ddf-bth4w,client15,17900.148002343743
43,client15,client15-79c969ddf-bth4w,sidecar,17861.251443749996
44,client15,client15-79c969ddf-bth4w,linkerd-init,0.0
45,client15,client15-79c969ddf-bth4w,linkerd-proxy,17894.350469531244
46,client9,client9-d68fb99b4-pgvq6,sidecar,14956.835308593749
47,client9,client9-d68fb99b4-pgvq6,linkerd-proxy,16294.297774218747
48,client9,client9-d68fb99b4-pgvq6,client9,16336.90752890625
49,client9,client9-d68fb99b4-pgvq6,linkerd-init,0.0
50,client5,client5-7d5ff7f8b4-m92p5,client5,16588.457711718747
