,GlobalAccuracy,AggregationTime,TotalTrainingTime,RoundDuration
0,0.52569,19.712893990799785,1095.8362449891865,6672738475
1,0.50776,16.542731988010928,1104.3961010000203,6570317679
2,0.53587,12.969216011697426,1102.8245569614228,7647723156
3,0.54525,12.621520989341661,1057.2813680046238,6641303096
4,0.55838,19.66974200331606,1058.4981839638203,6585545241
5,0.54555,16.00733000668697,1052.892307023285,6575008400
6,0.57711,13.481003028573468,1057.1276460250374,6573317408
7,0.57896,15.995729016140103,1066.9183340505697,7637526609
8,0.54388,11.008315981598571,1054.4825359829701,6725779442
9,0.57946,11.92324300063774,1080.3768940386362,6562430518
10,0.58108,13.948003994300961,1035.8671139692888,6658105890
11,0.58715,15.023213985841721,1055.0403879606165,6642561917
12,0.57253,14.567032980266958,1093.3830900175963,6868972541
13,0.58569,13.782974012428895,1028.57414301252,6537219275
14,0.57931,15.66725000157021,1031.300369038945,6624842736
15,0.57784,16.325561999110505,1097.9337250464596,6585825167
16,0.59398,16.342153016012162,1070.566017064266,6577621103
17,0.56787,12.226033984916285,1032.1383749542292,6872897520
18,0.57917,14.067841024370864,1021.9590810302179,6601257170
19,0.57697,14.442557992879301,1087.351734022377,6562250257
20,0.59516,15.191400976618752,1038.007193012163,6562868578
21,0.56758,17.455424007494003,1044.0457689692266,6661935761
22,0.58361,16.53802301734686,1038.577559957048,7629299340
23,0.59688,11.559064994798973,1064.3356370565016,6573727541
24,0.57364,12.354706996120512,1039.0552980243228,6581033409
25,0.58666,14.049516001250595,1063.000965048559,6657326378
26,0.59666,11.933200992643833,1037.7668329456355,6644849259
27,0.58583,15.745668002637103,1022.0146640203893,6893843390
28,0.58933,15.704910998465493,1021.5070380072575,6652858048
29,0.59098,16.844311991008,1052.6523220178206,6614945955
30,0.59633,12.890198006061837,1054.2336939834058,6675146356
31,0.59445,15.313882991904393,1042.2628080123104,6574040818
32,0.59139,15.67464298568666,1052.8032600414008,7531319109
33,0.59311,14.892247010720894,1030.7863579655532,6675235120
34,0.5943,14.418333012145013,1043.2526750373654,6575339839
35,0.5899,11.658884002827108,1047.0505410048645,6533691780
36,0.59669,12.666215014178306,1040.58217201964,6551057580
37,0.59215,13.809833995765075,1057.3946449439973,7639955668
38,0.59597,15.768180979648605,1061.7218199477065,6581361729
39,0.59546,15.413170011015609,1031.1495189962443,6568959472
40,0.59705,12.987402005819604,1081.7299310292583,6672149637
41,0.59954,12.500572978751734,1061.4565550058614,6651121549
42,0.5989,16.92434199503623,1071.8902350054123,7677739025
43,0.59192,17.16713100904599,1088.316590001341,6635015378
44,0.58217,12.02517599449493,1057.5236470322125,6638406858
45,0.59706,14.824159006820992,1044.9967330205254,6569909429
46,0.57683,11.971373984124511,1078.0197200074326,6632552191
47,0.59352,14.63920102105476,1106.7469750123564,6867528885
48,0.59107,13.32539998111315,1091.439633979462,6572384977
49,0.58788,12.20942399231717,1053.8878079969436,6557735101
50,0.57905,13.455134991090745,1083.3072669629473,6561228328
51,0.5988,15.666247985791415,1071.8799830065109,6571788451
52,0.59819,16.28720000735484,1054.300197021803,7638870810
53,0.58248,19.836760009638965,1063.860435038805,6703320106
54,0.59434,13.88004599721171,1091.310333024012,6666398026
55,0.59661,16.841785021824762,1038.5517529794015,6668716303
56,0.59795,16.428045986685902,1073.021147021791,6687534146
57,0.59901,14.768704015295953,1049.4205040158704,7411164962
58,0.59698,15.928794018691406,1076.8910720653366,6666093070
59,0.58997,14.601197995943949,1072.1071700390894,6642000962
