,round,namespace,pod_name,container_name,joules
0,0,orchestrator,orchestrator-555f7b7c9d-9h682,linkerd-init,0.0
1,0,orchestrator,policy-enforcer-cb8dccbd8-qw574,linkerd-init,0.0
2,0,client6,client6-785d875985-4hflk,client6,663.8730000000003
3,0,client6,client6-785d875985-4hflk,linkerd-proxy,663.3870000000001
4,0,client6,client6-785d875985-4hflk,linkerd-init,0.0
5,0,client6,client6-785d875985-4hflk,sidecar,661.9380000000001
6,0,client4,client4-744474fb99-rhzl2,client4,727.425
7,0,client4,client4-744474fb99-rhzl2,linkerd-init,0.0
8,0,client4,client4-744474fb99-rhzl2,linkerd-proxy,727.2449999999999
9,0,client4,client4-744474fb99-rhzl2,sidecar,725.2199999999999
10,0,client17,client17-69b85b5ccf-vxxzv,sidecar,535.095
11,0,client17,client17-69b85b5ccf-vxxzv,client17,654.8009999999999
12,0,client17,client17-69b85b5ccf-vxxzv,linkerd-proxy,650.577
13,0,client17,client17-69b85b5ccf-vxxzv,linkerd-init,0.0
14,0,client15,client15-79c969ddf-4nxsx,sidecar,764.7150000000001
15,0,client15,client15-79c969ddf-4nxsx,client15,803.3309999999999
16,0,client15,client15-79c969ddf-4nxsx,linkerd-init,0.0
17,0,client15,client15-79c969ddf-4nxsx,linkerd-proxy,802.989
18,0,client9,client9-d68fb99b4-nkb65,linkerd-init,0.0
19,0,client9,client9-d68fb99b4-nkb65,linkerd-proxy,847.818
20,0,client9,client9-d68fb99b4-nkb65,sidecar,796.2180000000001
21,0,client9,client9-d68fb99b4-nkb65,client9,853.26
22,0,client5,client5-7d5ff7f8b4-z9g5g,linkerd-init,0.0
23,0,client5,client5-7d5ff7f8b4-z9g5g,linkerd-proxy,722.664
24,0,client5,client5-7d5ff7f8b4-z9g5g,sidecar,490.51200000000006
25,0,client5,client5-7d5ff7f8b4-z9g5g,client5,727.818
26,0,client12,client12-79bc8d5846-rk5fm,linkerd-proxy,824.931
27,0,client12,client12-79bc8d5846-rk5fm,linkerd-init,0.0
28,0,client16,client16-6dc7f87f54-n6hdx,sidecar,829.5180000000003
29,0,client16,client16-6dc7f87f54-n6hdx,client16,831.204
30,0,client16,client16-6dc7f87f54-n6hdx,linkerd-proxy,830.8680000000002
31,0,client16,client16-6dc7f87f54-n6hdx,linkerd-init,0.0
32,0,client2,client2-86cd6d8cf7-t6l8r,sidecar,826.2689999999999
33,0,client2,client2-86cd6d8cf7-t6l8r,linkerd-init,0.0
34,0,client2,client2-86cd6d8cf7-t6l8r,client2,828.0329999999999
35,0,client2,client2-86cd6d8cf7-t6l8r,linkerd-proxy,827.7539999999999
36,0,client3,client3-58c68898cd-9pg6n,client3,918.2039999999997
37,0,client3,client3-58c68898cd-9pg6n,linkerd-init,0.0
38,0,client3,client3-58c68898cd-9pg6n,linkerd-proxy,918.0839999999998
39,0,client3,client3-58c68898cd-9pg6n,sidecar,915.684
40,0,client18,client18-69db77c748-mqmcr,linkerd-proxy,775.101
41,0,client18,client18-69db77c748-mqmcr,sidecar,773.481
42,0,client18,client18-69db77c748-mqmcr,client18,775.344
43,0,client18,client18-69db77c748-mqmcr,linkerd-init,0.0
44,0,client7,client7-544486cc98-dmx8p,sidecar,858.903
45,0,client7,client7-544486cc98-dmx8p,client7,860.541
46,0,client7,client7-544486cc98-dmx8p,linkerd-init,0.0
47,0,client7,client7-544486cc98-dmx8p,linkerd-proxy,860.0429999999999
48,0,client11,client11-565c48c7c7-r8nfq,sidecar,683.829
49,0,client11,client11-565c48c7c7-r8nfq,linkerd-init,0.0
50,0,client11,client11-565c48c7c7-r8nfq,linkerd-proxy,815.586
51,0,client11,client11-565c48c7c7-r8nfq,client11,815.9490000000001
52,0,client19,client19-56fccdb4d9-klnch,linkerd-init,0.0
53,0,client19,client19-56fccdb4d9-klnch,sidecar,842.28
54,0,client19,client19-56fccdb4d9-klnch,linkerd-proxy,843.897
55,0,client19,client19-56fccdb4d9-klnch,client19,844.1999999999999
56,0,client1,client1-7b9db886dd-f79vd,linkerd-proxy,771.327
57,0,client1,client1-7b9db886dd-f79vd,sidecar,649.719
58,0,client1,client1-7b9db886dd-f79vd,linkerd-init,0.0
59,0,client1,client1-7b9db886dd-f79vd,client1,774.0360000000001
60,0,client13,client13-7bf86f4f87-8mt54,client13,814.731
61,0,client13,client13-7bf86f4f87-8mt54,linkerd-init,0.0
62,0,client13,client13-7bf86f4f87-8mt54,sidecar,664.02
63,0,client13,client13-7bf86f4f87-8mt54,linkerd-proxy,807.9570000000001
64,0,client20,client20-65f8864f77-xfgx2,linkerd-init,0.0
65,0,client20,client20-65f8864f77-xfgx2,sidecar,781.1099999999999
66,0,client20,client20-65f8864f77-xfgx2,linkerd-proxy,869.8860000000002
67,0,client20,client20-65f8864f77-xfgx2,client20,869.9940000000001
68,0,server,server-656f98b57f-ppk2f,linkerd-proxy,471.147
69,0,server,server-656f98b57f-ppk2f,linkerd-init,0.0
