,GlobalAccuracy,AggregationTime,TotalTrainingTime,RoundDuration
0,0.517,23.917126993183047,2737.6184300519526,7168098001
1,0.51542,13.71993898646906,2694.3221839610487,7109582737
2,0.59133,13.384034973569214,2662.485461041797,7611609253
3,0.5504,14.531731023453176,2672.61539993342,7077562645
4,0.59876,14.654542959760875,2693.3946619392373,7058444797
5,0.59327,15.346920001320541,2660.3983429959044,7032317472
6,0.60043,11.789513984695077,2711.0745010431856,7065176382
7,0.58702,15.126332989893854,2593.6565620359033,7583473675
8,0.58275,15.475633030291647,2642.425086989533,7067283460
9,0.5875,17.697767005302012,2587.5616110279225,7040380087
10,0.54822,12.798239011317492,2676.709179999307,7057542757
11,0.56091,15.448191028553993,2626.388276054058,7055535564
12,0.58802,14.413637982215732,2720.4369860701263,7606738304
13,0.57312,15.9870779607445,2611.243131046649,7020497987
14,0.60143,15.168371028266847,2742.931657936424,7157535238
15,0.59682,11.400641000363976,2572.8676699800417,7049321692
16,0.58072,15.406000020448118,2641.557677066885,7068561047
17,0.59913,15.010434028226882,2589.5456130383536,7596347550
18,0.60002,18.16638099262491,2611.267149914056,7043427075
19,0.59559,17.211347992997617,2580.076965969056,7060694348
