Round,ClientID,ClientAccuracy,ClientTrainingTime
0,client5,0.2061819459079733,1266.7774446308613
0,client17,0.14838709677419354,1263.5492570698261
0,client13,0.20410390744378956,2445.3627299517393
0,client1,0.15731462925851702,1414.0710895881057
0,client9,0.31908251900108575,2971.3119100779295
1,client5,0.20126448893572182,1083.2501975819468
1,client17,0.2035483870967742,1187.7110349014401
1,client13,0.24863566906788911,2152.571104466915
1,client1,0.23046092184368738,1342.7016707137227
1,client9,0.41042345276872966,3158.845213241875
2,client5,0.3586231120477696,1054.474531672895
2,client17,0.34838709677419355,1194.8769884184003
2,client13,0.4247980790220476,2156.957734376192
2,client1,0.3076152304609218,1322.1033504232764
2,client9,0.40838762214983715,2805.237775668502
3,client5,0.4594309799789252,1047.0229452475905
3,client17,0.41096774193548385,1169.357835315168
3,client13,0.4178127046496398,2177.816776558757
3,client1,0.4248496993987976,1168.2424480095506
3,client9,0.4372964169381108,3341.569603420794
4,client5,0.5356515630488233,1124.4297688826919
4,client17,0.4761290322580645,1241.3584515452385
4,client13,0.5728006985374372,2269.308391958475
4,client1,0.5424181696726786,1148.6908169463277
4,client9,0.39020086862106407,3295.394340530038
5,client5,0.5465402177730945,1059.9342826753855
5,client17,0.5312903225806451,1325.6726684048772
5,client13,0.6072909845012006,2245.865727774799
5,client1,0.531062124248497,1154.5214699581265
5,client9,0.4827633007600434,3209.2626774683595
6,client5,0.6020372321742185,1077.5724072009325
6,client17,0.5616129032258065,1183.0457150936127
6,client13,0.5607945863348613,2079.030878841877
6,client1,0.5684702738810955,1310.962650924921
6,client9,0.3710640608034745,3292.624876834452
7,client5,0.5331928345626976,1060.680003836751
7,client17,0.5903225806451613,1190.2071563526988
7,client13,0.520410390744379,2075.060094706714
7,client1,0.5347361389445557,1160.2216698229313
7,client9,0.28406623235613465,3297.9003936052322
8,client5,0.47523709167544786,1172.3538851365447
8,client17,0.4112903225806452,1361.4043220877647
8,client13,0.39008950010914645,2138.390031643212
8,client1,0.3974615898463594,1136.1991530284286
8,client9,0.36794245385450597,3296.5593514963984
9,client5,0.3582718651211802,1255.414992570877
9,client17,0.31709677419354837,1373.9621313288808
9,client13,0.3163064833005894,2171.866098418832
9,client1,0.38209752839011357,1138.2662113755941
9,client9,0.5384093376764386,3224.1237238049507
10,client5,0.31401475237091675,1191.310596652329
10,client17,0.38870967741935486,1176.8711498007178
10,client13,0.49181401440733463,2174.370212480426
10,client1,0.5026720106880428,1172.218275256455
10,client9,0.6294788273615635,3321.9831502065063
11,client5,0.48085704250087813,1092.528061941266
11,client17,0.4570967741935484,1231.4117616042495
11,client13,0.6164592883649858,2141.9490529224277
11,client1,0.5594522378089513,1204.1391097009182
11,client9,0.6653094462540716,3117.252979427576
12,client5,0.49912188268352653,1065.6208917498589
12,client17,0.6116129032258064,1210.4164194315672
12,client13,0.6874044968347522,2166.4954805746675
12,client1,0.593186372745491,1152.1003302186728
12,client9,0.6961183496199783,3164.316619746387
13,client5,0.5405690200210748,1091.7426431551576
13,client17,0.6932258064516129,1368.9426388591528
13,client13,0.6812922942588955,2116.6839683428407
13,client1,0.7237808951235805,1203.4147661179304
13,client9,0.7088762214983714,3288.7084847316146
14,client5,0.6547242711626273,1050.900138914585
14,client17,0.7029032258064516,1173.6195841804147
14,client13,0.7186203885614495,2083.6761575192213
14,client1,0.7034068136272545,1145.3430438414216
14,client9,0.7339847991313789,3262.848136946559
15,client5,0.7070600632244468,1051.5484372153878
15,client17,0.7087096774193549,1352.450080215931
15,client13,0.7380484610347086,2137.517069466412
15,client1,0.709752839011356,1138.512379489839
15,client9,0.7257057546145494,3039.7048369050026
16,client5,0.7474534597822269,1161.8812158703804
16,client17,0.7261290322580645,1177.9610607773066
16,client13,0.741977734119188,2095.018926076591
16,client1,0.7307949231796927,1160.9731214120984
16,client9,0.7430781758957655,3392.2903342172503
17,client5,0.7428872497365648,1108.4708599373698
17,client17,0.7116129032258065,1371.0428392514586
17,client13,0.7535472604234883,2095.1168509200215
17,client1,0.7167668670674683,1122.881280258298
17,client9,0.741585233441911,3229.762949049473
18,client5,0.735862311204777,1120.2556136995554
18,client17,0.7354838709677419,1431.9985145702958
18,client13,0.7454704213053919,2063.8830652460456
18,client1,0.7474949899799599,1163.5822169482708
18,client9,0.7620792616720955,3141.6358528658748
19,client5,0.7312961011591148,1095.6920022144914
19,client17,0.6964516129032258,1177.8250597417355
19,client13,0.7539838463217639,2190.692192874849
19,client1,0.7665330661322646,1205.9631841257215
19,client9,0.7281487513572205,3328.718571923673
20,client5,0.706357569371268,1095.0224930420518
20,client17,0.6729032258064516,1145.9886562079191
20,client13,0.7087972058502511,2140.410328283906
20,client1,0.7478289913159653,1190.883096307516
20,client9,0.76085776330076,3459.6796995028853
21,client5,0.7348085704250088,1208.4498656913638
21,client17,0.7025806451612904,1222.543160431087
21,client13,0.7686094739139926,2119.8864560574293
21,client1,0.7478289913159653,1156.89333435148
21,client9,0.7596362649294245,3223.9752607420087
22,client5,0.7263786441868634,1239.1823278740048
22,client17,0.7303225806451613,1163.0998151376843
22,client13,0.7349923597467802,2215.0763059034944
22,client1,0.7461589846359385,1240.3383618220687
22,client9,0.7658794788273615,3260.5866510421038
23,client5,0.7516684229012996,1052.7040539309382
23,client17,0.7470967741935484,1191.4644613862038
23,client13,0.7745033835407117,2130.659179762006
23,client1,0.7431529726118904,1145.2621649950743
23,client9,0.7062975027144408,3407.439611852169
24,client5,0.7481559536354057,1155.178964138031
24,client17,0.7112903225806452,1207.780633121729
24,client13,0.7664265444226152,2229.270822368562
24,client1,0.7297929191716767,1152.8626400977373
24,client9,0.6794245385450597,3223.0750173330307
