,round,namespace,pod_name,container_name,joules
0,0,client13,maurits-dijk-0e59c06cclient131-bc9ml,hfl-train,748.1189999999999
1,0,server,server-656f98b57f-rmxbz,linkerd-proxy,506.832
2,0,client16,client16-6dc7f87f54-pgk7x,linkerd-init,0.0
3,0,client18,client18-69db77c748-7qh4s,sidecar,764.847
4,0,client8,client8-5845965f99-6kkrd,client8,788.0039999999999
5,0,client2,client2-86cd6d8cf7-f75kx,sidecar,833.652
6,0,client1,client1-7b9db886dd-b7dzj,sidecar,620.7149999999999
7,0,client14,client14-856b5b5576-rmpff,linkerd-proxy,819.102
8,0,client5,client5-7d5ff7f8b4-5rxg9,client5,622.098
9,0,client7,client7-544486cc98-l55df,client7,705.8310000000001
10,0,client13,client13-7bf86f4f87-8vtcm,client13,659.136
11,0,client11,client11-565c48c7c7-qk6g8,linkerd-proxy,842.7270000000001
12,0,client11,client11-565c48c7c7-qk6g8,linkerd-init,0.0
13,0,client5,client5-7d5ff7f8b4-5rxg9,sidecar,493.8870000000001
14,0,client19,client19-56fccdb4d9-rfpb2,client19,711.87
15,0,orchestrator,policy-enforcer-cb8dccbd8-cq4d6,linkerd-init,0.0
16,0,client19,client19-56fccdb4d9-rfpb2,linkerd-init,0.0
17,0,api-gateway,api-gateway-6bf76d45b7-qkwp2,sidecar,320.41200000000003
18,0,client15,client15-79c969ddf-5cmfc,linkerd-init,0.0
19,0,client9,client9-d68fb99b4-wt8sx,linkerd-proxy,668.4300000000001
20,0,client8,client8-5845965f99-6kkrd,linkerd-proxy,787.4999999999998
21,0,client9,client9-d68fb99b4-wt8sx,client9,673.6949999999999
22,0,client4,client4-744474fb99-2z86t,sidecar,940.146
23,0,client20,client20-65f8864f77-lgvfz,sidecar,621.7620000000002
24,0,client5,client5-7d5ff7f8b4-5rxg9,linkerd-proxy,616.692
25,0,client11,client11-565c48c7c7-qk6g8,client11,843.0150000000001
26,0,client3,client3-58c68898cd-b4z9g,client3,791.6909999999998
27,0,client3,client3-58c68898cd-b4z9g,sidecar,789.5790000000002
28,0,orchestrator,orchestrator-555f7b7c9d-9fkvr,orchestrator,223.21800000000005
29,0,client16,client16-6dc7f87f54-pgk7x,client16,668.4630000000002
30,0,client16,client16-6dc7f87f54-pgk7x,sidecar,666.345
31,0,client1,maurits-dijk-0e59c06cclient11-p6q25,hfl-train,673.0830000000001
32,0,client3,client3-58c68898cd-b4z9g,linkerd-proxy,791.5410000000002
33,0,orchestrator,orchestrator-555f7b7c9d-9fkvr,sidecar,313.923
34,0,client17,maurits-dijk-0e59c06cclient171-nmhdt,hfl-train-model,823.3019999999999
35,0,client10,client10-694b6b97b4-tdrmb,sidecar,828.018
36,0,client6,client6-785d875985-zj2hb,client6,891.165
37,0,client20,client20-65f8864f77-lgvfz,client20,694.554
38,0,client7,client7-544486cc98-l55df,sidecar,704.412
39,0,server,maurits-dijk-0e59c06cserver1-6wlv8,sidecar,443.71500000000003
40,0,client18,client18-69db77c748-7qh4s,client18,766.0440000000001
41,0,client17,client17-69b85b5ccf-lnnrn,sidecar,735.9600000000002
42,0,client14,client14-856b5b5576-rmpff,sidecar,789.588
43,0,server,server-656f98b57f-rmxbz,sidecar,446.874
44,0,client4,client4-744474fb99-2z86t,client4,942.6300000000001
45,0,orchestrator,orchestrator-555f7b7c9d-9fkvr,linkerd-init,0.0
46,0,client13,client13-7bf86f4f87-8vtcm,sidecar,467.23500000000007
47,0,client12,client12-79bc8d5846-76jvd,sidecar,669.462
48,0,client20,client20-65f8864f77-lgvfz,linkerd-proxy,694.4190000000001
