,round,namespace,pod_name,container_name,joules
0,0,client20,client20-65f8864f77-hjckw,linkerd-init,0.0
1,0,server,server-656f98b57f-26dvf,linkerd-proxy,462.99899999999997
2,0,server,server-656f98b57f-26dvf,linkerd-init,0.0
3,0,client8,client8-5845965f99-9jpl5,sidecar,772.7460000000001
4,0,client8,client8-5845965f99-9jpl5,linkerd-proxy,892.4460000000001
5,0,client8,client8-5845965f99-9jpl5,client8,893.019
6,0,client8,client8-5845965f99-9jpl5,linkerd-init,0.0
7,0,client14,client14-856b5b5576-94pcp,linkerd-proxy,861.6360000000001
8,0,client14,client14-856b5b5576-94pcp,linkerd-init,0.0
9,0,client14,client14-856b5b5576-94pcp,client14,861.744
10,0,client14,client14-856b5b5576-94pcp,sidecar,859.827
11,0,client10,client10-694b6b97b4-5j2xl,linkerd-init,0.0
12,0,orchestrator,policy-enforcer-cb8dccbd8-5895d,linkerd-proxy,429.48
13,0,api-gateway,api-gateway-6bf76d45b7-gfshk,linkerd-proxy,447.312
14,0,orchestrator,orchestrator-555f7b7c9d-b8qvg,linkerd-proxy,429.55799999999994
15,0,orchestrator,orchestrator-555f7b7c9d-b8qvg,linkerd-init,0.0
16,0,api-gateway,api-gateway-6bf76d45b7-gfshk,linkerd-init,0.0
17,0,orchestrator,policy-enforcer-cb8dccbd8-5895d,linkerd-init,0.0
18,0,client6,client6-785d875985-z8gh2,linkerd-init,0.0
19,0,client6,client6-785d875985-z8gh2,client6,818.691
20,0,client6,client6-785d875985-z8gh2,sidecar,816.5339999999999
21,0,client6,client6-785d875985-z8gh2,linkerd-proxy,818.181
22,0,client4,client4-744474fb99-j6rqt,linkerd-proxy,887.862
23,0,client4,client4-744474fb99-j6rqt,sidecar,885.8969999999999
24,0,client4,client4-744474fb99-j6rqt,client4,888.0209999999998
25,0,client4,client4-744474fb99-j6rqt,linkerd-init,0.0
26,0,client17,client17-69b85b5ccf-f7njx,linkerd-proxy,738.756
27,0,client17,client17-69b85b5ccf-f7njx,sidecar,732.021
28,0,client17,client17-69b85b5ccf-f7njx,client17,743.739
29,0,client17,client17-69b85b5ccf-f7njx,linkerd-init,0.0
30,0,client15,client15-79c969ddf-csdff,client15,896.4569999999999
31,0,client15,client15-79c969ddf-csdff,sidecar,894.6929999999999
32,0,client15,client15-79c969ddf-csdff,linkerd-init,0.0
33,0,client15,client15-79c969ddf-csdff,linkerd-proxy,896.2139999999999
34,0,client9,client9-d68fb99b4-jtqss,linkerd-init,0.0
35,0,client9,client9-d68fb99b4-jtqss,client9,817.8000000000001
36,0,client9,client9-d68fb99b4-jtqss,sidecar,728.9280000000001
37,0,client9,client9-d68fb99b4-jtqss,linkerd-proxy,813.5250000000001
38,0,client5,client5-7d5ff7f8b4-5xc6q,client5,667.668
39,0,client5,client5-7d5ff7f8b4-5xc6q,linkerd-init,0.0
40,0,client5,client5-7d5ff7f8b4-5xc6q,sidecar,574.356
41,0,client5,client5-7d5ff7f8b4-5xc6q,linkerd-proxy,662.4779999999998
42,0,client12,client12-79bc8d5846-bzcv2,sidecar,585.828
43,0,client12,client12-79bc8d5846-bzcv2,client12,681.5610000000001
44,0,client12,client12-79bc8d5846-bzcv2,linkerd-init,0.0
45,0,client12,client12-79bc8d5846-bzcv2,linkerd-proxy,681.2880000000001
46,0,client16,client16-6dc7f87f54-nrkvh,client16,680.925
47,0,client16,client16-6dc7f87f54-nrkvh,sidecar,678.9239999999998
48,0,client16,client16-6dc7f87f54-nrkvh,linkerd-init,0.0
49,0,client16,client16-6dc7f87f54-nrkvh,linkerd-proxy,680.685
50,0,client2,client2-86cd6d8cf7-ngwfh,sidecar,800.997
51,0,client2,client2-86cd6d8cf7-ngwfh,client2,802.5239999999999
52,0,client2,client2-86cd6d8cf7-ngwfh,linkerd-proxy,802.2719999999999
53,0,client2,client2-86cd6d8cf7-ngwfh,linkerd-init,0.0
54,0,client3,client3-58c68898cd-jqjck,sidecar,678.672
55,0,client3,client3-58c68898cd-jqjck,linkerd-proxy,680.4479999999999
56,0,client3,client3-58c68898cd-jqjck,client3,680.643
57,0,client3,client3-58c68898cd-jqjck,linkerd-init,0.0
58,0,client18,client18-69db77c748-flz89,client18,732.477
59,0,client18,client18-69db77c748-flz89,sidecar,730.845
60,0,client18,client18-69db77c748-flz89,linkerd-init,0.0
61,0,client18,client18-69db77c748-flz89,linkerd-proxy,732.249
62,0,client7,client7-544486cc98-m2z98,sidecar,822.8939999999998
63,0,client7,client7-544486cc98-m2z98,linkerd-proxy,823.944
64,0,client7,client7-544486cc98-m2z98,client7,824.3009999999999
65,0,client7,client7-544486cc98-m2z98,linkerd-init,0.0
66,0,client11,client11-565c48c7c7-q8xtl,sidecar,651.078
67,0,client11,client11-565c48c7c7-q8xtl,linkerd-proxy,702.819
68,0,client11,client11-565c48c7c7-q8xtl,client11,703.1129999999999
69,0,client11,client11-565c48c7c7-q8xtl,linkerd-init,0.0
70,0,client19,client19-56fccdb4d9-xppnc,linkerd-proxy,639.8130000000001
71,0,client19,client19-56fccdb4d9-xppnc,client19,640.0110000000001
72,0,client19,client19-56fccdb4d9-xppnc,sidecar,638.3850000000001
73,0,client19,client19-56fccdb4d9-xppnc,linkerd-init,0.0
74,0,client1,client1-7b9db886dd-rjv88,client1,670.5719999999999
75,0,client1,client1-7b9db886dd-rjv88,linkerd-init,0.0
76,0,client1,client1-7b9db886dd-rjv88,sidecar,661.5269999999998
77,0,client1,client1-7b9db886dd-rjv88,linkerd-proxy,666.087
78,0,client13,client13-7bf86f4f87-4mz9b,client13,662.7389999999998
79,0,client13,client13-7bf86f4f87-4mz9b,linkerd-init,0.0
80,0,client13,client13-7bf86f4f87-4mz9b,sidecar,594.825
81,0,client13,client13-7bf86f4f87-4mz9b,linkerd-proxy,657.0060000000001
82,0,client20,client20-65f8864f77-hjckw,client20,675.894
83,0,client20,client20-65f8864f77-hjckw,sidecar,674.433
84,0,client20,client20-65f8864f77-hjckw,linkerd-proxy,675.6360000000002
85,0,server,server-656f98b57f-26dvf,server,479.397
86,0,server,server-656f98b57f-26dvf,sidecar,462.933
87,0,client10,client10-694b6b97b4-5j2xl,sidecar,810.0330000000002
88,0,client10,client10-694b6b97b4-5j2xl,linkerd-proxy,982.374
89,0,client10,client10-694b6b97b4-5j2xl,client10,982.479
90,0,api-gateway,api-gateway-6bf76d45b7-gfshk,sidecar,353.30699999999996
91,0,orchestrator,policy-enforcer-cb8dccbd8-5895d,sidecar,343.797
92,0,api-gateway,api-gateway-6bf76d45b7-gfshk,api-gateway,417.999
93,0,orchestrator,policy-enforcer-cb8dccbd8-5895d,policy-enforcer,269.616
94,0,orchestrator,orchestrator-555f7b7c9d-b8qvg,sidecar,351.831
95,0,orchestrator,orchestrator-555f7b7c9d-b8qvg,orchestrator,265.27200000000005
96,0,client17,maurits-dijk-a1ae290bclient171-fst4v,sidecar,571.245
