,GlobalAccuracy,AggregationTime,TotalTrainingTime,RoundDuration
0,0.19687307928703135,671.3649060111493,2327.3380390601233,153924305092
1,0.14121081745543945,571.6141180600971,2254.393483977765,152215369382
2,0.163759987707437,495.5875138984993,2104.919270030223,152470781980
3,0.20102181929932392,545.4565649852157,2115.1351118460298,154439814083
4,0.23044714197910265,545.9477110998705,2199.195919907652,152695061533
5,0.2057083589428396,499.7214929899201,2141.1039299564436,152796645332
6,0.23248309772587583,498.51735192351043,2067.3058059765026,153694606632
7,0.2546097111247695,510.83142904099077,2263.402006938122,151854140017
8,0.2505762138905962,546.9749320764095,2035.2746240096167,153135991357
9,0.25215119852489243,495.67972507793456,1989.646814065054,153298577510
10,0.2718577135832821,484.6637339796871,2019.062660052441,152299374519
11,0.27062845728334356,524.0600520046428,2148.412538925186,152315615394
12,0.2735863552550707,552.186349988915,2006.3116328092292,153170349966
13,0.28380454824830975,511.3776531070471,2279.9304417567328,151804761879
14,0.2842655193607867,544.4664100650698,2122.711651143618,152469644760
15,0.2795021511985249,521.7646800447255,2069.579405011609,152451765898
16,0.2898355869698832,509.97071096207947,2042.6160390488803,153667138399
17,0.2920636140135218,457.8621160471812,1997.450910974294,152689287886
18,0.2846880762138906,552.5726849446073,2201.435936964117,152374628761
19,0.2920636140135218,477.00039797928184,1952.3605359718204,151077745724
20,0.288759987707437,538.8890450121835,2051.86551110819,150599710625
21,0.2911416717885679,480.4197440389544,2091.092713875696,152670912293
22,0.2878380454824831,509.0684980386868,2087.050825008191,152141643118
23,0.29444529809465275,519.620151957497,2041.9516469119117,151781313098
24,0.29594345421020285,531.777017051354,2078.580438042991,151583222365
