,GlobalAccuracy,AggregationTime,TotalTrainingTime,RoundDuration
0,0.5091,15.114083013031632,2012.429830036126,6614277417
1,0.52577,9.871846006717533,2026.685825898312,6603536597
2,0.54519,15.304411004763097,1987.7877649851143,8516173703
3,0.57106,13.932001020293683,1986.2852609949186,6760846294
4,0.56984,16.451116011012346,2014.0115760150366,6721436545
5,0.5778,18.344921991229057,1904.819587012753,6734054776
6,0.58245,12.373889039736241,1995.9881181130186,6628580371
7,0.58667,15.09095897199586,1997.1322430646978,8107405397
8,0.58944,16.344043018762022,1975.8199030184187,6593426105
9,0.59059,19.39108595252037,2033.3917490206659,6654250132
10,0.59133,14.543093973770738,2004.4796188594773,6651306283
11,0.59217,14.820537995547056,1994.7734038578346,6652523014
12,0.57552,15.5160499853082,1974.2438130779192,7170389796
13,0.59377,14.767287007998675,1936.2457692041062,6745292707
14,0.59057,12.705525034107268,1963.1063850829378,6689828366
15,0.59029,13.995179964695126,1931.4789670752361,6602713540
16,0.5931,14.83838097192347,2027.2125791525468,6688746483
17,0.59278,11.875297001097351,1927.046391996555,7855906299
18,0.59351,14.69787600217387,1963.6572459130548,6605041536
19,0.59424,15.030033013317734,1898.029051022604,6660094578
