,namespace,pod_name,container_name,joules
0,orchestrator,init-etcd-pvc-tc44n,init,0.0
1,client6,client6-785d875985-n6vpk,linkerd-init,0.0
2,client6,client6-785d875985-n6vpk,sidecar,3522.031032
3,client6,client6-785d875985-n6vpk,client6,3532.838272
4,client6,client6-785d875985-n6vpk,linkerd-proxy,3531.2742719999997
5,client4,client4-744474fb99-v8z5q,client4,3796.0144769230765
6,client4,client4-744474fb99-v8z5q,sidecar,3785.2018230769227
7,client4,client4-744474fb99-v8z5q,linkerd-proxy,3795.800930769231
8,client4,client4-744474fb99-v8z5q,linkerd-init,0.0
9,client17,client17-69b85b5ccf-cp9sl,client17,3285.0045461538466
10,client17,client17-69b85b5ccf-cp9sl,sidecar,2915.5245846153844
11,client17,client17-69b85b5ccf-cp9sl,linkerd-proxy,3269.7585538461535
12,client17,client17-69b85b5ccf-cp9sl,linkerd-init,0.0
13,client15,client15-79c969ddf-q6x89,linkerd-proxy,3724.3501923076924
14,client15,client15-79c969ddf-q6x89,sidecar,3427.6082615384616
15,client15,client15-79c969ddf-q6x89,client15,3725.6705692307687
16,client15,client15-79c969ddf-q6x89,linkerd-init,0.0
17,client9,client9-d68fb99b4-rdhmj,linkerd-init,0.0
18,client5,client5-7d5ff7f8b4-nc97j,sidecar,2573.9905360000002
19,client5,client5-7d5ff7f8b4-nc97j,client5,3306.0551439999995
20,client5,client5-7d5ff7f8b4-nc97j,linkerd-proxy,3283.33648
21,client5,client5-7d5ff7f8b4-nc97j,linkerd-init,0.0
22,client12,client12-79bc8d5846-k7dk7,linkerd-init,0.0
23,client16,client16-6dc7f87f54-kmt2x,linkerd-init,0.0
24,client16,client16-6dc7f87f54-kmt2x,client16,3644.3952639999998
25,client16,client16-6dc7f87f54-kmt2x,linkerd-proxy,3643.269184
26,client16,client16-6dc7f87f54-kmt2x,sidecar,3633.5317199999995
27,client2,client2-86cd6d8cf7-tjkwh,sidecar,3595.360736
28,client2,client2-86cd6d8cf7-tjkwh,linkerd-init,0.0
29,client2,client2-86cd6d8cf7-tjkwh,client2,3603.105664
30,client2,client2-86cd6d8cf7-tjkwh,linkerd-proxy,3602.473808
31,client3,client3-58c68898cd-gxrff,linkerd-init,0.0
32,client3,client3-58c68898cd-gxrff,linkerd-proxy,3747.9852399999995
33,client3,client3-58c68898cd-gxrff,sidecar,3737.762936
34,client3,client3-58c68898cd-gxrff,client3,3748.319936
35,client18,client18-69db77c748-nc9k4,linkerd-proxy,4075.2428559999994
36,client18,client18-69db77c748-nc9k4,client18,4075.9841919999994
37,client18,client18-69db77c748-nc9k4,sidecar,4068.4832479999995
38,client18,client18-69db77c748-nc9k4,linkerd-init,0.0
39,client7,client7-544486cc98-tkcc9,linkerd-init,0.0
40,client7,client7-544486cc98-tkcc9,client7,3586.239488
41,client7,client7-544486cc98-tkcc9,linkerd-proxy,3584.806863999999
42,client7,client7-544486cc98-tkcc9,sidecar,3578.982528
43,client11,client11-565c48c7c7-8gkf9,sidecar,3376.200544
44,client11,client11-565c48c7c7-8gkf9,linkerd-init,0.0
45,client11,client11-565c48c7c7-8gkf9,linkerd-proxy,3595.001016
46,client11,client11-565c48c7c7-8gkf9,client11,3595.62036
47,client19,client19-56fccdb4d9-ch45d,sidecar,3464.281896
48,client19,client19-56fccdb4d9-ch45d,linkerd-init,0.0
49,client19,client19-56fccdb4d9-ch45d,linkerd-proxy,3471.1572399999995
50,client19,client19-56fccdb4d9-ch45d,client19,3471.64208
51,client1,client1-7b9db886dd-zpblg,linkerd-init,0.0
52,client1,client1-7b9db886dd-zpblg,sidecar,3205.8840719999994
53,client1,client1-7b9db886dd-zpblg,client1,3377.542456
54,client1,client1-7b9db886dd-zpblg,linkerd-proxy,3376.8073759999993
55,client13,client13-7bf86f4f87-qxcww,sidecar,2878.516976
56,client13,client13-7bf86f4f87-qxcww,client13,3197.3634
57,client13,client13-7bf86f4f87-qxcww,linkerd-init,0.0
58,client13,client13-7bf86f4f87-qxcww,linkerd-proxy,3177.675768
