Round,ClientID,ClientAccuracy,ClientTrainingTime
0,client6,0.5161422149570903,106.154780020006
0,client19,0.5364238410596026,124.85195096815005
0,client15,0.49043151969981236,153.4459320246242
0,client18,0.541405269761606,144.12702299887314
0,client13,0.5243255706709707,238.43638802645728
0,client20,0.5075473976572877,450.74675895739347
0,client5,0.5564165458802542,857.5002860161476
0,client1,0.5440905501447749,166.891620028764
0,client4,0.4977085242896425,135.86983102140948
0,client3,0.5223280423280423,218.1497109704651
0,client2,0.5181646168401135,477.08528995281085
0,client11,0.5233981281497481,149.92638200055808
0,client12,0.5176187933796049,156.58200200414285
0,client9,0.5337877030162413,298.3693080022931
0,client10,0.5793275722387253,670.6370119936764
1,client6,0.5418880261544748,103.13874500570819
1,client18,0.5335633626097867,132.12763698538765
1,client19,0.502869757174393,115.37034303182736
1,client15,0.5560975609756098,161.99354303535074
1,client13,0.5123357159326724,218.00648898351938
1,client20,0.554160125588697,444.84340300550684
1,client5,0.5792173040472739,833.6805049912073
1,client4,0.5183318056828597,103.72727696085349
1,client3,0.5807407407407408,220.26691096834838
1,client1,0.5485654119505133,166.3748030550778
1,client2,0.5578051087984863,473.69462403003126
1,client11,0.5331173506119511,145.39302699267864
1,client12,0.5258942872397224,157.25957899121568
1,client9,0.5417633410672854,296.8793149921112
1,client10,0.543073183904942,659.0883340104483
2,client19,0.5461368653421633,118.73355903662741
2,client20,0.5176911001086826,369.679082010407
2,client13,0.5524556144800553,245.364015980158
2,client18,0.548306148055207,139.05701803741977
2,client6,0.5042909685328975,100.86110100382939
2,client15,0.5290806754221389,138.34608002798632
2,client4,0.5366636113657195,96.64432296995074
2,client3,0.5691005291005291,215.22658498724923
2,client5,0.5895863529936448,821.046085038688
2,client2,0.5399243140964995,441.87064399011433
2,client1,0.5448802316399053,173.3875009813346
2,client11,0.5230381569474442,150.03325598081574
2,client10,0.5359168241965974,693.5785620007664
2,client9,0.5625,283.20355602772906
2,client12,0.5170848905499199,171.75727599533275
3,client6,0.5668165100122599,105.85065401392058
3,client19,0.5646799116997793,99.94722600094974
3,client15,0.5827392120075047,154.72249704180285
3,client18,0.5803011292346298,157.07945899339393
3,client13,0.5845054184920452,231.56312998617068
3,client20,0.5519864750633982,375.49555697478354
3,client5,0.5430928754599175,846.9335159752518
3,client4,0.5618698441796517,99.95882795192301
3,client1,0.586733350881811,187.4149430077523
3,client3,0.5864550264550265,223.08759798761457
3,client2,0.5927152317880795,465.00116802053526
3,client11,0.5608351331893449,135.02360600978136
3,client12,0.5178857447944474,177.02399397967383
3,client9,0.5626450116009281,292.6112959976308
3,client10,0.5892519578719957,705.1072139875032
4,client6,0.6011442582754393,104.28497800603509
4,client19,0.5540838852097131,104.59474800154567
4,client18,0.5407779171894604,138.350780995097
4,client15,0.5320825515947467,198.00296699395403
4,client13,0.5815079548074706,231.30247101653367
4,client20,0.5391860886366381,349.1790359839797
4,client5,0.5372951276619468,895.5009480123408
4,client1,0.5554093182416425,181.61776900524274
4,client4,0.5458295142071494,106.25020897714421
4,client3,0.5206349206349207,218.95101200789213
4,client2,0.5541154210028382,504.5668290113099
4,client11,0.5860331173506119,141.21985499514267
4,client12,0.5363053924185798,169.1988889942877
4,client9,0.5221867749419954,284.12140696309507
4,client10,0.5419929786659465,699.3702049949206
5,client6,0.5725378013894564,100.79748998396099
5,client19,0.5633554083885209,108.70326700387523
5,client15,0.5542213883677298,150.556078995578
5,client18,0.562107904642409,150.28009499656036
5,client13,0.5404657597417569,218.9692109823227
5,client20,0.5795193817171839,373.64773999433964
5,client5,0.5297134574646003,873.2589859864675
5,client4,0.5545371219065078,104.45562499808148
5,client1,0.5827849434061595,169.83471100684255
5,client3,0.5413756613756614,215.34335101023316
5,client2,0.5249763481551561,446.924454998225
5,client11,0.5856731461483081,162.2496180352755
5,client12,0.5659369994660972,167.16525400988758
5,client9,0.560614849187935,313.15808004001155
5,client10,0.5396975425330813,726.6654759878293
6,client6,0.6031875766244381,102.98245103331283
6,client18,0.5781053952321205,133.60476400703192
6,client19,0.5774834437086093,111.12559103639796
6,client15,0.5756097560975609,146.51406498160213
6,client13,0.5370071477980171,223.70077803498134
6,client20,0.5952179688443424,337.629713001661
6,client5,0.5674545657263909,855.3663420025259
6,client4,0.537121906507791,96.86534095089883
6,client1,0.5714661753092919,171.9126829993911
6,client3,0.5682539682539682,222.35475695924833
6,client2,0.5252601702932829,441.6333489934914
6,client12,0.5272290443139349,155.24908399675041
6,client11,0.5903527717782577,137.82713998807594
6,client9,0.5406032482598608,293.8657719641924
6,client10,0.5833783418849582,682.4391669942997
7,client19,0.5271523178807948,107.54371504299343
7,client18,0.599435382685069,139.53483302611858
7,client20,0.5885762589059292,346.80140198906884
7,client13,0.5416186303896703,217.508174944669
7,client6,0.5925623212096445,103.1514719943516
7,client15,0.5609756097560976,139.0854369965382
7,client3,0.5286772486772486,217.3636209918186
7,client4,0.5893675527039414,113.31436701584607
7,client5,0.5990076931653473,815.3333310037851
7,client2,0.5316934720908231,431.6825849818997
7,client1,0.6030534351145038,158.3394479821436
7,client11,0.5413966882649388,135.5373469996266
7,client10,0.5863489062921955,704.4706980232149
7,client9,0.587877030162413,298.3573190285824
7,client12,0.5250934329951948,154.6550130005926
8,client19,0.5823399558498896,109.79109699837863
8,client6,0.6044135676338374,99.08805298618972
8,client18,0.5404642409033877,134.68151405686513
8,client15,0.5590994371482176,155.12214798945934
8,client13,0.5856582891399585,223.29495899612084
8,client20,0.5943726603067262,338.2314710179344
8,client5,0.5554688371055859,862.9012799938209
8,client4,0.5439963336388635,94.9999580043368
8,client3,0.5462433862433862,220.16499598976225
8,client1,0.5880494867070282,163.8324069790542
8,client2,0.5609271523178808,476.41076397849247
8,client11,0.5946724262059035,143.14882800681517
8,client12,0.5309663641217298,161.57748003024608
8,client9,0.5900522041763341,291.35392897296697
8,client10,0.5885093167701864,685.3101329761557
9,client6,0.568451164691459,106.48715100251138
9,client19,0.552317880794702,104.7996369889006
9,client18,0.5664993726474279,136.35784102370963
9,client15,0.5587242026266417,143.29051302047446
9,client13,0.5879640304357852,220.05221695872024
9,client20,0.5696171959908224,366.5033190045506
9,client5,0.5959973241164009,862.5998670468107
9,client4,0.5747021081576535,96.11664502881467
9,client3,0.5358730158730158,228.6475520231761
9,client1,0.5390892340089497,175.67459295969456
9,client2,0.534720908230842,470.43709899298847
9,client11,0.5399568034557235,145.07192198652774
9,client12,0.5696743192738921,160.23715503979474
9,client9,0.5243619489559165,319.23969800118357
9,client10,0.5435457736970024,739.1226360341534
10,client6,0.5913363302002452,102.3244250100106
10,client19,0.5704194260485651,107.91675798827782
10,client15,0.5388367729831145,148.6529459943995
10,client18,0.6047678795483061,127.90322001092136
10,client13,0.579893935900392,229.94342498714104
10,client20,0.5544016423137302,361.37314699590206
10,client5,0.5583677110045713,876.1924520367756
10,client4,0.5540788267644363,106.13074601860717
10,client1,0.5590944985522506,176.10710801091045
10,client3,0.587936507936508,205.5867740418762
10,client2,0.5385998107852412,441.5489559760317
