,round,namespace,pod_name,container_name,joules
0,0,server,server-656f98b57f-xqddk,linkerd-proxy,549.3330000000001
1,0,server,server-656f98b57f-xqddk,linkerd-init,0.0
2,0,client8,client8-5845965f99-kp87s,sidecar,742.227
3,0,client8,client8-5845965f99-kp87s,linkerd-proxy,831.201
4,0,client8,client8-5845965f99-kp87s,client8,831.606
5,0,client8,client8-5845965f99-kp87s,linkerd-init,0.0
6,0,client14,client14-856b5b5576-djw4c,linkerd-proxy,821.058
7,0,client14,client14-856b5b5576-djw4c,client14,821.3909999999998
8,0,client14,client14-856b5b5576-djw4c,sidecar,751.5989999999999
9,0,client14,client14-856b5b5576-djw4c,linkerd-init,0.0
10,0,client10,client10-694b6b97b4-sfvtb,linkerd-init,0.0
11,0,orchestrator,orchestrator-555f7b7c9d-9nb9x,linkerd-proxy,402.111
12,0,api-gateway,api-gateway-6bf76d45b7-zh2zg,linkerd-proxy,420.68100000000004
13,0,orchestrator,orchestrator-555f7b7c9d-9nb9x,linkerd-init,0.0
14,0,api-gateway,api-gateway-6bf76d45b7-zh2zg,linkerd-init,0.0
15,0,orchestrator,policy-enforcer-cb8dccbd8-pg2rz,linkerd-init,0.0
16,0,orchestrator,policy-enforcer-cb8dccbd8-pg2rz,linkerd-proxy,401.96999999999997
17,0,client6,client6-785d875985-pcl82,linkerd-proxy,836.5770000000001
18,0,client6,client6-785d875985-pcl82,client6,837.123
19,0,client6,client6-785d875985-pcl82,sidecar,835.389
20,0,client6,client6-785d875985-pcl82,linkerd-init,0.0
21,0,client4,client4-744474fb99-cmqpf,client4,827.2709999999998
22,0,client4,client4-744474fb99-cmqpf,linkerd-proxy,827.1059999999999
23,0,client4,client4-744474fb99-cmqpf,linkerd-init,0.0
24,0,client4,client4-744474fb99-cmqpf,sidecar,824.7539999999999
25,0,client17,client17-69b85b5ccf-6n9d5,sidecar,613.164
26,0,client17,client17-69b85b5ccf-6n9d5,client17,751.9529999999997
27,0,client17,client17-69b85b5ccf-6n9d5,linkerd-init,0.0
28,0,client17,client17-69b85b5ccf-6n9d5,linkerd-proxy,747.5730000000001
29,0,client15,client15-79c969ddf-mtzb8,client15,858.303
30,0,client15,client15-79c969ddf-mtzb8,linkerd-proxy,857.937
31,0,client15,client15-79c969ddf-mtzb8,sidecar,740.9759999999999
32,0,client15,client15-79c969ddf-mtzb8,linkerd-init,0.0
33,0,client9,client9-d68fb99b4-6m4n2,client9,740.2740000000001
34,0,client9,client9-d68fb99b4-6m4n2,linkerd-init,0.0
35,0,client9,client9-d68fb99b4-6m4n2,sidecar,732.111
36,0,client9,client9-d68fb99b4-6m4n2,linkerd-proxy,735.798
37,0,client5,client5-7d5ff7f8b4-twhkj,linkerd-proxy,727.737
38,0,client5,client5-7d5ff7f8b4-twhkj,sidecar,617.754
39,0,client5,client5-7d5ff7f8b4-twhkj,client5,733.8119999999999
40,0,client5,client5-7d5ff7f8b4-twhkj,linkerd-init,0.0
41,0,client12,client12-79bc8d5846-5wths,linkerd-init,0.0
42,0,client12,client12-79bc8d5846-5wths,linkerd-proxy,834.6510000000001
43,0,client12,client12-79bc8d5846-5wths,client12,834.861
44,0,client12,client12-79bc8d5846-5wths,sidecar,832.3499999999999
45,0,client16,client16-6dc7f87f54-7qgzx,sidecar,846.3599999999999
46,0,client16,client16-6dc7f87f54-7qgzx,client16,848.0339999999999
47,0,client16,client16-6dc7f87f54-7qgzx,linkerd-init,0.0
48,0,client16,client16-6dc7f87f54-7qgzx,linkerd-proxy,847.8059999999998
49,0,client2,client2-86cd6d8cf7-2q5bm,linkerd-proxy,833.562
50,0,client2,client2-86cd6d8cf7-2q5bm,client2,833.8170000000001
51,0,client2,client2-86cd6d8cf7-2q5bm,linkerd-init,0.0
52,0,client2,client2-86cd6d8cf7-2q5bm,sidecar,832.0710000000001
53,0,client3,client3-58c68898cd-8qr24,sidecar,819.1829999999999
54,0,client3,client3-58c68898cd-8qr24,linkerd-init,0.0
55,0,client3,client3-58c68898cd-8qr24,client3,821.6010000000001
56,0,client3,client3-58c68898cd-8qr24,linkerd-proxy,821.4660000000001
57,0,client18,client18-69db77c748-kzztd,sidecar,929.0849999999998
58,0,client18,client18-69db77c748-kzztd,client18,930.8639999999999
59,0,client18,client18-69db77c748-kzztd,linkerd-proxy,930.4739999999999
60,0,client18,client18-69db77c748-kzztd,linkerd-init,0.0
61,0,client7,client7-544486cc98-thqz6,linkerd-init,0.0
62,0,client7,client7-544486cc98-thqz6,sidecar,813.0240000000001
63,0,client7,client7-544486cc98-thqz6,client7,814.9319999999998
64,0,client7,client7-544486cc98-thqz6,linkerd-proxy,814.296
65,0,client11,client11-565c48c7c7-wntg2,linkerd-proxy,809.4509999999998
66,0,client11,client11-565c48c7c7-wntg2,client11,809.745
