,GlobalAccuracy,AggregationTime,TotalTrainingTime,RoundDuration
0,0.11505070682237246,677.7452430687845,6341.599116800353,154891374116
1,0.2017516902274124,575.0164671335369,6151.713456958532,155028119099
2,0.2646742470805163,539.1413092147559,6189.8070382885635,153867109356
3,0.32871081745543945,522.2757800947875,6239.470337284729,117483188112
4,0.3436923786109404,402.83637889660895,4972.059672931209,141266678930
5,0.3917486170866626,419.9293169658631,4913.614450022578,133628500532
6,0.4779502151198525,435.6648260727525,4793.43507392332,132646127755
7,0.5079517516902274,423.20694983936846,4701.533850980923,134228326655
8,0.49446834665027656,456.5383531153202,5067.279072012752,131466672538
9,0.5210510141364475,446.68804411776364,4844.414952211082,132292295163
10,0.5289643515673018,432.30383400805295,4745.0626727659255,131919354907
11,0.49988475722188075,431.49194098077714,4695.178257999942,132398222825
12,0.508220651505839,472.8074739687145,4792.785632889718,131399566247
13,0.441840811309158,497.63220897875726,4676.25923990272,131800193273
14,0.3761524277811924,480.87025294080377,4769.225002964959,132293876542
15,0.3534111862323294,422.37643781118095,4768.488578964025,132375905319
16,0.34461432083589427,443.05479899048805,4789.539536926895,131983146132
17,0.34953134603564845,437.28189496323466,4887.655648868531,131776852273
18,0.398740012292563,431.2852369621396,5085.169764002785,131664011104
19,0.4338122311001844,466.87916899099946,4785.403653979301,131859768663
20,0.5486708666256914,409.7348931245506,4781.694734003395,131969754295
21,0.5810156730178242,421.455574920401,4822.160871932283,132230133210
22,0.5822449293177627,454.60555888712406,4897.482936270535,131908662230
23,0.6145129071911494,463.99291697889566,5056.153536075726,132254164692
24,0.6231177012907191,432.6173299923539,4772.944907192141,131670748734
