,GlobalAccuracy,AggregationTime,TotalTrainingTime,RoundDuration
0,0.50153,19.01653700042516,488.4401499875821,713787090
1,0.49611,18.918090005172417,468.0607649788726,660442761
2,0.51626,13.588069996330887,472.9005800036248,644514926
3,0.5248,15.480563015444204,469.8489559814334,610692410
4,0.50714,12.868190999142826,472.7122439944651,630475596
5,0.53788,12.45710501098074,457.9701389884576,665970668
6,0.56707,10.727470013080165,474.74964198772795,667543748
7,0.524,13.692547014215961,493.6745849845465,630503324
8,0.58277,15.504457987844944,503.41838898020796,624235455
9,0.57757,14.354707003803924,484.68493900145404,646236920
10,0.56547,15.029150992631912,479.10970202065073,627871400
11,0.59097,14.699917985126376,517.5308129983023,628773322
12,0.57019,16.406379989348352,458.99617701070383,628683132
13,0.57071,12.88562300032936,448.30780001939274,638138860
14,0.59271,15.480222005862743,469.31757396669127,634695966
15,0.56822,15.184052987024188,467.90353101096116,621850893
16,0.54426,15.180605987552553,473.0454340169672,630852544
17,0.56202,15.19749898579903,457.49766202061437,614582533
18,0.54508,12.76024800608866,463.5418659017887,616387451
19,0.5649,12.65002999571152,449.15354799013585,636967972
20,0.59645,14.95161300408654,469.0263570228126,620826693
21,0.57162,15.511350997257978,460.2867759822402,600425008
22,0.55396,14.75464302347973,480.30672600725666,631096760
23,0.59148,13.13248899532482,457.70308302599005,638789418
24,0.59631,15.328143985243514,467.0138380024582,660039443
25,0.59039,14.411114010727033,478.6435480345972,632622358
26,0.59046,12.813717999961227,467.0426599914208,592625151
27,0.58322,13.095189991872758,460.77455996419303,598993819
28,0.57635,16.113427001982927,475.9619460091926,634287521
29,0.58252,13.284637010656297,476.570141967386,608384734
30,0.59277,16.322110983310267,487.36594201182015,679970421
31,0.59765,25.230427010683343,480.1715309731662,1185489283
32,0.5956,15.191106009297073,478.0337570118718,624870929
33,0.59884,15.792040998348966,496.7449110117741,639144438
34,0.59583,14.022629999089986,472.1017740375828,614518514
35,0.5972,14.557029004208744,484.7992959548719,600806593
36,0.57243,16.169943002751097,490.3732200327795,618649064
37,0.5897,16.560421005124226,474.13559595588595,615307450
38,0.57837,12.292004015762359,456.50661404943094,618708193
39,0.56997,15.239906992064789,469.0950829826761,597369529
