,namespace,pod_name,container_name,joules
0,client13,client13-7bf86f4f87-vnxrn,linkerd-init,0.0
1,client19,client19-56fccdb4d9-stcn6,linkerd-init,0.0
2,client1,client1-7b9db886dd-xg7fq,linkerd-init,0.0
3,client17,client17-69b85b5ccf-rg8ff,linkerd-init,0.0
4,client10,client10-694b6b97b4-pqhgv,linkerd-init,0.0
5,client8,client8-5845965f99-dpvc5,linkerd-init,0.0
6,client2,client2-86cd6d8cf7-r52cv,sidecar,297.47999999999996
7,client2,client2-86cd6d8cf7-r52cv,linkerd-proxy,298.0800000000001
8,client2,client2-86cd6d8cf7-r52cv,linkerd-init,0.0
9,client2,client2-86cd6d8cf7-r52cv,client2,298.10999999999996
10,client20,client20-65f8864f77-srz6p,sidecar,295.33200000000005
11,client20,client20-65f8864f77-srz6p,client20,306.13199999999995
12,client20,client20-65f8864f77-srz6p,linkerd-init,0.0
13,client20,client20-65f8864f77-srz6p,linkerd-proxy,306.10200000000003
14,client7,client7-544486cc98-2zk7t,client7,246.3528846
15,client7,client7-544486cc98-2zk7t,sidecar,240.12541830000004
16,client7,client7-544486cc98-2zk7t,linkerd-proxy,241.40550180000008
17,client7,client7-544486cc98-2zk7t,linkerd-init,0.0
18,client9,client9-d68fb99b4-j2zg6,linkerd-init,0.0
19,client9,client9-d68fb99b4-j2zg6,sidecar,243.35399999999998
20,client9,client9-d68fb99b4-j2zg6,linkerd-proxy,296.61600000000004
21,client9,client9-d68fb99b4-j2zg6,client9,296.8259999999999
22,client14,client14-856b5b5576-2f7qm,linkerd-proxy,263.5458372
23,client14,client14-856b5b5576-2f7qm,sidecar,261.73072199999996
24,client14,client14-856b5b5576-2f7qm,client14,268.9244928
25,client14,client14-856b5b5576-2f7qm,linkerd-init,0.0
26,client3,client3-58c68898cd-f766s,linkerd-init,0.0
27,client3,client3-58c68898cd-f766s,client3,291.01800000000003
28,client3,client3-58c68898cd-f766s,sidecar,290.358
29,client3,client3-58c68898cd-f766s,linkerd-proxy,290.832
30,client16,client16-6dc7f87f54-q92hh,client16,230.76956299999995
31,client16,client16-6dc7f87f54-q92hh,linkerd-proxy,225.0951762
32,client16,client16-6dc7f87f54-q92hh,sidecar,223.2314959
33,client16,client16-6dc7f87f54-q92hh,linkerd-init,0.0
34,client11,client11-565c48c7c7-x9r6l,sidecar,176.988
35,client11,client11-565c48c7c7-x9r6l,client11,285.0420000000001
36,client11,client11-565c48c7c7-x9r6l,linkerd-proxy,284.92199999999997
37,client11,client11-565c48c7c7-x9r6l,linkerd-init,0.0
38,api-gateway,api-gateway-6bf76d45b7-j2nnk,linkerd-init,0.0
39,orchestrator,orchestrator-555f7b7c9d-m9hjr,linkerd-proxy,136.932
40,orchestrator,orchestrator-555f7b7c9d-m9hjr,linkerd-init,0.0
41,orchestrator,policy-enforcer-cb8dccbd8-s4q8d,linkerd-init,0.0
42,api-gateway,api-gateway-6bf76d45b7-j2nnk,linkerd-proxy,140.7875242
43,orchestrator,policy-enforcer-cb8dccbd8-s4q8d,linkerd-proxy,135.816
44,client15,client15-79c969ddf-tdmqm,linkerd-init,0.0
45,client15,client15-79c969ddf-tdmqm,linkerd-proxy,270.35997600159993
46,client15,client15-79c969ddf-tdmqm,client15,270.4499700019998
47,client15,client15-79c969ddf-tdmqm,sidecar,244.71168588760744
48,client12,client12-79bc8d5846-pfgrs,linkerd-proxy,256.85999999999996
49,client12,client12-79bc8d5846-pfgrs,client12,256.86
50,client12,client12-79bc8d5846-pfgrs,linkerd-init,0.0
51,client12,client12-79bc8d5846-pfgrs,sidecar,233.74200000000002
52,client5,client5-7d5ff7f8b4-48mzq,client5,309.77399999999994
53,client5,client5-7d5ff7f8b4-48mzq,linkerd-init,0.0
54,client5,client5-7d5ff7f8b4-48mzq,sidecar,299.088
55,client5,client5-7d5ff7f8b4-48mzq,linkerd-proxy,309.564
56,server,server-656f98b57f-7gb4m,linkerd-init,0.0
57,server,server-656f98b57f-7gb4m,server,246.81264320000005
58,server,server-656f98b57f-7gb4m,linkerd-proxy,239.35375280000005
59,server,server-656f98b57f-7gb4m,sidecar,238.05910900000006
60,client18,client18-69db77c748-mxt4s,client18,273.816
61,client18,client18-69db77c748-mxt4s,sidecar,273.246
62,client18,client18-69db77c748-mxt4s,linkerd-proxy,273.7500000000001
63,client18,client18-69db77c748-mxt4s,linkerd-init,0.0
64,client4,client4-744474fb99-v8zmx,client4,304.57200000000006
65,client4,client4-744474fb99-v8zmx,linkerd-proxy,304.512
66,client4,client4-744474fb99-v8zmx,sidecar,303.85200000000003
67,client4,client4-744474fb99-v8zmx,linkerd-init,0.0
68,client6,client6-785d875985-x59j7,linkerd-init,0.0
69,client6,client6-785d875985-x59j7,sidecar,281.994
70,client6,client6-785d875985-x59j7,linkerd-proxy,312.936
71,client6,client6-785d875985-x59j7,client6,313.296
72,client13,client13-7bf86f4f87-vnxrn,sidecar,262.428
73,client13,client13-7bf86f4f87-vnxrn,client13,332.64
74,client13,client13-7bf86f4f87-vnxrn,linkerd-proxy,332.574
75,client19,client19-56fccdb4d9-stcn6,linkerd-proxy,258.6720000000001
76,client19,client19-56fccdb4d9-stcn6,client19,258.7080000000001
77,client19,client19-56fccdb4d9-stcn6,sidecar,258.16800000000006
78,client1,client1-7b9db886dd-xg7fq,sidecar,278.64
79,client1,client1-7b9db886dd-xg7fq,client1,279.3
80,client1,client1-7b9db886dd-xg7fq,linkerd-proxy,279.23999999999995
81,client17,client17-69b85b5ccf-rg8ff,client17,230.556003
82,client17,client17-69b85b5ccf-rg8ff,sidecar,221.88051900000002
83,client17,client17-69b85b5ccf-rg8ff,linkerd-proxy,222.66599999999994
84,client10,client10-694b6b97b4-pqhgv,client10,352.03799999999995
85,client10,client10-694b6b97b4-pqhgv,linkerd-proxy,352.062
