,round,namespace,pod_name,container_name,joules
0,0,client11,client11-565c48c7c7-dz9jx,linkerd-proxy,670.2660000000001
1,0,client4,client4-744474fb99-mflh4,sidecar,755.622
2,0,client1,maurits-dijk-5bcea8d7client11-4c94x,hfl-train,709.1129999999998
3,0,client5,client5-7d5ff7f8b4-s6pkm,linkerd-proxy,597.909
4,0,client19,client19-56fccdb4d9-vsfg2,linkerd-init,0.0
5,0,orchestrator,orchestrator-555f7b7c9d-bhmxv,linkerd-init,0.0
6,0,client14,client14-856b5b5576-qsgds,linkerd-init,0.0
7,0,client13,client13-7bf86f4f87-tzjtt,linkerd-proxy,731.121
8,0,client18,client18-69db77c748-kqzbp,sidecar,661.0799999999999
9,0,client17,maurits-dijk-5bcea8d7client171-mfvr7,hfl-train,728.424
10,0,server,server-656f98b57f-hpwpf,linkerd-proxy,545.8980000000001
11,0,client20,client20-65f8864f77-jm2bl,client20,849.1560000000001
12,0,client19,client19-56fccdb4d9-vsfg2,client19,670.53
13,0,client15,client15-79c969ddf-tjlgp,client15,755.898
14,0,client1,client1-7b9db886dd-dxzzs,client1,628.875
15,0,client12,client12-79bc8d5846-x56ng,client12,788.6610000000001
16,0,client8,client8-5845965f99-llhcc,linkerd-init,0.0
17,0,client20,client20-65f8864f77-jm2bl,sidecar,748.278
18,0,client8,client8-5845965f99-llhcc,sidecar,761.901
19,0,client14,client14-856b5b5576-qsgds,linkerd-proxy,819.519
20,0,api-gateway,api-gateway-6bf76d45b7-fhf7v,api-gateway,452.53200000000004
21,0,client1,maurits-dijk-5bcea8d7client11-4c94x,hfl-train-model,621.5039999999999
22,0,client2,client2-86cd6d8cf7-86hzl,linkerd-init,0.0
23,0,client14,client14-856b5b5576-qsgds,client14,819.807
24,0,client17,client17-69b85b5ccf-g8cvx,client17,642.1800000000001
25,0,client13,client13-7bf86f4f87-tzjtt,client13,738.399
26,0,client5,maurits-dijk-5bcea8d7client51-t6xrg,sidecar,474.80099999999993
27,0,client4,client4-744474fb99-mflh4,linkerd-init,0.0
28,0,client6,client6-785d875985-99knx,sidecar,678.1229999999999
29,0,client12,client12-79bc8d5846-x56ng,sidecar,711.519
30,0,client14,client14-856b5b5576-qsgds,sidecar,817.881
31,0,client1,client1-7b9db886dd-dxzzs,sidecar,577.518
32,0,client5,client5-7d5ff7f8b4-s6pkm,linkerd-init,0.0
33,0,client3,client3-58c68898cd-sz7tn,sidecar,730.776
34,0,client9,client9-d68fb99b4-2pwjc,linkerd-init,0.0
35,0,client9,client9-d68fb99b4-2pwjc,sidecar,538.62
36,0,client10,client10-694b6b97b4-sq4tv,sidecar,741.7049999999999
37,0,client3,client3-58c68898cd-sz7tn,client3,732.636
38,0,client19,client19-56fccdb4d9-vsfg2,sidecar,553.83
39,0,client11,client11-565c48c7c7-dz9jx,client11,670.3590000000002
40,0,client16,client16-6dc7f87f54-k6shp,linkerd-init,0.0
41,0,api-gateway,api-gateway-6bf76d45b7-fhf7v,linkerd-init,0.0
42,0,orchestrator,orchestrator-555f7b7c9d-bhmxv,linkerd-proxy,415.218
43,0,client6,client6-785d875985-99knx,client6,679.527
44,0,client12,client12-79bc8d5846-x56ng,linkerd-proxy,788.3700000000001
45,0,orchestrator,policy-enforcer-cb8dccbd8-wwdzd,policy-enforcer,326.553
46,0,client7,client7-544486cc98-4jrnk,linkerd-init,0.0
47,0,client2,client2-86cd6d8cf7-86hzl,sidecar,693.789
48,0,client10,client10-694b6b97b4-sq4tv,linkerd-proxy,849.1740000000001
49,0,client3,client3-58c68898cd-sz7tn,linkerd-init,0.0
50,0,client15,client15-79c969ddf-tjlgp,linkerd-proxy,755.8229999999999
51,0,client8,client8-5845965f99-llhcc,linkerd-proxy,839.0730000000001
52,0,client9,maurits-dijk-5bcea8d7client91-8vl9p,sidecar,506.6040000000001
53,0,client20,client20-65f8864f77-jm2bl,linkerd-proxy,848.946
54,0,orchestrator,policy-enforcer-cb8dccbd8-wwdzd,linkerd-proxy,415.22999999999996
55,0,client16,client16-6dc7f87f54-k6shp,client16,667.8000000000001
56,0,client11,client11-565c48c7c7-dz9jx,sidecar,668.685
57,0,client5,maurits-dijk-5bcea8d7client51-t6xrg,hfl-train,683.943
58,0,server,server-656f98b57f-hpwpf,linkerd-init,0.0
59,0,client7,client7-544486cc98-4jrnk,client7,691.2299999999999
60,0,server,maurits-dijk-5bcea8d7server1-fqf7q,hfl-train,607.764
61,0,client7,client7-544486cc98-4jrnk,sidecar,689.8229999999999
62,0,client4,client4-744474fb99-mflh4,linkerd-proxy,757.44
63,0,client13,maurits-dijk-5bcea8d7client131-xq5c7,hfl-train-model,794.508
64,0,client10,client10-694b6b97b4-sq4tv,client10,849.4769999999999
65,0,orchestrator,policy-enforcer-cb8dccbd8-wwdzd,linkerd-init,0.0
66,0,client4,client4-744474fb99-mflh4,client4,757.4250000000001
67,0,client2,client2-86cd6d8cf7-86hzl,linkerd-proxy,695.064
68,0,client18,client18-69db77c748-kqzbp,linkerd-proxy,662.442
69,0,client12,client12-79bc8d5846-x56ng,linkerd-init,0.0
70,0,client15,client15-79c969ddf-tjlgp,sidecar,754.536
71,0,client7,client7-544486cc98-4jrnk,linkerd-proxy,690.8879999999999
72,0,server,maurits-dijk-5bcea8d7server1-fqf7q,sidecar,496.128
73,0,client2,client2-86cd6d8cf7-86hzl,client2,695.2860000000001
74,0,client13,client13-7bf86f4f87-tzjtt,linkerd-init,0.0
75,0,client16,client16-6dc7f87f54-k6shp,sidecar,666.363
76,0,orchestrator,policy-enforcer-cb8dccbd8-wwdzd,sidecar,379.98
77,0,client17,client17-69b85b5ccf-g8cvx,sidecar,521.037
78,0,client3,client3-58c68898cd-sz7tn,linkerd-proxy,732.36
79,0,client13,maurits-dijk-5bcea8d7client131-xq5c7,sidecar,586.725
80,0,client9,client9-d68fb99b4-2pwjc,client9,644.559
81,0,client13,client13-7bf86f4f87-tzjtt,sidecar,619.6379999999999
82,0,client20,client20-65f8864f77-jm2bl,linkerd-init,0.0
83,0,client5,client5-7d5ff7f8b4-s6pkm,client5,602.232
84,0,client5,client5-7d5ff7f8b4-s6pkm,sidecar,478.923
85,0,client1,maurits-dijk-5bcea8d7client11-4c94x,sidecar,395.42999999999995
86,0,api-gateway,api-gateway-6bf76d45b7-fhf7v,sidecar,331.278
87,0,client17,maurits-dijk-5bcea8d7client171-mfvr7,sidecar,476.12700000000007
88,0,client18,client18-69db77c748-kqzbp,client18,662.517
89,0,client9,maurits-dijk-5bcea8d7client91-8vl9p,hfl-train,834.771
90,0,client1,client1-7b9db886dd-dxzzs,linkerd-proxy,626.727
91,0,server,maurits-dijk-5bcea8d7server1-fqf7q,hfl-train-model,893.394
92,0,client9,client9-d68fb99b4-2pwjc,linkerd-proxy,640.278
93,0,client16,client16-6dc7f87f54-k6shp,linkerd-proxy,667.554
94,0,client6,client6-785d875985-99knx,linkerd-init,0.0
95,0,client1,client1-7b9db886dd-dxzzs,linkerd-init,0.0
96,0,client17,client17-69b85b5ccf-g8cvx,linkerd-proxy,637.503
97,0,orchestrator,orchestrator-555f7b7c9d-bhmxv,orchestrator,189.68400000000003
98,0,client11,client11-565c48c7c7-dz9jx,linkerd-init,0.0
99,0,orchestrator,orchestrator-555f7b7c9d-bhmxv,sidecar,304.944
100,0,api-gateway,api-gateway-6bf76d45b7-fhf7v,linkerd-proxy,433.527
101,0,client17,maurits-dijk-5bcea8d7client171-mfvr7,hfl-train-model,634.455
102,0,server,server-656f98b57f-hpwpf,sidecar,432.0899999999999
103,0,client17,client17-69b85b5ccf-g8cvx,linkerd-init,0.0
104,0,client9,maurits-dijk-5bcea8d7client91-8vl9p,hfl-train-model,635.961
105,0,client18,client18-69db77c748-kqzbp,linkerd-init,0.0
106,0,client8,client8-5845965f99-llhcc,client8,839.5889999999999
107,0,client19,client19-56fccdb4d9-vsfg2,linkerd-proxy,670.3139999999999
108,0,client15,client15-79c969ddf-tjlgp,linkerd-init,0.0
109,0,server,server-656f98b57f-hpwpf,server,560.9850000000001
110,0,client5,maurits-dijk-5bcea8d7client51-t6xrg,hfl-train-model,595.284
111,0,client13,maurits-dijk-5bcea8d7client131-xq5c7,hfl-train,1052.955
112,0,client10,client10-694b6b97b4-sq4tv,linkerd-init,0.0
113,0,client6,client6-785d875985-99knx,linkerd-proxy,679.146
114,1,client11,client11-565c48c7c7-dz9jx,linkerd-proxy,649.104
115,1,client4,client4-744474fb99-mflh4,sidecar,831.3689999999999
116,1,client1,maurits-dijk-5bcea8d7client11-4c94x,hfl-train,674.0970000000002
117,1,client5,client5-7d5ff7f8b4-s6pkm,linkerd-proxy,793.209
118,1,client19,client19-56fccdb4d9-vsfg2,linkerd-init,0.0
119,1,orchestrator,orchestrator-555f7b7c9d-bhmxv,linkerd-init,0.0
120,1,client14,client14-856b5b5576-qsgds,linkerd-init,0.0
121,1,client13,client13-7bf86f4f87-tzjtt,linkerd-proxy,605.0759999999999
122,1,client18,client18-69db77c748-kqzbp,sidecar,644.6880000000001
123,1,client17,maurits-dijk-5bcea8d7client171-mfvr7,hfl-train,797.532
124,1,server,server-656f98b57f-hpwpf,linkerd-proxy,466.01999999999987
125,1,client20,client20-65f8864f77-jm2bl,client20,701.1360000000001
126,1,client19,client19-56fccdb4d9-vsfg2,client19,681.8040000000001
127,1,client15,client15-79c969ddf-tjlgp,client15,854.526
128,1,client1,client1-7b9db886dd-dxzzs,client1,610.614
129,1,client12,client12-79bc8d5846-x56ng,client12,900.366
130,1,client8,client8-5845965f99-llhcc,linkerd-init,0.0
131,1,client20,client20-65f8864f77-jm2bl,sidecar,593.133
132,1,client8,client8-5845965f99-llhcc,sidecar,582.2640000000001
133,1,client14,client14-856b5b5576-qsgds,linkerd-proxy,631.0949999999999
134,1,api-gateway,api-gateway-6bf76d45b7-fhf7v,api-gateway,375.41100000000006
135,1,client1,maurits-dijk-5bcea8d7client11-4c94x,hfl-train-model,604.4730000000001
136,1,client2,client2-86cd6d8cf7-86hzl,linkerd-init,0.0
137,1,client14,client14-856b5b5576-qsgds,client14,631.293
138,1,client17,client17-69b85b5ccf-g8cvx,client17,725.871
139,1,client13,client13-7bf86f4f87-tzjtt,client13,611.6370000000001
140,1,client5,maurits-dijk-5bcea8d7client51-t6xrg,sidecar,690.9480000000002
141,1,client4,client4-744474fb99-mflh4,linkerd-init,0.0
142,1,client6,client6-785d875985-99knx,sidecar,834.0120000000001
143,1,client12,client12-79bc8d5846-x56ng,sidecar,792.978
144,1,client14,client14-856b5b5576-qsgds,sidecar,629.8740000000001
