,namespace,pod_name,container_name,joules
0,client16,client16-6dc7f87f54-s6djp,linkerd-init,0.0
1,orchestrator,orchestrator-555f7b7c9d-svrf8,linkerd-init,0.0
2,orchestrator,policy-enforcer-cb8dccbd8-fvjlh,linkerd-init,0.0
3,client15,client15-79c969ddf-wkqch,linkerd-init,0.0
4,client12,client12-79bc8d5846-nk4m2,linkerd-init,0.0
5,client5,client5-7d5ff7f8b4-4f5h7,client5,605.2789750000002
6,client5,client5-7d5ff7f8b4-4f5h7,linkerd-init,0.0
7,client5,client5-7d5ff7f8b4-4f5h7,linkerd-proxy,601.2149999999999
8,client5,client5-7d5ff7f8b4-4f5h7,sidecar,599.803225
9,server,server-656f98b57f-5vjdt,linkerd-init,0.0
10,server,server-656f98b57f-5vjdt,sidecar,513.3944
11,server,server-656f98b57f-5vjdt,linkerd-proxy,514.4225000000001
12,server,server-656f98b57f-5vjdt,server,519.42145
13,client18,client18-69db77c748-vgtwz,sidecar,626.49285
14,client18,client18-69db77c748-vgtwz,client18,630.281175
15,client18,client18-69db77c748-vgtwz,linkerd-init,0.0
16,client18,client18-69db77c748-vgtwz,linkerd-proxy,628.0946
17,client4,client4-744474fb99-fbzlh,client4,570.4055250000001
18,client4,client4-744474fb99-fbzlh,linkerd-init,0.0
19,client4,client4-744474fb99-fbzlh,linkerd-proxy,567.9582
20,client4,client4-744474fb99-fbzlh,sidecar,566.3564500000001
21,client6,client6-785d875985-j4vc9,sidecar,611.54815
22,client6,client6-785d875985-j4vc9,linkerd-proxy,612.639575
23,client6,client6-785d875985-j4vc9,linkerd-init,0.0
24,client6,client6-785d875985-j4vc9,client6,614.710675
25,client13,client13-7bf86f4f87-cgvx9,client13,627.755625
26,client13,client13-7bf86f4f87-cgvx9,linkerd-proxy,625.483375
27,client13,client13-7bf86f4f87-cgvx9,linkerd-init,0.0
28,client13,client13-7bf86f4f87-cgvx9,sidecar,624.24295
29,client19,client19-56fccdb4d9-sbthc,sidecar,604.1354000000001
30,client19,client19-56fccdb4d9-sbthc,linkerd-proxy,605.375825
31,client19,client19-56fccdb4d9-sbthc,client19,607.2942
32,client19,client19-56fccdb4d9-sbthc,linkerd-init,0.0
33,client1,client1-7b9db886dd-tp765,client1,594.4578499999999
34,client1,client1-7b9db886dd-tp765,linkerd-proxy,592.4798749999999
35,client1,client1-7b9db886dd-tp765,linkerd-init,0.0
36,client1,client1-7b9db886dd-tp765,sidecar,590.9153749999999
37,client17,client17-69b85b5ccf-74sqj,client17,727.1088250000001
38,client17,client17-69b85b5ccf-74sqj,linkerd-init,0.0
39,client17,client17-69b85b5ccf-74sqj,sidecar,592.2675499999999
40,client17,client17-69b85b5ccf-74sqj,linkerd-proxy,726.959825
41,client10,client10-694b6b97b4-7zckf,linkerd-proxy,622.4810250000002
42,client10,client10-694b6b97b4-7zckf,linkerd-init,0.0
43,client10,client10-694b6b97b4-7zckf,sidecar,620.4695249999999
44,client10,client10-694b6b97b4-7zckf,client10,625.9862499999999
45,client8,client8-5845965f99-8st9d,client8,629.9980750000001
46,client8,client8-5845965f99-8st9d,sidecar,563.74895
47,client8,client8-5845965f99-8st9d,linkerd-proxy,629.5920500000001
48,client8,client8-5845965f99-8st9d,linkerd-init,0.0
49,client2,client2-86cd6d8cf7-thkdc,sidecar,609.711725
50,client2,client2-86cd6d8cf7-thkdc,linkerd-proxy,611.4066000000001
