,namespace,pod_name,container_name,joules
0,orchestrator,init-etcd-pvc-tc44n,init,0.0
1,orchestrator,orchestrator-555f7b7c9d-z8jw7,linkerd-init,0.0
2,orchestrator,policy-enforcer-cb8dccbd8-77px5,linkerd-proxy,8629.32228046875
3,orchestrator,policy-enforcer-cb8dccbd8-77px5,linkerd-init,0.0
4,orchestrator,orchestrator-555f7b7c9d-z8jw7,linkerd-proxy,8630.745215625
5,client6,client6-785d875985-rx626,sidecar,18359.899696875
6,client6,client6-785d875985-rx626,linkerd-init,0.0
7,client6,client6-785d875985-rx626,linkerd-proxy,18404.016728906252
8,client6,client6-785d875985-rx626,client6,18410.74772578125
9,client4,client4-744474fb99-kr9wr,linkerd-proxy,18616.81653046875
10,client4,client4-744474fb99-kr9wr,client4,18617.614099218754
11,client4,client4-744474fb99-kr9wr,sidecar,18563.083357031253
12,client4,client4-744474fb99-kr9wr,linkerd-init,0.0
13,client17,client17-69b85b5ccf-qdtz6,client17,16573.786776562505
14,client17,client17-69b85b5ccf-qdtz6,linkerd-proxy,16503.28351171875
15,client17,client17-69b85b5ccf-qdtz6,sidecar,15018.174246093751
16,client17,client17-69b85b5ccf-qdtz6,linkerd-init,0.0
17,client15,client15-79c969ddf-nqb7l,linkerd-proxy,18110.83166484375
18,client15,client15-79c969ddf-nqb7l,client15,18116.1699375
19,client15,client15-79c969ddf-nqb7l,linkerd-init,0.0
20,client15,client15-79c969ddf-nqb7l,sidecar,18031.5249328125
21,client9,client9-d68fb99b4-227bz,linkerd-proxy,16586.016687401574
22,client9,client9-d68fb99b4-227bz,sidecar,12491.509202362206
23,client9,client9-d68fb99b4-227bz,client9,16652.900562992127
24,client9,client9-d68fb99b4-227bz,linkerd-init,0.0
25,client5,client5-7d5ff7f8b4-5w8zm,sidecar,14077.08577322835
26,client5,client5-7d5ff7f8b4-5w8zm,linkerd-init,0.0
27,client5,client5-7d5ff7f8b4-5w8zm,client5,16669.7448496063
28,client5,client5-7d5ff7f8b4-5w8zm,linkerd-proxy,16581.543755905514
29,client12,client12-79bc8d5846-sjv7m,client12,18052.879403149607
30,client12,client12-79bc8d5846-sjv7m,linkerd-proxy,18050.74494094488
31,client12,client12-79bc8d5846-sjv7m,linkerd-init,0.0
32,client12,client12-79bc8d5846-sjv7m,sidecar,17975.737320472443
