,namespace,pod_name,container_name,joules
0,client14,client14-856b5b5576-s622z,linkerd-init,0.0
1,client14,client14-856b5b5576-s622z,sidecar,1127.6807125
2,client14,client14-856b5b5576-s622z,client14,1134.4939375
3,client14,client14-856b5b5576-s622z,linkerd-proxy,1130.4682625000003
4,client3,client3-58c68898cd-l5hgt,sidecar,1138.5691375000001
5,client3,client3-58c68898cd-l5hgt,client3,1148.1628375
6,client3,client3-58c68898cd-l5hgt,linkerd-init,0.0
7,client3,client3-58c68898cd-l5hgt,linkerd-proxy,1141.9863625
8,client16,client16-6dc7f87f54-f4lbr,linkerd-init,0.0
9,client11,client11-565c48c7c7-r9dgp,linkerd-init,0.0
10,orchestrator,policy-enforcer-cb8dccbd8-f9cz4,linkerd-proxy,628.0512875000001
11,orchestrator,orchestrator-555f7b7c9d-2xcw8,linkerd-proxy,629.2964875
12,api-gateway,api-gateway-6bf76d45b7-p9sl4,linkerd-init,0.0
13,orchestrator,orchestrator-555f7b7c9d-2xcw8,linkerd-init,0.0
14,orchestrator,policy-enforcer-cb8dccbd8-f9cz4,linkerd-init,0.0
15,client15,client15-79c969ddf-hwv5j,linkerd-init,0.0
16,client15,client15-79c969ddf-hwv5j,sidecar,1096.3455375
17,client15,client15-79c969ddf-hwv5j,client15,1105.589025
18,client15,client15-79c969ddf-hwv5j,linkerd-proxy,1099.4231625
19,client12,client12-79bc8d5846-pvdd2,linkerd-init,0.0
20,client12,client12-79bc8d5846-pvdd2,linkerd-proxy,1106.777625
21,client5,client5-7d5ff7f8b4-gv9wz,client5,1327.3407500000003
22,client5,client5-7d5ff7f8b4-gv9wz,sidecar,1150.288875
23,client5,client5-7d5ff7f8b4-gv9wz,linkerd-proxy,1326.6049500000001
24,client5,client5-7d5ff7f8b4-gv9wz,linkerd-init,0.0
25,server,server-656f98b57f-nt4rx,sidecar,1003.5639874999999
26,server,server-656f98b57f-nt4rx,linkerd-init,0.0
27,server,server-656f98b57f-nt4rx,server,1015.0926999999999
28,server,server-656f98b57f-nt4rx,linkerd-proxy,1005.902275
29,client18,client18-69db77c748-tgqfg,linkerd-proxy,1159.7835249999998
30,client18,client18-69db77c748-tgqfg,sidecar,1156.9924374999998
31,client18,client18-69db77c748-tgqfg,linkerd-init,0.0
32,client18,client18-69db77c748-tgqfg,client18,1163.6641625
33,client4,client4-744474fb99-xr9vw,linkerd-proxy,1178.8577249999998
34,client4,client4-744474fb99-xr9vw,sidecar,1175.8154749999999
35,client4,client4-744474fb99-xr9vw,client4,1183.8137625
36,client4,client4-744474fb99-xr9vw,linkerd-init,0.0
37,client6,client6-785d875985-ss4t9,linkerd-init,0.0
38,client6,client6-785d875985-ss4t9,sidecar,1089.5889125
39,client6,client6-785d875985-ss4t9,client6,1095.6380375
40,client6,client6-785d875985-ss4t9,linkerd-proxy,1091.7963125
41,client13,client13-7bf86f4f87-7vjzk,linkerd-proxy,1095.3357777777776
42,client13,client13-7bf86f4f87-7vjzk,sidecar,1092.7919222222224
43,client13,client13-7bf86f4f87-7vjzk,client13,1099.6436666666666
44,client13,client13-7bf86f4f87-7vjzk,linkerd-init,0.0
45,client19,client19-56fccdb4d9-gh646,linkerd-proxy,1177.3711888888888
46,client19,client19-56fccdb4d9-gh646,sidecar,1174.6606777777777
47,client19,client19-56fccdb4d9-gh646,client19,1181.150811111111
48,client19,client19-56fccdb4d9-gh646,linkerd-init,0.0
49,client1,client1-7b9db886dd-qsgvm,client1,1099.810322222222
50,client1,client1-7b9db886dd-qsgvm,linkerd-proxy,1095.5999111111112
51,client1,client1-7b9db886dd-qsgvm,linkerd-init,0.0
52,client1,client1-7b9db886dd-qsgvm,sidecar,1092.6598555555556
53,client17,client17-69b85b5ccf-n95zt,linkerd-proxy,1141.3641555555555
54,client17,client17-69b85b5ccf-n95zt,client17,1144.7632999999998
55,client17,client17-69b85b5ccf-n95zt,sidecar,1138.4366777777775
56,client17,client17-69b85b5ccf-n95zt,linkerd-init,0.0
57,client10,client10-694b6b97b4-rtx5j,linkerd-proxy,1230.924222222222
58,client10,client10-694b6b97b4-rtx5j,linkerd-init,0.0
59,client10,client10-694b6b97b4-rtx5j,client10,1231.3612999999998
60,client10,client10-694b6b97b4-rtx5j,sidecar,1083.2390999999998
61,client8,client8-5845965f99-bvrdf,sidecar,1116.2431888888887
62,client8,client8-5845965f99-bvrdf,linkerd-init,0.0
63,client8,client8-5845965f99-bvrdf,client8,1123.3181888888887
64,client8,client8-5845965f99-bvrdf,linkerd-proxy,1118.494611111111
65,client2,client2-86cd6d8cf7-r6hmb,sidecar,1283.7697555555555
66,client2,client2-86cd6d8cf7-r6hmb,linkerd-init,0.0
67,client2,client2-86cd6d8cf7-r6hmb,client2,1286.7286777777776
68,client2,client2-86cd6d8cf7-r6hmb,linkerd-proxy,1286.4865555555555
69,client20,client20-65f8864f77-sfpkl,sidecar,1315.1198666666667
70,client20,client20-65f8864f77-sfpkl,client20,1460.7893999999997
71,client20,client20-65f8864f77-sfpkl,linkerd-init,0.0
72,client20,client20-65f8864f77-sfpkl,linkerd-proxy,1460.5347
73,client7,client7-544486cc98-gt699,sidecar,1180.5407888888888
74,client7,client7-544486cc98-gt699,linkerd-init,0.0
75,client7,client7-544486cc98-gt699,client7,1187.0309222222222
76,client7,client7-544486cc98-gt699,linkerd-proxy,1182.679011111111
77,client9,client9-d68fb99b4-sk49b,linkerd-init,0.0
78,client9,client9-d68fb99b4-sk49b,sidecar,1220.990922222222
79,client9,client9-d68fb99b4-sk49b,client9,1275.6665222222223
80,client9,client9-d68fb99b4-sk49b,linkerd-proxy,1275.3961
81,client16,client16-6dc7f87f54-f4lbr,sidecar,1145.520325
82,client16,client16-6dc7f87f54-f4lbr,linkerd-proxy,1148.1522249999998
83,client16,client16-6dc7f87f54-f4lbr,client16,1153.0516624999998
84,client11,client11-565c48c7c7-r9dgp,sidecar,1120.3793125
85,client11,client11-565c48c7c7-r9dgp,client11,1127.8682000000001
86,client11,client11-565c48c7c7-r9dgp,linkerd-proxy,1123.7399375
87,orchestrator,policy-enforcer-cb8dccbd8-f9cz4,policy-enforcer,519.7047375
88,orchestrator,orchestrator-555f7b7c9d-2xcw8,orchestrator,524.406075
89,orchestrator,policy-enforcer-cb8dccbd8-f9cz4,sidecar,624.7614125000001
90,orchestrator,orchestrator-555f7b7c9d-2xcw8,sidecar,631.3376250000001
91,api-gateway,api-gateway-6bf76d45b7-p9sl4,linkerd-proxy,641.63175
92,api-gateway,api-gateway-6bf76d45b7-p9sl4,api-gateway,693.0245500000001
93,api-gateway,api-gateway-6bf76d45b7-p9sl4,sidecar,625.0514875
94,client12,client12-79bc8d5846-pvdd2,client12,1110.8634375
95,client12,client12-79bc8d5846-pvdd2,sidecar,1104.4534875
96,client15,maurits-dijk-a1638a9cclient151-gl787,hfl-train-model,1097.1237875
97,client15,maurits-dijk-a1638a9cclient151-gl787,sidecar,1095.556675
98,client15,maurits-dijk-a1638a9cclient151-gl787,hfl-train,1177.3401375
99,server,maurits-dijk-a1638a9cserver1-mfqqc,hfl-train,1000.242275
100,server,maurits-dijk-a1638a9cserver1-mfqqc,sidecar,881.8563
101,server,maurits-dijk-a1638a9cserver1-mfqqc,hfl-train-model,1016.444025
102,client18,maurits-dijk-a1638a9cclient181-swsbp,sidecar,1156.0656125
103,client18,maurits-dijk-a1638a9cclient181-swsbp,hfl-train,1230.18685
104,client18,maurits-dijk-a1638a9cclient181-swsbp,hfl-train-model,1157.7494625000002
105,client4,maurits-dijk-a1638a9cclient41-7w66r,sidecar,1174.6233375000002
106,client4,maurits-dijk-a1638a9cclient41-7w66r,hfl-train,1229.9922875000002
107,client4,maurits-dijk-a1638a9cclient41-7w66r,hfl-train-model,1177.1420375000002
108,client6,maurits-dijk-a1638a9cclient61-kwslv,sidecar,1088.7682125000001
109,client6,maurits-dijk-a1638a9cclient61-kwslv,hfl-train-model,1090.8588750000001
110,client6,maurits-dijk-a1638a9cclient61-kwslv,hfl-train,1144.43785
111,client13,maurits-dijk-a1638a9cclient131-tsv9x,sidecar,1092.1064333333331
112,client13,maurits-dijk-a1638a9cclient131-tsv9x,hfl-train,1210.8972555555556
113,client13,maurits-dijk-a1638a9cclient131-tsv9x,hfl-train-model,1093.5277222222223
114,client19,maurits-dijk-a1638a9cclient191-9xv5s,sidecar,1173.821111111111
115,client19,maurits-dijk-a1638a9cclient191-9xv5s,hfl-train-model,1175.7046333333333
116,client19,maurits-dijk-a1638a9cclient191-9xv5s,hfl-train,1226.2232777777776
117,client1,maurits-dijk-a1638a9cclient11-65npg,sidecar,1091.763688888889
118,client1,maurits-dijk-a1638a9cclient11-65npg,hfl-train,1178.1069888888887
119,client1,maurits-dijk-a1638a9cclient11-65npg,hfl-train-model,1093.6660777777777
120,client17,maurits-dijk-a1638a9cclient171-dw752,sidecar,1137.4587555555556
121,client17,maurits-dijk-a1638a9cclient171-dw752,hfl-train-model,1139.367433333333
122,client17,maurits-dijk-a1638a9cclient171-dw752,hfl-train,1186.2542444444446
123,client8,maurits-dijk-a1638a9cclient81-rw9vr,hfl-train-model,1117.7273666666663
124,client8,maurits-dijk-a1638a9cclient81-rw9vr,sidecar,1115.3312999999998
125,client8,maurits-dijk-a1638a9cclient81-rw9vr,hfl-train,1157.8819222222219
126,client7,maurits-dijk-a1638a9cclient71-gsd6d,hfl-train-model,1181.801711111111
127,client7,maurits-dijk-a1638a9cclient71-gsd6d,hfl-train,1219.6922666666667
128,client7,maurits-dijk-a1638a9cclient71-gsd6d,sidecar,1179.779833333333
129,client14,maurits-dijk-a1638a9cclient141-dq5st,hfl-train-model,1128.4872625000003
130,client14,maurits-dijk-a1638a9cclient141-dq5st,hfl-train,1188.8865375000003
131,client14,maurits-dijk-a1638a9cclient141-dq5st,sidecar,1126.8741625000002
132,client3,maurits-dijk-a1638a9cclient31-99hsk,sidecar,1137.483125
133,client3,maurits-dijk-a1638a9cclient31-99hsk,hfl-train,1256.67565
134,client3,maurits-dijk-a1638a9cclient31-99hsk,hfl-train-model,1140.1822375
135,client16,maurits-dijk-a1638a9cclient161-d82xw,hfl-train,1198.6146625
136,client16,maurits-dijk-a1638a9cclient161-d82xw,sidecar,1144.7951374999998
137,client16,maurits-dijk-a1638a9cclient161-d82xw,hfl-train-model,1146.4719125000001
138,client11,maurits-dijk-a1638a9cclient111-g96qb,hfl-train-model,1121.1221874999999
139,client11,maurits-dijk-a1638a9cclient111-g96qb,hfl-train,1182.465975
140,client11,maurits-dijk-a1638a9cclient111-g96qb,sidecar,1119.1801
141,client12,maurits-dijk-a1638a9cclient121-f2ttt,hfl-train,1190.0043875000001
142,client12,maurits-dijk-a1638a9cclient121-f2ttt,hfl-train-model,1104.9381250000001
143,client12,maurits-dijk-a1638a9cclient121-f2ttt,sidecar,1103.9157875000003
