,GlobalAccuracy,AggregationTime,TotalTrainingTime,RoundDuration
0,0.49034,29.0142209851183,2740.7176009728573,7167756039
1,0.52196,17.16597902122885,2691.7624219786376,7156534201
2,0.59036,12.97537999926135,2782.0175259257667,7744110203
3,0.58112,14.09832900390029,2716.708257969003,7135541956
4,0.58268,14.548789011314511,2604.6984560089186,7115959777
5,0.56662,15.292072028387338,2684.876752027776,7115721347
6,0.58931,15.139885013923049,2692.4865869805217,7133556026
7,0.59589,15.713929024059325,2693.3732180623338,7406003141
8,0.59772,15.920368023216724,2785.2065350161865,7146498679
9,0.59995,16.94227702682838,2729.2927110102028,7128060819
10,0.57842,13.590651040431112,2666.6507800109684,7124212143
11,0.59874,13.498186017386615,2698.846472951118,7094830818
12,0.60165,14.948775002267212,2648.356582969427,7162650103
13,0.58588,14.042825030628592,2751.1874419869855,7155416262
14,0.58586,15.33062499947846,2763.896077987738,7089521971
15,0.59265,16.372782993130386,2632.2922990075313,7136479047
16,0.59118,15.125367033760995,2639.791183057241,7080138778
17,0.57748,13.864278967957944,2540.012819052208,7573752391
18,0.60021,14.752203016541898,2775.2408699598163,7199750645
19,0.57181,16.91514701815322,2598.4628159785643,7051856199
