Unnamed: 0,GlobalAccuracy,AggregationTime,TotalTrainingTime,RoundDuration,exp,K,Z,sigma_ed,sigma_iid,timestamp
23,0.6166256914566687,479.97376043349504,3310.458555817604,158374784975,exp1,5,360,1000.0,10,09-05-26-104246
24,0.5829363859864782,566.7832950130105,3345.678649842739,160944914822,exp1,5,360,1000.0,10,09-05-26-104246
0,0.077059004302397,566.9636409729719,3529.8339687287807,160069903911,exp1,5,360,1000.0,10,11-05-26-002038
1,0.1665258143822987,475.2789083868265,3298.7422309815884,160284132132,exp1,5,360,1000.0,10,11-05-26-002038
2,0.1470881991395206,444.26863361150026,3337.611042894423,160210423583,exp1,5,360,1000.0,10,11-05-26-002038
3,0.2275276582667486,556.809401139617,3171.263881959021,161878260028,exp1,5,360,1000.0,10,11-05-26-002038
4,0.2038260602335587,507.57310912013054,3167.324815876782,161798974250,exp1,5,360,1000.0,10,11-05-26-002038
5,0.170559311616472,506.5607568249106,3221.747571602464,160349778288,exp1,5,360,1000.0,10,11-05-26-002038
6,0.3029732636754763,506.2778191640973,3135.088779963553,161832556296,exp1,5,360,1000.0,10,11-05-26-002038
7,0.3097341733251383,547.1779685467482,3330.426419153809,159292069671,exp1,5,360,1000.0,10,11-05-26-002038
8,0.3364320835894284,523.3489824458957,3308.6580904200678,161235384079,exp1,5,360,1000.0,10,11-05-26-002038
9,0.4123386601106331,531.267330981791,3191.047734580934,159950829520,exp1,5,360,1000.0,10,11-05-26-002038
10,0.4704978488014751,520.4227259382606,3254.7170408070087,159222037870,exp1,5,360,1000.0,10,11-05-26-002038
11,0.4761447449293177,520.9094593301415,3206.306006759405,161055565390,exp1,5,360,1000.0,10,11-05-26-002038
12,0.4371542716656423,505.0100302323699,3340.992981567979,159960234208,exp1,5,360,1000.0,10,11-05-26-002038
13,0.4256299938537185,562.0453003793955,3333.4347615018487,161879539252,exp1,5,360,1000.0,10,11-05-26-002038
14,0.5129456054087277,526.9635943695903,3317.585067823529,161761710377,exp1,5,360,1000.0,10,11-05-26-002038
15,0.5389904732636754,467.0070428401232,3325.819291174412,160846321309,exp1,5,360,1000.0,10,11-05-26-002038
16,0.5180931161647203,543.6025699600577,3198.42270296067,161195931784,exp1,5,360,1000.0,10,11-05-26-002038
17,0.5223955132145052,592.4675138667226,3188.6334707960486,162225570927,exp1,5,360,1000.0,10,11-05-26-002038
18,0.4891671788567916,523.1764884665608,3252.402170561254,160409271665,exp1,5,360,1000.0,10,11-05-26-002038
19,0.5056084818684696,516.3762690499425,3422.9126907885075,160136071276,exp1,5,360,1000.0,10,11-05-26-002038
20,0.5428318992009834,460.34788619726896,3484.928294084966,158593022526,exp1,5,360,1000.0,10,11-05-26-002038
21,0.4822141979102642,512.3344138264656,3365.395335480571,161426029606,exp1,5,360,1000.0,10,11-05-26-002038
22,0.4035417947141979,529.840249568224,3252.0432081073523,161425188030,exp1,5,360,1000.0,10,11-05-26-002038
23,0.4550169022741241,483.0186050385237,3305.923609994352,159394232493,exp1,5,360,1000.0,10,11-05-26-002038
24,0.4319683466502765,556.6661674529314,3343.259840272367,160995103304,exp1,5,360,1000.0,10,11-05-26-002038
0,0.0936539643515673,590.3196567669511,3465.920529328286,161431504217,exp1,5,360,1000.0,10,10-05-26-023318
1,0.184119545175169,510.41425485163927,3232.41332732141,160190416118,exp1,5,360,1000.0,10,10-05-26-023318
2,0.119199446834665,552.556324750185,3340.741158463061,161150939822,exp1,5,360,1000.0,10,10-05-26-023318
3,0.1706745543945912,485.6843091547489,3320.82842849195,161052032255,exp1,5,360,1000.0,10,10-05-26-023318
4,0.190880454824831,524.6450323611498,3377.4832701310515,159895668081,exp1,5,360,1000.0,10,10-05-26-023318
5,0.2868776889981561,503.1601609662175,3356.9679511711,161897538532,exp1,5,360,1000.0,10,10-05-26-023318
6,0.3221035648432698,545.7754926756024,3194.835658185184,162457191772,exp1,5,360,1000.0,10,10-05-26-023318
7,0.3426936078672403,543.451770208776,3448.020215146244,160324551728,exp1,5,360,1000.0,10,10-05-26-023318
8,0.3285955746773202,484.3559982255101,3371.731547638774,160381709684,exp1,5,360,1000.0,10,10-05-26-023318
9,0.3951290719114935,478.5493947565556,3390.1438415050507,161517699641,exp1,5,360,1000.0,10,10-05-26-023318
10,0.4559772587584511,505.0386032089591,3345.8515871316195,161500136081,exp1,5,360,1000.0,10,10-05-26-023318
11,0.4881299938537185,485.046879388392,3339.900024235249,158894771435,exp1,5,360,1000.0,10,10-05-26-023318
12,0.5161724031960664,549.1281254217029,3370.67989166826,161279822912,exp1,5,360,1000.0,10,10-05-26-023318
13,0.5537415488629379,544.7227032855153,3239.6321268752217,162005724417,exp1,5,360,1000.0,10,10-05-26-023318
14,0.5563537185003073,532.2967953979969,3241.9022312387824,160351101641,exp1,5,360,1000.0,10,10-05-26-023318
15,0.5767132759680393,545.0102658942342,3303.44913713634,158966962991,exp1,5,360,1000.0,10,10-05-26-023318
16,0.5939612784265519,591.6465725749731,3334.255510941148,162253830468,exp1,5,360,1000.0,10,10-05-26-023318
17,0.5851644130301168,584.1388460248709,3311.981102451682,161788221821,exp1,5,360,1000.0,10,10-05-26-023318
18,0.6006069452980947,451.5018807724118,3345.8393942564726,162062542994,exp1,5,360,1000.0,10,10-05-26-023318
19,0.5927704363859865,475.9371243417263,3331.1032792553306,161675761994,exp1,5,360,1000.0,10,10-05-26-023318
20,0.6017977873386601,546.6405190527439,3245.38519512862,158292648255,exp1,5,360,1000.0,10,10-05-26-023318
21,0.5832821143208359,680.1201310008764,3368.2411033660173,161508737415,exp1,5,360,1000.0,10,10-05-26-023318
22,0.6122080516287646,593.746087513864,3243.479081429541,161965213782,exp1,5,360,1000.0,10,10-05-26-023318
23,0.6131299938537185,480.1853923127055,3272.9861242696643,160785442996,exp1,5,360,1000.0,10,10-05-26-023318
24,0.6126690227412416,530.0684422254562,3487.35148832202,160082688386,exp1,5,360,1000.0,10,10-05-26-023318
0,0.1295712968653964,635.9176309779286,4702.712005004287,161300451613,exp1,5,260,1000.0,10,08-05-26-222235
1,0.1625691456668715,542.7243141457438,4455.606205388904,163515935925,exp1,5,260,1000.0,10,08-05-26-222235
2,0.1768208358942839,499.5404295623303,4368.570722639561,160148804303,exp1,5,260,1000.0,10,08-05-26-222235
3,0.2571066379840196,493.04532539099455,4594.211402349174,159844099840,exp1,5,260,1000.0,10,08-05-26-222235
4,0.2564151813153042,513.53601180017,4424.3065398186445,158667829631,exp1,5,260,1000.0,10,08-05-26-222235
5,0.3269053472649047,466.0479025915265,4534.0677704662085,160148985562,exp1,5,260,1000.0,10,08-05-26-222235
6,0.3632836508912108,539.6075174212456,4491.448569111526,162023579314,exp1,5,260,1000.0,10,08-05-26-222235
7,0.4189074984634296,451.80149003863335,4416.036158800125,160458768258,exp1,5,260,1000.0,10,08-05-26-222235
8,0.4307006760909649,500.9708916768432,4645.786548033357,161703495981,exp1,5,260,1000.0,10,08-05-26-222235
9,0.4724953902888752,501.4556655660272,4420.445463620126,159548786116,exp1,5,260,1000.0,10,08-05-26-222235
10,0.5168638598647818,461.452673189342,4500.606124289334,163462096154,exp1,5,260,1000.0,10,08-05-26-222235
11,0.5503995082974801,557.6004218310118,4237.969155423343,162110589572,exp1,5,260,1000.0,10,08-05-26-222235
12,0.5508988936693301,456.9919528439641,4210.7098614797,161518213299,exp1,5,260,1000.0,10,08-05-26-222235
13,0.5437922556853104,496.3852502405644,4246.657128445804,160157383201,exp1,5,260,1000.0,10,08-05-26-222235
14,0.5782498463429625,510.7613932341337,4317.968348041177,160077406905,exp1,5,260,1000.0,10,08-05-26-222235
15,0.5575061462814997,477.80005540698767,4402.448677457869,163008077535,exp1,5,260,1000.0,10,08-05-26-222235
16,0.5587354025814383,499.6948419138789,4590.186784975231,163254709076,exp1,5,260,1000.0,10,08-05-26-222235
17,0.4842885679164105,513.9226485043764,4307.925227098167,159315664308,exp1,5,260,1000.0,10,08-05-26-222235
18,0.5429855562384758,508.4209395572543,4346.458703279495,162928357573,exp1,5,260,1000.0,10,08-05-26-222235
19,0.4977335586969883,432.4933802708984,4761.711454018951,160338867346,exp1,5,260,1000.0,10,08-05-26-222235
20,0.4710356484326982,444.5351408794522,4460.670655593276,159423856460,exp1,5,260,1000.0,10,08-05-26-222235
21,0.4664643515673017,489.8579344153404,4350.148202851415,160830031887,exp1,5,260,1000.0,10,08-05-26-222235
22,0.4148740012292563,535.9989199787378,4308.585721999407,162036399665,exp1,5,260,1000.0,10,08-05-26-222235
23,0.2948294406883835,502.1625924855471,4268.879665993154,162620082319,exp1,5,260,1000.0,10,08-05-26-222235
24,0.3171481253841426,549.7516263276339,4460.132466629148,161967703924,exp1,5,260,1000.0,10,08-05-26-222235
0,0.1483558696988322,729.4303784146905,4639.714923687279,162214331328,exp1,5,260,1000.0,10,10-05-26-000257
1,0.164259373079287,437.521792948246,4434.73956733942,159542553993,exp1,5,260,1000.0,10,10-05-26-000257
2,0.1923017824216349,490.4119083657861,4644.893967546523,163425371438,exp1,5,260,1000.0,10,10-05-26-000257
3,0.2732022126613398,510.3598386049271,4322.348352521658,162488017863,exp1,5,260,1000.0,10,10-05-26-000257
4,0.3400814382298709,493.9054846763611,4375.401724129915,161199774429,exp1,5,260,1000.0,10,10-05-26-000257
5,0.3505685310387216,537.1335120871663,4491.902782581747,160926987810,exp1,5,260,1000.0,10,10-05-26-000257
6,0.4386524277811924,534.3877589330077,4584.745120257139,160760691747,exp1,5,260,1000.0,10,10-05-26-000257
7,0.4688844499078057,516.9576071202755,4304.45509776473,162509175502,exp1,5,260,1000.0,10,10-05-26-000257
8,0.4706130915795943,491.8949455022812,4314.994345419109,163061188296,exp1,5,260,1000.0,10,10-05-26-000257
9,0.4920482483097725,548.2889600098133,4467.507604509592,160511616232,exp1,5,260,1000.0,10,10-05-26-000257
10,0.4981561155500922,542.7474295720458,4449.412018992007,160525132134,exp1,5,260,1000.0,10,10-05-26-000257
11,0.5108328211432084,556.6578134894371,4713.224302046001,160837595621,exp1,5,260,1000.0,10,10-05-26-000257
12,0.4701905347264904,517.9324802011251,4357.442470267415,158533199192,exp1,5,260,1000.0,10,10-05-26-000257
13,0.5344960049170252,509.0664364397526,4697.342061437666,160061238751,exp1,5,260,1000.0,10,10-05-26-000257
14,0.5090657652120467,479.9924595281482,4639.201938174665,161412334801,exp1,5,260,1000.0,10,10-05-26-000257
15,0.5419099569760295,438.2000733166933,4445.815468207002,161319453628,exp1,5,260,1000.0,10,10-05-26-000257
16,0.5449062692071297,476.2756312265992,4739.276312291622,159139318867,exp1,5,260,1000.0,10,10-05-26-000257
17,0.5685310387215734,532.0255123078823,4214.110101573169,161237667790,exp1,5,260,1000.0,10,10-05-26-000257
18,0.5316149354640443,564.5582517609,4532.211405225098,161688605106,exp1,5,260,1000.0,10,10-05-26-000257
19,0.5441763982790412,490.75453262776136,4720.930580981076,160854013117,exp1,5,260,1000.0,10,10-05-26-000257
20,0.5734864781807006,524.0659788250923,4287.2577626258135,161827258856,exp1,5,260,1000.0,10,10-05-26-000257
21,0.5369545175169023,528.1328205019236,4421.458717435598,162445794648,exp1,5,260,1000.0,10,10-05-26-000257
22,0.5496312231100184,531.6996751353145,4655.938763171434,161637949310,exp1,5,260,1000.0,10,10-05-26-000257
23,0.551859250153657,435.2092072367668,4522.424465976656,159559805142,exp1,5,260,1000.0,10,10-05-26-000257
24,0.4793331284572833,503.0758548527956,4401.481359265745,161931850776,exp1,5,260,1000.0,10,10-05-26-000257
0,0.1182006760909649,638.70701007545,4424.014382995665,160892095570,exp1,5,260,1000.0,10,10-05-26-204321
1,0.1345651505838967,567.8390115499496,4338.997176848352,161552986351,exp1,5,260,1000.0,10,10-05-26-204321
2,0.1949523663183773,474.52836111187935,4377.955952659249,162494913501,exp1,5,260,1000.0,10,10-05-26-204321
3,0.2374001229256299,525.6269611418247,4740.689885802567,161885336019,exp1,5,260,1000.0,10,10-05-26-204321
4,0.2947141979102642,509.6207316964865,4323.884919285774,161803136758,exp1,5,260,1000.0,10,10-05-26-204321
5,0.3552550706822373,515.1583971455693,4314.887530170381,159289999368,exp1,5,260,1000.0,10,10-05-26-204321
6,0.3474185617701291,547.3248213529587,4329.547266475856,163188686390,exp1,5,260,1000.0,10,10-05-26-204321
7,0.4064612784265519,513.4882293641567,4523.262866772711,161650003233,exp1,5,260,1000.0,10,10-05-26-204321
8,0.4877458512599877,472.4667696282268,4405.291270464659,158926907581,exp1,5,260,1000.0,10,10-05-26-204321
9,0.493239090350338,510.762126185,4424.150361679494,161145783110,exp1,5,260,1000.0,10,10-05-26-204321
10,0.5141748617086662,464.18119315057993,4453.399826772511,160149166206,exp1,5,260,1000.0,10,10-05-26-204321
11,0.483558696988322,511.82129606604576,4474.042073823512,159008648855,exp1,5,260,1000.0,10,10-05-26-204321
12,0.5077596803933621,532.8718414530158,4216.020748019218,160411706161,exp1,5,260,1000.0,10,10-05-26-204321
13,0.5120236631837738,506.9420486688614,4181.864318437874,159903867079,exp1,5,260,1000.0,10,10-05-26-204321
14,0.5524354640442533,477.9394920915365,4381.025233305991,159422269654,exp1,5,260,1000.0,10,10-05-26-204321
15,0.5623079287031346,522.9134634137154,4432.485919445753,161726053664,exp1,5,260,1000.0,10,10-05-26-204321
16,0.5892363245236631,536.3917201757431,4272.219230420888,160848455756,exp1,5,260,1000.0,10,10-05-26-204321
17,0.5145590043023971,503.2704956829548,4426.260438747704,160451482027,exp1,5,260,1000.0,10,10-05-26-204321
18,0.5545098340503996,523.081093095243,4507.362999022007,161602215413,exp1,5,260,1000.0,10,10-05-26-204321
19,0.4531730178242164,429.9197886139154,4270.39007563144,160321192134,exp1,5,260,1000.0,10,10-05-26-204321
20,0.4629686539643515,506.67084101587534,4288.859031163156,160812275977,exp1,5,260,1000.0,10,10-05-26-204321
21,0.4517516902274124,542.6505682989955,4443.362407386303,161243838854,exp1,5,260,1000.0,10,10-05-26-204321
22,0.4414182544560541,487.1065728366375,4355.456219986081,159430508018,exp1,5,260,1000.0,10,10-05-26-204321
23,0.4446834665027658,514.9780260398984,4164.109006524086,161195882964,exp1,5,260,1000.0,10,10-05-26-204321
24,0.3920559311616472,536.8449101224542,4146.613138727844,161481848879,exp1,5,260,1000.0,10,10-05-26-204321
0,0.0810156730178242,614.5865265280008,4034.4640305265775,161126612232,exp1,5,330,1000.0,10,08-05-26-234107
1,0.1430547019053472,530.360447242856,3647.23430108279,159125324468,exp1,5,330,1000.0,10,08-05-26-234107
2,0.1723263675476336,519.762665964663,3473.171432502568,163147474001,exp1,5,330,1000.0,10,08-05-26-234107
3,0.2055931161647203,504.9440497532487,3511.794462800026,160943245639,exp1,5,330,1000.0,10,08-05-26-234107
4,0.2745467117393976,505.1492629572749,3528.906145133078,160557261853,exp1,5,330,1000.0,10,08-05-26-234107
5,0.3088506453595575,481.5485989674926,3535.1575314998627,160322064718,exp1,5,330,1000.0,10,08-05-26-234107
6,0.3429625076828518,544.156133197248,3651.773787103593,160443472901,exp1,5,330,1000.0,10,08-05-26-234107
7,0.4085740626920713,547.5373975932598,3770.431764423847,162446575990,exp1,5,330,1000.0,10,08-05-26-234107
8,0.3971650276582667,499.886741861701,3508.0049810931087,161430009266,exp1,5,330,1000.0,10,08-05-26-234107
9,0.4398816840811309,506.2014786526561,3381.9308448582888,161082825241,exp1,5,330,1000.0,10,08-05-26-234107
10,0.4420712968653964,489.2513230443001,3383.368674665689,120356583846,exp1,5,330,1000.0,10,08-05-26-234107
11,0.5183236017209588,404.2838010936976,2680.246230214834,164300446206,exp1,5,330,1000.0,10,08-05-26-234107
12,0.4971573448063921,438.7438064441085,2759.431409649551,138016909213,exp1,5,330,1000.0,10,08-05-26-234107
13,0.5071066379840197,403.35305966436863,2743.065247312188,133820603845,exp1,5,330,1000.0,10,08-05-26-234107
14,0.5626920712968654,371.6556364670396,2919.851046986878,131325938094,exp1,5,330,1000.0,10,08-05-26-234107
15,0.5530885064535955,393.6007795855403,2792.621737346053,130397422350,exp1,5,330,1000.0,10,08-05-26-234107
16,0.5098724646588814,409.1752702370286,2787.993279285729,130950221667,exp1,5,330,1000.0,10,08-05-26-234107
17,0.5340350338045482,442.5364891067147,2827.280458062887,131177684311,exp1,5,330,1000.0,10,08-05-26-234107
18,0.542140442532268,346.6707076877356,2788.067396730185,130131925362,exp1,5,330,1000.0,10,08-05-26-234107
19,0.5481330669944684,464.8544955998659,2847.810783423484,130444206704,exp1,5,330,1000.0,10,08-05-26-234107
20,0.4944683466502765,388.0880316719413,2915.2885507792234,130936363955,exp1,5,330,1000.0,10,08-05-26-234107
21,0.5006530424093424,363.3773159235716,2646.8701707199216,131157913802,exp1,5,330,1000.0,10,08-05-26-234107
22,0.4817916410571604,411.3212823867798,2788.339626044035,131480481340,exp1,5,330,1000.0,10,08-05-26-234107
23,0.4766441303011678,407.941771671176,2761.182403191924,130753174196,exp1,5,330,1000.0,10,08-05-26-234107
24,0.3703518746158574,384.4886487349868,2877.6835687458515,131109484131,exp1,5,330,1000.0,10,08-05-26-234107
0,0.0692224953902888,541.5010480210185,3855.0556423142552,162225069929,exp1,5,330,1000.0,10,10-05-26-012033
1,0.1568838352796558,555.1954479888082,3476.954068057239,161661260535,exp1,5,330,1000.0,10,10-05-26-012033
2,0.162338660110633,517.6266133785248,3520.657416433096,161635803897,exp1,5,330,1000.0,10,10-05-26-012033
3,0.1808159188690842,476.5670318156481,3429.219621233642,159303272249,exp1,5,330,1000.0,10,10-05-26-012033
4,0.2868008604794099,513.457527384162,3507.3938043788075,160500017618,exp1,5,330,1000.0,10,10-05-26-012033
5,0.2901813153042409,535.0710768252611,3733.342858031392,160852837420,exp1,5,330,1000.0,10,10-05-26-012033
6,0.3411570374923171,520.8447966724634,3473.131719976664,161055413487,exp1,5,330,1000.0,10,10-05-26-012033
7,0.3464966195451752,443.62110178917646,3417.1136133372784,159155525025,exp1,5,330,1000.0,10,10-05-26-012033
8,0.3786493546404425,509.6393907442689,3426.052149385214,160166924479,exp1,5,330,1000.0,10,10-05-26-012033
9,0.4131069452980946,443.6862589791417,3553.1390514224768,159596019033,exp1,5,330,1000.0,10,10-05-26-012033
10,0.4935464044253226,501.36148650199175,3573.1402952224016,160867719502,exp1,5,330,1000.0,10,10-05-26-012033
11,0.4880531653349723,515.8256459981203,3439.5379554480314,158920967746,exp1,5,330,1000.0,10,10-05-26-012033
12,0.4959280885064536,479.0526842698455,3604.9276059493423,158650811522,exp1,5,330,1000.0,10,10-05-26-012033
13,0.4845574677320221,511.4924684166908,3503.697388805449,160159638506,exp1,5,330,1000.0,10,10-05-26-012033
14,0.5089505224339275,494.8315303772688,3618.857161141932,160114893717,exp1,5,330,1000.0,10,10-05-26-012033
15,0.5260448678549478,479.0499834343791,3619.301653467119,161888503998,exp1,5,330,1000.0,10,10-05-26-012033
16,0.5390673017824217,653.6386571824551,3390.4754742980003,162364157914,exp1,5,330,1000.0,10,10-05-26-012033
17,0.4848647818070067,502.4913270026445,3534.7120901569724,159973270479,exp1,5,330,1000.0,10,10-05-26-012033
18,0.5162492317148125,501.513309776783,3513.8170160353184,163539024463,exp1,5,330,1000.0,10,10-05-26-012033
19,0.5361094038106945,524.767741560936,3648.148035630584,161658756199,exp1,5,330,1000.0,10,10-05-26-012033
20,0.4512907191149354,529.5861959457397,3550.853779539466,161585704219,exp1,5,330,1000.0,10,10-05-26-012033
21,0.4701137062077443,513.4448558092117,3494.88936457783,161668098522,exp1,5,330,1000.0,10,10-05-26-012033
22,0.4464505224339274,530.3516779094934,3449.289714917541,160575374568,exp1,5,330,1000.0,10,10-05-26-012033
23,0.454940073755378,490.4810041189194,3465.064271353185,162069608585,exp1,5,330,1000.0,10,10-05-26-012033
24,0.4126075599262446,571.2417615577579,3593.884512782097,162088992248,exp1,5,330,1000.0,10,10-05-26-012033
0,0.1095574677320221,621.6139141470194,3661.5449395030737,161690245703,exp1,5,330,1000.0,10,10-05-26-230852
1,0.1616856177012907,531.0194846242666,3588.1756227463484,162017721883,exp1,5,330,1000.0,10,10-05-26-230852
2,0.1587277197295636,445.5253332853317,3420.947002246976,158601402212,exp1,5,330,1000.0,10,10-05-26-230852
3,0.1832360172095882,516.0758253186941,3496.808503754437,162150948337,exp1,5,330,1000.0,10,10-05-26-230852
4,0.242278733866011,433.3862382918596,3361.813571304083,159610319132,exp1,5,330,1000.0,10,10-05-26-230852
5,0.2821911493546404,435.9173448756337,3567.3894062638283,158898832389,exp1,5,330,1000.0,10,10-05-26-230852
6,0.2859173325138291,470.144210383296,3499.4592517614365,160927853346,exp1,5,330,1000.0,10,10-05-26-230852
7,0.3379302397049785,489.2205474898219,3529.970768839121,160421506242,exp1,5,330,1000.0,10,10-05-26-230852
8,0.3458819913952059,500.7993467152119,3556.5417455509305,160673971314,exp1,5,330,1000.0,10,10-05-26-230852
9,0.3762676705593116,513.5056897997856,3738.3007537573576,159359012356,exp1,5,330,1000.0,10,10-05-26-230852
10,0.3744622003687768,487.5447144731879,3498.838644474745,158986927587,exp1,5,330,1000.0,10,10-05-26-230852
11,0.4099185617701291,500.1988559961319,3651.759681291878,161580269870,exp1,5,330,1000.0,10,10-05-26-230852
12,0.5205900430239705,448.4533490613103,3593.7152905389667,159311687377,exp1,5,330,1000.0,10,10-05-26-230852
13,0.4946220036877689,499.271378852427,3632.547626271844,159981845933,exp1,5,330,1000.0,10,10-05-26-230852
14,0.510179778733866,522.7587893605232,3613.600231707096,160376167428,exp1,5,330,1000.0,10,10-05-26-230852
15,0.5433696988322065,496.2877165526152,3807.186359539628,158987656397,exp1,5,330,1000.0,10,10-05-26-230852
16,0.5604640442532268,503.2358719035983,3485.351919196546,161438087507,exp1,5,330,1000.0,10,10-05-26-230852
17,0.5641902274124155,535.6373805552721,3662.626353092492,161884882721,exp1,5,330,1000.0,10,10-05-26-230852
18,0.5789413030116779,507.6615512371063,3582.022330723703,161676682617,exp1,5,330,1000.0,10,10-05-26-230852
19,0.6059081130915795,513.4441675618291,3534.0711176395416,162012328963,exp1,5,330,1000.0,10,10-05-26-230852
20,0.5649969268592502,456.9132784381509,3857.4962001293898,161211713948,exp1,5,330,1000.0,10,10-05-26-230852
21,0.5878149969268592,469.7383083403111,3488.43854945153,159338414894,exp1,5,330,1000.0,10,10-05-26-230852
22,0.5988014751075599,537.0803661644459,3564.785625785589,161100798272,exp1,5,330,1000.0,10,10-05-26-230852
23,0.6046020282728949,502.60309502482414,3437.975073233247,159751784096,exp1,5,330,1000.0,10,10-05-26-230852
24,0.5897357098955132,505.3605558350682,3420.7188161090016,159771361430,exp1,5,330,1000.0,10,10-05-26-230852
0,0.1808543331284572,604.6539023518562,20252.10965424776,165619680731,exp1,5,60,1000.0,10,10-05-26-134626
1,0.4159880147510756,536.4292282611132,18626.64415501058,163103038389,exp1,5,60,1000.0,10,10-05-26-134626
2,0.535379532882606,575.7200010120869,18805.663811042905,164861422524,exp1,5,60,1000.0,10,10-05-26-134626
3,0.5860863552550707,479.0004435926676,19989.78382069617,164219285111,exp1,5,60,1000.0,10,10-05-26-134626
4,0.4822526121696374,477.6807287707925,19741.28532037139,163356671993,exp1,5,60,1000.0,10,10-05-26-134626
5,0.3122695144437615,504.2955344542861,18387.958246283237,162570331541,exp1,5,60,1000.0,10,10-05-26-134626
6,0.3558696988322065,528.531514108181,18498.89172334224,164698106213,exp1,5,60,1000.0,10,10-05-26-134626
7,0.4748770743700061,522.4621696397662,18622.394058853388,165805837274,exp1,5,60,1000.0,10,10-05-26-134626
8,0.581399815611555,499.1557998582721,19034.69175472856,164302118829,exp1,5,60,1000.0,10,10-05-26-134626
9,0.6263060848186847,458.3731340244413,18426.37160886079,164354444571,exp1,5,60,1000.0,10,10-05-26-134626
10,0.6555777504609711,500.7107527926564,18226.527710445225,163871412127,exp1,5,60,1000.0,10,10-05-26-134626
11,0.6706361401352182,521.6745072975755,18017.899960279465,164884535769,exp1,5,60,1000.0,10,10-05-26-134626
12,0.6850414874001229,531.7590739578009,17816.02704245597,166684983918,exp1,5,60,1000.0,10,10-05-26-134626
13,0.6919560540872772,473.9807266741991,18060.67883502692,163873661428,exp1,5,60,1000.0,10,10-05-26-134626
14,0.683120774431469,485.2344328537584,17904.80492543429,164541110110,exp1,5,60,1000.0,10,10-05-26-134626
15,0.7016364474492932,494.7531670331955,17585.64310055226,164533874512,exp1,5,60,1000.0,10,10-05-26-134626
16,0.7156960663798402,508.0643044784665,17772.56263140589,164673994108,exp1,5,60,1000.0,10,10-05-26-134626
17,0.7078979717271051,481.04396276175976,17260.23841276765,162784716881,exp1,5,60,1000.0,10,10-05-26-134626
18,0.714159496004917,488.5950228199363,18297.294025309384,165386298552,exp1,5,60,1000.0,10,10-05-26-134626
19,0.7120851259987707,509.8968204110861,18044.674715027213,163889295026,exp1,5,60,1000.0,10,10-05-26-134626
20,0.6909188690842041,511.02480571717024,18408.221596851945,163250158110,exp1,5,60,1000.0,10,10-05-26-134626
21,0.5859326982175783,518.9881389960647,17772.223195061088,163073610137,exp1,5,60,1000.0,10,10-05-26-134626
22,0.5036493546404426,541.5664426982403,17957.463084720075,164478189553,exp1,5,60,1000.0,10,10-05-26-134626
23,0.5171711739397664,475.7768800482154,19867.66151152551,164782165502,exp1,5,60,1000.0,10,10-05-26-134626
24,0.6006837738168408,441.0912562161684,17969.97533738613,164580399068,exp1,5,60,1000.0,10,10-05-26-134626
0,0.1581899200983405,685.2547880262136,19196.140551939607,163485914111,exp1,5,60,1000.0,10,09-05-26-164520
1,0.399738783036263,528.5841161385179,18253.942522220317,164946211168,exp1,5,60,1000.0,10,09-05-26-164520
2,0.4830977258758451,511.2521722912789,19140.199047513303,164925519103,exp1,5,60,1000.0,10,09-05-26-164520
3,0.5369161032575291,502.0107952877879,18433.29576961696,163332940917,exp1,5,60,1000.0,10,09-05-26-164520
4,0.5866241548862938,550.7653364911675,19070.409482344985,164965276554,exp1,5,60,1000.0,10,09-05-26-164520
5,0.4315842040565458,545.8941115066409,18808.223861269653,164065032956,exp1,5,60,1000.0,10,09-05-26-164520
6,0.3883297480024585,546.9981264322996,17615.898032672703,164350333790,exp1,5,60,1000.0,10,09-05-26-164520
7,0.4750691456668715,430.2713209763169,18100.917539559305,164467096669,exp1,5,60,1000.0,10,09-05-26-164520
8,0.5828979717271051,538.3173683658242,18295.638606883585,165486604943,exp1,5,60,1000.0,10,09-05-26-164520
9,0.6407498463429625,520.5520940944552,17958.733547478914,166792018568,exp1,5,60,1000.0,10,09-05-26-164520
10,0.6793561770129072,492.090629413724,18239.67261519283,163380110103,exp1,5,60,1000.0,10,09-05-26-164520
11,0.6825829748002459,446.4597618207336,18358.652180992067,164715958921,exp1,5,60,1000.0,10,09-05-26-164520
12,0.6910341118623233,478.4947512671352,17828.602290712297,165087876818,exp1,5,60,1000.0,10,09-05-26-164520
13,0.7048248309772588,461.00367698818445,18085.79538948834,163960819957,exp1,5,60,1000.0,10,09-05-26-164520
14,0.7155808236017209,477.4168273434043,17169.59055699408,162923156368,exp1,5,60,1000.0,10,09-05-26-164520
15,0.7057467732022127,518.4629065915942,18320.05706429481,165655165301,exp1,5,60,1000.0,10,09-05-26-164520
16,0.7207667486170867,551.0636102408171,17898.225883953273,164491093416,exp1,5,60,1000.0,10,09-05-26-164520
17,0.7311770129071912,535.6846442446113,18936.50765903294,166516794181,exp1,5,60,1000.0,10,09-05-26-164520
18,0.7272587584511371,454.8000954091549,17576.916315592825,164273045386,exp1,5,60,1000.0,10,09-05-26-164520
19,0.6153580208973571,503.5783648490906,18705.65266534686,163301531680,exp1,5,60,1000.0,10,09-05-26-164520
20,0.5275814382298709,523.4721526503563,17869.50832232833,164400622821,exp1,5,60,1000.0,10,09-05-26-164520
