Round,ClientID,ClientAccuracy,ClientTrainingTime,exp,K,Z,sigma_ed,sigma_iid,timestamp
1,client5,0.4419902083570534,3197.7028362452984,exp1,5,60,1000.0,10,09-05-26-164520
1,client17,0.412621916236374,3794.365594163537,exp1,5,60,1000.0,10,09-05-26-164520
1,client13,0.4493885869565217,3937.559762969613,exp1,5,60,1000.0,10,09-05-26-164520
1,client1,0.3870564149226569,3800.756288692355,exp1,5,60,1000.0,10,09-05-26-164520
1,client9,0.4476624857468643,3523.55804014951,exp1,5,60,1000.0,10,09-05-26-164520
2,client5,0.4701127177501992,3650.8766058832407,exp1,5,60,1000.0,10,09-05-26-164520
2,client17,0.5056798623063683,3295.740991830826,exp1,5,60,1000.0,10,09-05-26-164520
2,client13,0.542572463768116,4355.9861378744245,exp1,5,60,1000.0,10,09-05-26-164520
2,client1,0.4525705186533212,4074.260010384023,exp1,5,60,1000.0,10,09-05-26-164520
2,client9,0.531242873432155,3763.335301540792,exp1,5,60,1000.0,10,09-05-26-164520
3,client5,0.5789593532961402,3227.328156121075,exp1,5,60,1000.0,10,09-05-26-164520
3,client17,0.5905909351692484,3278.3284848555923,exp1,5,60,1000.0,10,09-05-26-164520
3,client13,0.5718976449275363,4082.774798385799,exp1,5,60,1000.0,10,09-05-26-164520
3,client1,0.5002274795268425,3828.2950296998015,exp1,5,60,1000.0,10,09-05-26-164520
3,client9,0.4921322690992018,4016.5693005546927,exp1,5,60,1000.0,10,09-05-26-164520
4,client5,0.4521234202436525,3485.295617952943,exp1,5,60,1000.0,10,09-05-26-164520
4,client17,0.5010900745840505,3604.37139403075,exp1,5,60,1000.0,10,09-05-26-164520
4,client13,0.6059782608695652,4150.516810826957,exp1,5,60,1000.0,10,09-05-26-164520
4,client1,0.5934940855323021,3824.68469068408,exp1,5,60,1000.0,10,09-05-26-164520
4,client9,0.5668187001140251,4005.540968850255,exp1,5,60,1000.0,10,09-05-26-164520
5,client5,0.300352954571331,3544.942047446966,exp1,5,60,1000.0,10,09-05-26-164520
5,client17,0.4781411359724613,3705.8610757812858,exp1,5,60,1000.0,10,09-05-26-164520
5,client13,0.2582653985507246,4221.043142490089,exp1,5,60,1000.0,10,09-05-26-164520
5,client1,0.4893084622383985,3364.3908137455583,exp1,5,60,1000.0,10,09-05-26-164520
5,client9,0.425769669327252,3971.9867818057537,exp1,5,60,1000.0,10,09-05-26-164520
6,client5,0.2363657064784242,3218.4601482003927,exp1,5,60,1000.0,10,09-05-26-164520
6,client17,0.3207114170969593,3335.9794495627284,exp1,5,60,1000.0,10,09-05-26-164520
6,client13,0.2669836956521739,4270.878304727376,exp1,5,60,1000.0,10,09-05-26-164520
6,client1,0.2584167424931756,3372.245423495769,exp1,5,60,1000.0,10,09-05-26-164520
6,client9,0.2246294184720638,3418.334706686437,exp1,5,60,1000.0,10,09-05-26-164520
7,client5,0.4641921894569054,3192.9475078359246,exp1,5,60,1000.0,10,09-05-26-164520
7,client17,0.2823866896156052,3323.5742896795277,exp1,5,60,1000.0,10,09-05-26-164520
7,client13,0.4911684782608695,4228.220940567553,exp1,5,60,1000.0,10,09-05-26-164520
7,client1,0.3838717015468608,3328.871096484363,exp1,5,60,1000.0,10,09-05-26-164520
7,client9,0.4530216647662485,4027.3037049919367,exp1,5,60,1000.0,10,09-05-26-164520
8,client5,0.6339519526357736,3345.260366797447,exp1,5,60,1000.0,10,09-05-26-164520
8,client17,0.6051635111876076,3371.8448989093304,exp1,5,60,1000.0,10,09-05-26-164520
8,client13,0.6770833333333334,4187.675752677023,exp1,5,60,1000.0,10,09-05-26-164520
8,client1,0.5814376706096451,3526.554982177913,exp1,5,60,1000.0,10,09-05-26-164520
8,client9,0.6679589509692132,3864.3026063218713,exp1,5,60,1000.0,10,09-05-26-164520
9,client5,0.7023795969486508,3184.780929237604,exp1,5,60,1000.0,10,09-05-26-164520
9,client17,0.6566838783706254,3297.9072276502848,exp1,5,60,1000.0,10,09-05-26-164520
9,client13,0.7034646739130435,3983.4784669801593,exp1,5,60,1000.0,10,09-05-26-164520
9,client1,0.6816424021838035,3884.468900971114,exp1,5,60,1000.0,10,09-05-26-164520
9,client9,0.6535917901938426,3608.098022639752,exp1,5,60,1000.0,10,09-05-26-164520
10,client5,0.7284526927018103,3502.2554164752364,exp1,5,60,1000.0,10,09-05-26-164520
10,client17,0.6671256454388984,3356.313031166792,exp1,5,60,1000.0,10,09-05-26-164520
10,client13,0.7383378623188406,4225.089983083308,exp1,5,60,1000.0,10,09-05-26-164520
10,client1,0.7405595996360328,3751.453347504139,exp1,5,60,1000.0,10,09-05-26-164520
10,client9,0.7220068415051312,3404.5608369633555,exp1,5,60,1000.0,10,09-05-26-164520
11,client5,0.7032904474553114,3183.5771799087524,exp1,5,60,1000.0,10,09-05-26-164520
11,client17,0.7009753298909925,3259.027007035911,exp1,5,60,1000.0,10,09-05-26-164520
11,client13,0.7569067028985508,4074.440285563469,exp1,5,60,1000.0,10,09-05-26-164520
11,client1,0.7692220200181984,3965.951883234084,exp1,5,60,1000.0,10,09-05-26-164520
11,client9,0.7419612314709236,3875.6558252498503,exp1,5,60,1000.0,10,09-05-26-164520
12,client5,0.753956506888307,3227.3409320041537,exp1,5,60,1000.0,10,09-05-26-164520
12,client17,0.719334480780264,3345.0502064079046,exp1,5,60,1000.0,10,09-05-26-164520
12,client13,0.7509057971014492,4079.9883753061295,exp1,5,60,1000.0,10,09-05-26-164520
12,client1,0.7511373976342129,3282.9402275383472,exp1,5,60,1000.0,10,09-05-26-164520
12,client9,0.7525655644241733,3893.282549455762,exp1,5,60,1000.0,10,09-05-26-164520
13,client5,0.7538426505749743,3142.320851795376,exp1,5,60,1000.0,10,09-05-26-164520
13,client17,0.7173838209982788,3335.1547392085195,exp1,5,60,1000.0,10,09-05-26-164520
13,client13,0.7565670289855072,4093.413726426661,exp1,5,60,1000.0,10,09-05-26-164520
13,client1,0.745336669699727,3372.148276306689,exp1,5,60,1000.0,10,09-05-26-164520
13,client9,0.7657924743443557,4142.757795751095,exp1,5,60,1000.0,10,09-05-26-164520
14,client5,0.7270864169418194,3069.1354190930724,exp1,5,60,1000.0,10,09-05-26-164520
14,client17,0.7513482501434309,3365.0919757783413,exp1,5,60,1000.0,10,09-05-26-164520
14,client13,0.7815896739130435,3989.6584870293736,exp1,5,60,1000.0,10,09-05-26-164520
14,client1,0.7726342129208371,3320.67381311208,exp1,5,60,1000.0,10,09-05-26-164520
14,client9,0.7370581527936146,3425.030861981213,exp1,5,60,1000.0,10,09-05-26-164520
15,client5,0.7549812137083002,3199.133080430329,exp1,5,60,1000.0,10,09-05-26-164520
15,client17,0.6455536431440045,3732.717653736472,exp1,5,60,1000.0,10,09-05-26-164520
15,client13,0.7939311594202898,3957.0436272770166,exp1,5,60,1000.0,10,09-05-26-164520
15,client1,0.7774112829845314,3800.2663049846888,exp1,5,60,1000.0,10,09-05-26-164520
15,client9,0.6865450399087799,3630.8963978663087,exp1,5,60,1000.0,10,09-05-26-164520
16,client5,0.7324376636684504,3144.4651326164603,exp1,5,60,1000.0,10,09-05-26-164520
16,client17,0.7628227194492255,3300.177602097392,exp1,5,60,1000.0,10,09-05-26-164520
16,client13,0.7873641304347826,4146.9735549762845,exp1,5,60,1000.0,10,09-05-26-164520
16,client1,0.7711555959963603,3396.5500397607684,exp1,5,60,1000.0,10,09-05-26-164520
16,client9,0.7590649942987457,3910.059554502368,exp1,5,60,1000.0,10,09-05-26-164520
17,client5,0.753956506888307,3553.551694378257,exp1,5,60,1000.0,10,09-05-26-164520
17,client17,0.672403901319564,3670.1719518750906,exp1,5,60,1000.0,10,09-05-26-164520
17,client13,0.7993659420289855,4078.146507963538,exp1,5,60,1000.0,10,09-05-26-164520
17,client1,0.7634212920837125,3925.710077397525,exp1,5,60,1000.0,10,09-05-26-164520
17,client9,0.758266818700114,3708.92742741853,exp1,5,60,1000.0,10,09-05-26-164520
18,client5,0.7684162586815438,3094.5437010377645,exp1,5,60,1000.0,10,09-05-26-164520
18,client17,0.6690763052208836,3487.191203981638,exp1,5,60,1000.0,10,09-05-26-164520
18,client13,0.7734375,3898.424061946571,exp1,5,60,1000.0,10,09-05-26-164520
18,client1,0.7505686988171064,3347.4535504356027,exp1,5,60,1000.0,10,09-05-26-164520
18,client9,0.7353477765108324,3749.30379819125,exp1,5,60,1000.0,10,09-05-26-164520
19,client5,0.7478082659683479,3476.703356020153,exp1,5,60,1000.0,10,09-05-26-164520
19,client17,0.3746414228341939,3824.3281906470656,exp1,5,60,1000.0,10,09-05-26-164520
19,client13,0.7598505434782609,4022.0784787088633,exp1,5,60,1000.0,10,09-05-26-164520
19,client1,0.7783212010919017,3603.04275341332,exp1,5,60,1000.0,10,09-05-26-164520
19,client9,0.698745724059293,3779.49988655746,exp1,5,60,1000.0,10,09-05-26-164520
20,client5,0.7368780598884208,3160.584593191743,exp1,5,60,1000.0,10,09-05-26-164520
20,client17,0.3459552495697074,3430.807896889746,exp1,5,60,1000.0,10,09-05-26-164520
20,client13,0.7497735507246377,4032.24363271147,exp1,5,60,1000.0,10,09-05-26-164520
20,client1,0.7385122838944495,3467.806679196656,exp1,5,60,1000.0,10,09-05-26-164520
20,client9,0.5714937286202965,3778.065520338714,exp1,5,60,1000.0,10,09-05-26-164520
21,client5,0.5268131617898213,3155.7639772072434,exp1,5,60,1000.0,10,09-05-26-164520
21,client17,0.4565691336775674,3253.046005964279,exp1,5,60,1000.0,10,09-05-26-164520
21,client13,0.5925045289855072,4106.459666974843,exp1,5,60,1000.0,10,09-05-26-164520
21,client1,0.6017970882620565,3408.7597792968154,exp1,5,60,1000.0,10,09-05-26-164520
21,client9,0.5109464082098062,3672.769027762115,exp1,5,60,1000.0,10,09-05-26-164520
22,client5,0.604463167482637,3217.7372416481376,exp1,5,60,1000.0,10,09-05-26-164520
22,client17,0.7353987378083764,3773.946600966156,exp1,5,60,1000.0,10,09-05-26-164520
22,client13,0.5120018115942029,3940.909700468183,exp1,5,60,1000.0,10,09-05-26-164520
22,client1,0.6540036396724295,3584.362422116101,exp1,5,60,1000.0,10,09-05-26-164520
22,client9,0.5840364880273661,3781.971074640751,exp1,5,60,1000.0,10,09-05-26-164520
23,client5,0.7216213139018559,3575.021447613836,exp1,5,60,1000.0,10,09-05-26-164520
23,client17,0.7687894434882386,3345.538141205907,exp1,5,60,1000.0,10,09-05-26-164520
23,client13,0.6951992753623188,3924.476306885481,exp1,5,60,1000.0,10,09-05-26-164520
23,client1,0.6787989080982711,3414.914467372,exp1,5,60,1000.0,10,09-05-26-164520
23,client9,0.6960091220068415,3409.6910869702697,exp1,5,60,1000.0,10,09-05-26-164520
24,client5,0.7506546738016623,3208.6416827514768,exp1,5,60,1000.0,10,09-05-26-164520
24,client17,0.7925415949512336,3325.7630728185177,exp1,5,60,1000.0,10,09-05-26-164520
24,client13,0.740036231884058,3969.922296702862,exp1,5,60,1000.0,10,09-05-26-164520
24,client1,0.7730891719745223,3363.235980272293,exp1,5,60,1000.0,10,09-05-26-164520
24,client9,0.7124287343215507,3953.7990298122168,exp1,5,60,1000.0,10,09-05-26-164520
0,client5,0.361234953187695,3473.7918209284544,exp1,5,60,1000.0,10,08-05-26-150457
0,client17,0.3020774208196163,3489.9753564968705,exp1,5,60,1000.0,10,08-05-26-150457
0,client13,0.3013931362555215,4309.455542825162,exp1,5,60,1000.0,10,08-05-26-150457
0,client1,0.3308939428056744,3508.411674760282,exp1,5,60,1000.0,10,08-05-26-150457
0,client9,0.258315480888488,4123.087326064706,exp1,5,60,1000.0,10,08-05-26-150457
1,client5,0.3825234061524744,3305.148226208985,exp1,5,60,1000.0,10,08-05-26-150457
1,client17,0.4369394936996253,3319.620855152607,exp1,5,60,1000.0,10,08-05-26-150457
1,client13,0.4382149733831691,4021.386182866991,exp1,5,60,1000.0,10,08-05-26-150457
1,client1,0.4560909705021391,3363.784620538354,exp1,5,60,1000.0,10,08-05-26-150457
1,client9,0.3768181305671439,3620.984127745032,exp1,5,60,1000.0,10,08-05-26-150457
2,client5,0.3760588497547927,3273.733800277114,exp1,5,60,1000.0,10,08-05-26-150457
2,client17,0.5216256101714156,3284.717774949968,exp1,5,60,1000.0,10,08-05-26-150457
2,client13,0.5436629289840299,3994.023031555116,exp1,5,60,1000.0,10,08-05-26-150457
2,client1,0.5325377167304661,3310.147291049361,exp1,5,60,1000.0,10,08-05-26-150457
2,client9,0.552035178712369,3664.480255916714,exp1,5,60,1000.0,10,08-05-26-150457
3,client5,0.4802719572001783,3197.1221836283803,exp1,5,60,1000.0,10,08-05-26-150457
3,client17,0.5437620615279828,3332.5012857094407,exp1,5,60,1000.0,10,08-05-26-150457
3,client13,0.5318835655227092,4098.288257606328,exp1,5,60,1000.0,10,08-05-26-150457
3,client1,0.5287097500562936,3951.048800721765,exp1,5,60,1000.0,10,08-05-26-150457
3,client9,0.5970233397226293,3403.799721039832,exp1,5,60,1000.0,10,08-05-26-150457
4,client5,0.3611234953187695,3668.8008243218064,exp1,5,60,1000.0,10,08-05-26-150457
4,client17,0.6142581450788965,3234.503502957523,exp1,5,60,1000.0,10,08-05-26-150457
4,client13,0.4253029788197984,3959.454544819892,exp1,5,60,1000.0,10,08-05-26-150457
4,client1,0.5280342265255573,3707.492929883301,exp1,5,60,1000.0,10,08-05-26-150457
4,client9,0.6416732438831886,3710.016234777868,exp1,5,60,1000.0,10,08-05-26-150457
5,client5,0.2582478823004904,3315.4921792447567,exp1,5,60,1000.0,10,08-05-26-150457
5,client17,0.5477352707458282,3799.848021939397,exp1,5,60,1000.0,10,08-05-26-150457
5,client13,0.3763733152112357,4049.544427543879,exp1,5,60,1000.0,10,08-05-26-150457
5,client1,0.2197703219995496,3743.1499687954783,exp1,5,60,1000.0,10,08-05-26-150457
5,client9,0.5424512346375014,3423.740335740149,exp1,5,60,1000.0,10,08-05-26-150457
6,client5,0.3935577351761034,3728.4307666122913,exp1,5,60,1000.0,10,08-05-26-150457
6,client17,0.3662163696219775,3233.54771733284,exp1,5,60,1000.0,10,08-05-26-150457
6,client13,0.3435270132517839,4017.05867331475,exp1,5,60,1000.0,10,08-05-26-150457
6,client1,0.4520378293177212,3720.6785771995774,exp1,5,60,1000.0,10,08-05-26-150457
6,client9,0.3383696019844401,3353.9439542219043,exp1,5,60,1000.0,10,08-05-26-150457
7,client5,0.5492643780650914,3357.4851443991065,exp1,5,60,1000.0,10,08-05-26-150457
7,client17,0.4665682824384152,3307.5330620631576,exp1,5,60,1000.0,10,08-05-26-150457
7,client13,0.6167176350662589,4020.510893315077,exp1,5,60,1000.0,10,08-05-26-150457
7,client1,0.5601215942355325,3391.870104707777,exp1,5,60,1000.0,10,08-05-26-150457
7,client9,0.4361258315480888,3571.1363907903437,exp1,5,60,1000.0,10,08-05-26-150457
8,client5,0.6356442264823896,3218.311786651612,exp1,5,60,1000.0,10,08-05-26-150457
8,client17,0.629015779316608,3438.535202294588,exp1,5,60,1000.0,10,08-05-26-150457
8,client13,0.6749348737116321,4020.265834406018,exp1,5,60,1000.0,10,08-05-26-150457
8,client1,0.6765368160324251,3745.2722266316414,exp1,5,60,1000.0,10,08-05-26-150457
8,client9,0.6186717781035066,4219.659182243049,exp1,5,60,1000.0,10,08-05-26-150457
9,client5,0.6319661168078466,3315.455216914416,exp1,5,60,1000.0,10,08-05-26-150457
9,client17,0.700987626291293,3281.2144234776497,exp1,5,60,1000.0,10,08-05-26-150457
9,client13,0.7017782308302186,4022.571185603738,exp1,5,60,1000.0,10,08-05-26-150457
9,client1,0.7129024994370637,3882.3743127286434,exp1,5,60,1000.0,10,08-05-26-150457
9,client9,0.7151877325515842,3690.566945821047,exp1,5,60,1000.0,10,08-05-26-150457
10,client5,0.7029647793134195,3600.174547173083,exp1,5,60,1000.0,10,08-05-26-150457
10,client17,0.7074582813032126,3193.923971615732,exp1,5,60,1000.0,10,08-05-26-150457
10,client13,0.7043832823649337,4081.0043849051,exp1,5,60,1000.0,10,08-05-26-150457
10,client1,0.7255122720108084,3305.70996645838,exp1,5,60,1000.0,10,08-05-26-150457
10,client9,0.711015898071936,3789.034863933921,exp1,5,60,1000.0,10,08-05-26-150457
11,client5,0.7232501114578689,3256.7420760169625,exp1,5,60,1000.0,10,08-05-26-150457
11,client17,0.7207401521171529,3255.356668494642,exp1,5,60,1000.0,10,08-05-26-150457
11,client13,0.6820704496545476,4050.442771986127,exp1,5,60,1000.0,10,08-05-26-150457
11,client1,0.7308038730015762,3621.696159243584,exp1,5,60,1000.0,10,08-05-26-150457
11,client9,0.7419100236779794,3564.6334793418646,exp1,5,60,1000.0,10,08-05-26-150457
12,client5,0.6853544360231832,3800.440289080143,exp1,5,60,1000.0,10,08-05-26-150457
12,client17,0.7549097513906232,3297.0856465399265,exp1,5,60,1000.0,10,08-05-26-150457
12,client13,0.7024578094914486,3996.531505137682,exp1,5,60,1000.0,10,08-05-26-150457
12,client1,0.7310290475118216,3296.6140266507864,exp1,5,60,1000.0,10,08-05-26-150457
12,client9,0.7573570864810012,3408.5171641781926,exp1,5,60,1000.0,10,08-05-26-150457
13,client5,0.7242532322781988,3391.580995172262,exp1,5,60,1000.0,10,08-05-26-150457
13,client17,0.7236916789646952,3779.844881035388,exp1,5,60,1000.0,10,08-05-26-150457
13,client13,0.7598822063653868,4048.121280036866,exp1,5,60,1000.0,10,08-05-26-150457
13,client1,0.7673947309164603,3280.298547819257,exp1,5,60,1000.0,10,08-05-26-150457
13,client9,0.7494644266546397,3938.816393725574,exp1,5,60,1000.0,10,08-05-26-150457
14,client5,0.6762148907712885,3242.732192389667,exp1,5,60,1000.0,10,08-05-26-150457
14,client17,0.7399250766261778,3314.035503193736,exp1,5,60,1000.0,10,08-05-26-150457
14,client13,0.7740400951410126,3992.618825286627,exp1,5,60,1000.0,10,08-05-26-150457
14,client1,0.7340689034001351,3711.310963146389,exp1,5,60,1000.0,10,08-05-26-150457
14,client9,0.7547637839666254,3685.0360659882426,exp1,5,60,1000.0,10,08-05-26-150457
15,client5,0.6626170307623718,3189.2828876152635,exp1,5,60,1000.0,10,08-05-26-150457
15,client17,0.7643319332500852,3173.900494351983,exp1,5,60,1000.0,10,08-05-26-150457
15,client13,0.7332653754672104,4257.57968146354,exp1,5,60,1000.0,10,08-05-26-150457
15,client1,0.748592659310966,3696.513333357871,exp1,5,60,1000.0,10,08-05-26-150457
15,client9,0.7526214905851843,3842.396067455411,exp1,5,60,1000.0,10,08-05-26-150457
16,client5,0.3977931341952742,3238.4319668635726,exp1,5,60,1000.0,10,08-05-26-150457
16,client17,0.7266432058122375,3539.891297928989,exp1,5,60,1000.0,10,08-05-26-150457
16,client13,0.7382489523162306,4048.4812688082457,exp1,5,60,1000.0,10,08-05-26-150457
16,client1,0.7185318621931998,3625.8956156671047,exp1,5,60,1000.0,10,08-05-26-150457
16,client9,0.7213891081294396,3294.6622855961323,exp1,5,60,1000.0,10,08-05-26-150457
17,client5,0.4612126616139099,3252.4713100865483,exp1,5,60,1000.0,10,08-05-26-150457
17,client17,0.6042683619025996,3727.88738552481,exp1,5,60,1000.0,10,08-05-26-150457
17,client13,0.6710839279646619,4084.8811864852905,exp1,5,60,1000.0,10,08-05-26-150457
17,client1,0.7443143436163027,3422.384505160153,exp1,5,60,1000.0,10,08-05-26-150457
17,client9,0.7336791070019167,3889.373325742781,exp1,5,60,1000.0,10,08-05-26-150457
18,client5,0.5998662505572894,3411.486030556261,exp1,5,60,1000.0,10,08-05-26-150457
18,client17,0.6233397661482575,3360.759283415973,exp1,5,60,1000.0,10,08-05-26-150457
18,client13,0.6394835202174651,4004.663853906095,exp1,5,60,1000.0,10,08-05-26-150457
18,client1,0.6680927718982211,3676.206407137215,exp1,5,60,1000.0,10,08-05-26-150457
18,client9,0.6572330589694442,3791.382994502783,exp1,5,60,1000.0,10,08-05-26-150457
19,client5,0.6297369594293357,3267.0724298805,exp1,5,60,1000.0,10,08-05-26-150457
19,client17,0.3955045975706663,3525.1796254888177,exp1,5,60,1000.0,10,08-05-26-150457
19,client13,0.6983803375240684,3955.8826768770814,exp1,5,60,1000.0,10,08-05-26-150457
19,client1,0.6915109209637469,3625.079815275967,exp1,5,60,1000.0,10,08-05-26-150457
19,client9,0.6743714060209719,3320.992063730955,exp1,5,60,1000.0,10,08-05-26-150457
20,client5,0.5235176103432903,3414.5978447049856,exp1,5,60,1000.0,10,08-05-26-150457
20,client17,0.4311499602679078,3246.2448850274086,exp1,5,60,1000.0,10,08-05-26-150457
20,client13,0.6309887869520897,4224.648807197809,exp1,5,60,1000.0,10,08-05-26-150457
20,client1,0.6551452375591084,3388.0668142810464,exp1,5,60,1000.0,10,08-05-26-150457
20,client9,0.524749126169805,3801.121439784765,exp1,5,60,1000.0,10,08-05-26-150457
21,client5,0.6319661168078466,3804.090203717351,exp1,5,60,1000.0,10,08-05-26-150457
21,client17,0.5972301055738449,3290.171653963625,exp1,5,60,1000.0,10,08-05-26-150457
21,client13,0.5974629063314079,4250.790667720139,exp1,5,60,1000.0,10,08-05-26-150457
21,client1,0.6187795541544697,3379.482604563236,exp1,5,60,1000.0,10,08-05-26-150457
21,client9,0.5365881159093472,3597.8374434635043,exp1,5,60,1000.0,10,08-05-26-150457
22,client5,0.7135532768613464,3297.1544843167067,exp1,5,60,1000.0,10,08-05-26-150457
22,client17,0.7546827108638892,3260.288294404745,exp1,5,60,1000.0,10,08-05-26-150457
22,client13,0.5667686034658511,4284.7647136077285,exp1,5,60,1000.0,10,08-05-26-150457
22,client1,0.6505291600990768,3784.634301438928,exp1,5,60,1000.0,10,08-05-26-150457
22,client9,0.6505806742586537,3805.210433900356,exp1,5,60,1000.0,10,08-05-26-150457
23,client5,0.7596968345965225,3333.3867006003857,exp1,5,60,1000.0,10,08-05-26-150457
23,client17,0.7986150527869225,3794.2270785570154,exp1,5,60,1000.0,10,08-05-26-150457
23,client13,0.5990485898742779,4178.163258358836,exp1,5,60,1000.0,10,08-05-26-150457
23,client1,0.6986039180364783,3381.670892238617,exp1,5,60,1000.0,10,08-05-26-150457
23,client9,0.7670537828391025,3614.905080758035,exp1,5,60,1000.0,10,08-05-26-150457
24,client5,0.7630405706642889,3782.367397099733,exp1,5,60,1000.0,10,08-05-26-150457
24,client17,0.8078101941196504,3364.896108396352,exp1,5,60,1000.0,10,08-05-26-150457
24,client13,0.7299807452712651,3956.832219846546,exp1,5,60,1000.0,10,08-05-26-150457
24,client1,0.7639045260076559,4148.238583467901,exp1,5,60,1000.0,10,08-05-26-150457
24,client9,0.7408952531288758,3953.017903491855,exp1,5,60,1000.0,10,08-05-26-150457
0,client5,0.1360594795539033,569.7767185047269,exp1,5,400,1000.0,10,09-05-26-115432
0,client17,0.1042801556420233,584.2931708320975,exp1,5,400,1000.0,10,09-05-26-115432
0,client13,0.0769230769230769,736.3949809223413,exp1,5,400,1000.0,10,09-05-26-115432
0,client1,0.175,565.2701677754521,exp1,5,400,1000.0,10,09-05-26-115432
0,client9,0.0948469006721434,594.5097040385008,exp1,5,400,1000.0,10,09-05-26-115432
1,client5,0.1591078066914498,587.98673376441,exp1,5,400,1000.0,10,09-05-26-115432
1,client17,0.0926070038910505,517.3446973785758,exp1,5,400,1000.0,10,09-05-26-115432
1,client13,0.1438461538461538,685.7732776552439,exp1,5,400,1000.0,10,09-05-26-115432
1,client1,0.1088235294117647,549.5946444571018,exp1,5,400,1000.0,10,09-05-26-115432
1,client9,0.1493651979088872,596.7975212261081,exp1,5,400,1000.0,10,09-05-26-115432
2,client5,0.1479553903345725,528.2595185562968,exp1,5,400,1000.0,10,09-05-26-115432
2,client17,0.1494163424124513,551.0189700871706,exp1,5,400,1000.0,10,09-05-26-115432
2,client13,0.1507692307692307,703.6299193277955,exp1,5,400,1000.0,10,09-05-26-115432
2,client1,0.1220588235294117,594.4498982280493,exp1,5,400,1000.0,10,09-05-26-115432
2,client9,0.1732636295743091,554.3703716248274,exp1,5,400,1000.0,10,09-05-26-115432
3,client5,0.1360594795539033,577.4310668930411,exp1,5,400,1000.0,10,09-05-26-115432
3,client17,0.1245136186770428,578.1713472679257,exp1,5,400,1000.0,10,09-05-26-115432
3,client13,0.163076923076923,656.2670646235347,exp1,5,400,1000.0,10,09-05-26-115432
3,client1,0.1823529411764705,549.8529663309455,exp1,5,400,1000.0,10,09-05-26-115432
3,client9,0.2113517550410754,569.1140796989202,exp1,5,400,1000.0,10,09-05-26-115432
4,client5,0.2282527881040892,520.5575730651617,exp1,5,400,1000.0,10,09-05-26-115432
4,client17,0.1533073929961089,626.5853559598327,exp1,5,400,1000.0,10,09-05-26-115432
4,client13,0.2646153846153846,654.3476097285748,exp1,5,400,1000.0,10,09-05-26-115432
4,client1,0.2720588235294117,567.9144449532032,exp1,5,400,1000.0,10,09-05-26-115432
4,client9,0.2247946228528752,631.8574612960219,exp1,5,400,1000.0,10,09-05-26-115432
5,client5,0.2312267657992565,621.9804249703884,exp1,5,400,1000.0,10,09-05-26-115432
5,client17,0.2568093385214007,580.5260529741645,exp1,5,400,1000.0,10,09-05-26-115432
5,client13,0.2707692307692307,719.4053875282407,exp1,5,400,1000.0,10,09-05-26-115432
5,client1,0.3455882352941176,737.2975507751107,exp1,5,400,1000.0,10,09-05-26-115432
5,client9,0.2382374906646751,528.7976022809744,exp1,5,400,1000.0,10,09-05-26-115432
6,client5,0.2527881040892193,567.9615503177047,exp1,5,400,1000.0,10,09-05-26-115432
6,client17,0.2412451361867704,526.1874161660671,exp1,5,400,1000.0,10,09-05-26-115432
6,client13,0.32,634.3961236998439,exp1,5,400,1000.0,10,09-05-26-115432
6,client1,0.3147058823529411,575.3188654780388,exp1,5,400,1000.0,10,09-05-26-115432
6,client9,0.315160567587752,650.4453420639038,exp1,5,400,1000.0,10,09-05-26-115432
7,client5,0.3918215613382899,635.2931978181005,exp1,5,400,1000.0,10,09-05-26-115432
7,client17,0.1929961089494163,593.3194095268846,exp1,5,400,1000.0,10,09-05-26-115432
7,client13,0.2976923076923077,644.6827985346317,exp1,5,400,1000.0,10,09-05-26-115432
7,client1,0.3808823529411764,559.9134210497141,exp1,5,400,1000.0,10,09-05-26-115432
7,client9,0.438386855862584,616.8358782306314,exp1,5,400,1000.0,10,09-05-26-115432
8,client5,0.4483271375464684,582.5397381559014,exp1,5,400,1000.0,10,09-05-26-115432
8,client17,0.3494163424124513,534.5576209947467,exp1,5,400,1000.0,10,09-05-26-115432
8,client13,0.3776923076923077,690.206790342927,exp1,5,400,1000.0,10,09-05-26-115432
8,client1,0.4742647058823529,526.4936313033104,exp1,5,400,1000.0,10,09-05-26-115432
8,client9,0.4182225541448842,537.3076545074582,exp1,5,400,1000.0,10,09-05-26-115432
9,client5,0.428996282527881,520.653797313571,exp1,5,400,1000.0,10,09-05-26-115432
9,client17,0.3914396887159533,524.7830534353852,exp1,5,400,1000.0,10,09-05-26-115432
9,client13,0.3669230769230769,650.241862051189,exp1,5,400,1000.0,10,09-05-26-115432
9,client1,0.4544117647058823,595.7565642893314,exp1,5,400,1000.0,10,09-05-26-115432
9,client9,0.4705003734129948,614.3630677834153,exp1,5,400,1000.0,10,09-05-26-115432
10,client5,0.4802973977695167,522.250859066844,exp1,5,400,1000.0,10,09-05-26-115432
10,client17,0.3416342412451362,572.5346421822906,exp1,5,400,1000.0,10,09-05-26-115432
10,client13,0.45,687.6578954979777,exp1,5,400,1000.0,10,09-05-26-115432
10,client1,0.5183823529411765,594.381139613688,exp1,5,400,1000.0,10,09-05-26-115432
10,client9,0.3674383868558626,565.482628531754,exp1,5,400,1000.0,10,09-05-26-115432
11,client5,0.483271375464684,533.9624145999551,exp1,5,400,1000.0,10,09-05-26-115432
11,client17,0.354863813229572,568.4417607262731,exp1,5,400,1000.0,10,09-05-26-115432
