,namespace,pod_name,container_name,joules
0,client1,client1-7b9db886dd-v9vgl,linkerd-init,0.0
1,client20,client20-65f8864f77-8cddz,linkerd-init,0.0
2,client20,client20-65f8864f77-8cddz,client20,16582.51191484375
3,client20,client20-65f8864f77-8cddz,linkerd-proxy,16576.418915625
4,client20,client20-65f8864f77-8cddz,sidecar,16088.4302765625
5,client12,client12-79bc8d5846-thzs5,linkerd-init,0.0
6,client10,client10-694b6b97b4-mrl2m,linkerd-init,0.0
7,client15,client15-79c969ddf-ks6ph,linkerd-proxy,18011.508659375002
8,client15,client15-79c969ddf-ks6ph,sidecar,17979.406603125
9,client15,client15-79c969ddf-ks6ph,client15,18018.8347296875
10,client15,client15-79c969ddf-ks6ph,linkerd-init,0.0
11,client6,client6-785d875985-wrr2m,linkerd-init,0.0
12,client6,client6-785d875985-wrr2m,sidecar,17071.9084859375
13,client6,client6-785d875985-wrr2m,client6,18371.378498437494
14,client6,client6-785d875985-wrr2m,linkerd-proxy,18365.170935156246
15,client17,client17-69b85b5ccf-mn2f7,linkerd-init,0.0
16,client17,client17-69b85b5ccf-mn2f7,linkerd-proxy,16087.917753124999
17,client19,client19-56fccdb4d9-gdrzj,sidecar,17611.845897656247
18,client19,client19-56fccdb4d9-gdrzj,linkerd-proxy,17643.3419703125
19,client19,client19-56fccdb4d9-gdrzj,linkerd-init,0.0
20,client19,client19-56fccdb4d9-gdrzj,client19,17649.401806249996
21,client14,client14-856b5b5576-nn999,sidecar,18262.67830703125
22,client14,client14-856b5b5576-nn999,client14,18305.030832031247
23,client14,client14-856b5b5576-nn999,linkerd-proxy,18298.274567187498
24,client14,client14-856b5b5576-nn999,linkerd-init,0.0
25,client18,client18-69db77c748-zrnlp,sidecar,18105.56273984375
26,client18,client18-69db77c748-zrnlp,client18,18138.0778296875
27,client18,client18-69db77c748-zrnlp,linkerd-proxy,18133.335480468748
28,client18,client18-69db77c748-zrnlp,linkerd-init,0.0
29,client2,client2-86cd6d8cf7-czl64,sidecar,16409.897035937498
30,client2,client2-86cd6d8cf7-czl64,client2,18200.527303124996
31,client2,client2-86cd6d8cf7-czl64,linkerd-proxy,18195.962829687498
32,client2,client2-86cd6d8cf7-czl64,linkerd-init,0.0
33,api-gateway,api-gateway-6bf76d45b7-gz5pb,linkerd-init,0.0
34,api-gateway,api-gateway-6bf76d45b7-gz5pb,linkerd-proxy,9373.215545312498
35,orchestrator,orchestrator-555f7b7c9d-c9r88,linkerd-proxy,8835.98546328125
36,orchestrator,orchestrator-555f7b7c9d-c9r88,linkerd-init,0.0
37,orchestrator,policy-enforcer-cb8dccbd8-4df7w,linkerd-init,0.0
38,orchestrator,policy-enforcer-cb8dccbd8-4df7w,linkerd-proxy,8834.903134375
39,client7,client7-544486cc98-xx2l5,client7,18087.1998488189
40,client7,client7-544486cc98-xx2l5,sidecar,18053.41080944882
41,client7,client7-544486cc98-xx2l5,linkerd-proxy,18079.93763622047
42,client7,client7-544486cc98-xx2l5,linkerd-init,0.0
43,client5,client5-7d5ff7f8b4-znwpb,client5,16706.30683543307
44,client5,client5-7d5ff7f8b4-znwpb,linkerd-proxy,16594.611574803148
45,client5,client5-7d5ff7f8b4-znwpb,sidecar,14740.568698425195
46,client5,client5-7d5ff7f8b4-znwpb,linkerd-init,0.0
47,client8,client8-5845965f99-nvbc4,sidecar,17467.00689291339
48,client8,client8-5845965f99-nvbc4,linkerd-proxy,18270.794052755908
49,client8,client8-5845965f99-nvbc4,linkerd-init,0.0
50,client8,client8-5845965f99-nvbc4,client8,18278.52116850394
51,client13,client13-7bf86f4f87-tct2f,linkerd-proxy,16067.089313385826
52,client13,client13-7bf86f4f87-tct2f,client13,16171.853566929136
53,client13,client13-7bf86f4f87-tct2f,sidecar,14256.759487401574
54,client13,client13-7bf86f4f87-tct2f,linkerd-init,0.0
55,server,server-656f98b57f-w4mks,linkerd-init,0.0
56,server,server-656f98b57f-w4mks,linkerd-proxy,11870.44504488189
57,client4,client4-744474fb99-bx487,linkerd-init,0.0
58,client4,client4-744474fb99-bx487,sidecar,15911.635423622047
59,client4,client4-744474fb99-bx487,linkerd-proxy,18159.065367716536
60,client4,client4-744474fb99-bx487,client4,18165.030105511814
61,client16,client16-6dc7f87f54-w8zmd,client16,17933.101617968754
62,client16,client16-6dc7f87f54-w8zmd,linkerd-init,0.0
