Round,ClientID,ClientAccuracy,ClientTrainingTime
0,client17,0.3360064153969527,544.2186180007411
0,client5,0.6047658175842235,2145.2131179976277
0,client13,0.4886128364389234,732.998690000386
0,client1,0.42954622995564656,1154.499393000151
0,client9,0.4178082191780822,452.6933529996313
1,client5,0.6707066557107642,1758.0002739996416
1,client17,0.4330392943063352,618.1758020102279
1,client13,0.5355417529330573,690.48832799308
1,client1,0.5967246673490276,1265.932377995341
1,client9,0.3538812785388128,417.05366800306365
2,client5,0.623253903040263,1956.149835998076
2,client17,0.714514835605453,491.4149329997599
2,client13,0.7287784679089027,681.3886919990182
2,client1,0.72978505629478,1301.2481080077123
2,client9,0.6506849315068494,396.32976400025655
3,client17,0.7417802726543705,611.8050099903485
3,client5,0.8130649137222679,2071.6035350051243
3,client13,0.7832988267770876,756.4578970050206
3,client1,0.8208802456499488,1189.2620099970372
3,client9,0.6792237442922374,418.83049299940467
4,client17,0.863672814755413,569.3601189996116
4,client5,0.8418241577649959,2033.862622003653
4,client13,0.8350586611456177,762.1674530091695
4,client1,0.8201978846809962,1113.6695799941663
4,client9,0.8321917808219178,437.3958509968361
5,client5,0.8500410846343468,1796.6184149991022
5,client17,0.9029671210906175,601.9763660005992
5,client13,0.8412698412698413,703.2135740009835
5,client1,0.8652337086318662,1281.6402610042132
5,client9,0.8458904109589042,427.02232000010554
6,client5,0.8050534100246508,1819.55116300378
6,client17,0.8620689655172413,517.5505030056229
6,client13,0.8502415458937198,719.5516999927349
6,client1,0.8563630160354828,1112.3686589999124
6,client9,0.9006849315068494,415.22866699961014
7,client17,0.8901363271852446,492.1773769892752
7,client5,0.8221035332785538,2038.3174280141247
7,client13,0.8668046928916494,720.1104900013888
7,client1,0.8703514158990105,1256.7206199892098
7,client9,0.9052511415525114,455.418447003467
8,client5,0.6930977814297453,1727.0153780118562
8,client17,0.8829190056134724,556.6203060006956
8,client13,0.8440303657694962,722.4258450005436
8,client1,0.8468099624701467,1134.1891560005024
8,client9,0.8812785388127854,423.2127550058067
9,client5,0.7641741988496302,1737.883433001116
9,client17,0.8949478748997595,535.3717520047212
9,client13,0.8578329882677709,717.3402500047814
9,client1,0.8829750938246332,1114.436460993602
9,client9,0.9166666666666666,434.88387900288217
10,client5,0.6883730484798686,2077.447008996387
10,client17,0.8724939855653568,538.4869459958281
10,client13,0.8661145617667356,715.8547900035046
10,client1,0.817468440805186,1132.401340000797
10,client9,0.8778538812785388,406.0828479996417
11,client5,0.680772391125719,1774.8681929952
11,client17,0.8035284683239775,510.9484549902845
11,client13,0.8585231193926847,771.3344459916698
11,client1,0.8178096212896623,1311.212323998916
11,client9,0.7420091324200914,461.8332949903561
12,client17,0.781074578989575,481.85505499714054
12,client5,0.7489728841413311,1994.786319002742
12,client13,0.759144237405107,718.1398359971354
12,client1,0.7110201296485841,1351.4979690080509
12,client9,0.773972602739726,457.08644000114873
13,client5,0.697000821692687,1735.6640660000267
13,client17,0.7987169206094628,572.3394789965823
13,client13,0.8233264320220842,689.48814299074
13,client1,0.7635619242579325,1236.5051859960658
13,client9,0.8687214611872146,424.1562859970145
14,client5,0.7027526705012326,1823.111528006848
14,client17,0.8067361668003208,641.4973000064492
14,client13,0.8543823326432022,702.8157790045952
14,client1,0.8833162743091095,1203.7119809974683
14,client9,0.7819634703196348,442.18725500104483
15,client5,0.8492193919474117,1864.1578370006755
15,client17,0.8684843624699278,524.912986002164
15,client13,0.8426501035196687,698.4905569988769
15,client1,0.8723984988058683,1284.9355540092802
15,client9,0.795662100456621,416.2743530032458
16,client5,0.8126540673788003,1738.5736529977294
16,client17,0.9085805934242182,493.6761160060996
16,client13,0.7508626639061422,741.273272986291
16,client1,0.9003752985329239,1373.6137920059264
16,client9,0.8458904109589042,452.4088479956845
17,client5,0.8042317173377157,1778.9792350085918
17,client17,0.8259823576583801,489.06387700117193
17,client13,0.9026915113871635,710.0278599973535
17,client1,0.9259638348686455,1120.0548009946942
17,client9,0.8835616438356164,423.4213949966943
18,client5,0.8761298274445357,2004.0879150037654
18,client17,0.9270248596631917,486.8212500005029
18,client13,0.9033816425120773,735.4337229917292
18,client1,0.9116342545206414,1145.9570459992392
18,client9,0.9018264840182648,408.1484170019394
19,client5,0.8933853738701726,1979.0930750023108
19,client17,0.9157979149959904,496.97499300236814
19,client13,0.8668046928916494,771.0362990037538
19,client1,0.9242579324462641,1341.593749995809
19,client9,0.9143835616438356,413.0013730027713
20,client17,0.8989574979951884,491.685729008168
20,client5,0.9075595727198028,2096.0572390031302
20,client13,0.865424430641822,812.4920210102573
20,client1,0.9242579324462641,1194.8568900115788
20,client9,0.8915525114155252,416.65217399713583
21,client5,0.8991372226787182,2039.401057001669
21,client17,0.9270248596631917,495.7257140049478
21,client13,0.9199447895100069,694.9929580005119
21,client1,0.889798703514159,1137.0020199974533
21,client9,0.9178082191780822,432.52702499739826
22,client17,0.9109863672814755,496.80452900065575
22,client5,0.9122843056696796,2035.4574579978362
22,client13,0.883367839889579,721.0176600056002
22,client1,0.8942340498123508,1131.3576299871784
22,client9,0.9075342465753424,368.66923100023996
23,client5,0.9313886606409203,1789.7573649970582
23,client17,0.9246190858059342,502.1723829995608
23,client13,0.8916494133885439,693.5960730043007
23,client1,0.9293756397134084,1130.0188760069432
23,client9,0.9452054794520548,381.58369599841535
24,client5,0.8755135579293344,1807.8679769969312
24,client17,0.9454691259021651,488.93252699053846
24,client13,0.9095928226363009,692.333786006202
24,client1,0.9338109860116002,1169.3463400006294
24,client9,0.91324200913242,374.6005200082436
