Round,ClientID,ClientAccuracy,ClientTrainingTime,K,timestamp
12,client5,0.4823931623931624,2307.497771922499,5,05-03-26-182241
12,client17,0.4877139467886799,2192.5853160209954,5,05-03-26-182241
12,client13,0.6081803005008347,2903.5464038606733,5,05-03-26-182241
12,client1,0.57206132879046,2265.1757549028844,5,05-03-26-182241
12,client9,0.5938782489740082,2648.208681959659,5,05-03-26-182241
13,client5,0.6798290598290598,2459.1029449366038,5,05-03-26-182241
13,client17,0.638196915776987,2200.912013184279,5,05-03-26-182241
13,client13,0.6671118530884808,2865.2574880979955,5,05-03-26-182241
13,client1,0.6805792163543442,2298.5623020213097,5,05-03-26-182241
13,client9,0.6826265389876881,2513.15227500163,5,05-03-26-182241
14,client5,0.6994871794871795,2382.955027045682,5,05-03-26-182241
14,client17,0.6866632774106084,2261.3015070091933,5,05-03-26-182241
14,client13,0.6898163606010017,2865.5015260446817,5,05-03-26-182241
14,client1,0.7013628620102215,2340.4299549292773,5,05-03-26-182241
14,client9,0.6959644322845417,2401.067536091432,5,05-03-26-182241
15,client5,0.6958974358974359,2370.130091905594,5,05-03-26-182241
15,client17,0.7244534824605999,2261.8706850335,5,05-03-26-182241
15,client13,0.7222036727879799,2896.782206138596,5,05-03-26-182241
15,client1,0.6819420783645656,2256.3094350043684,5,05-03-26-182241
15,client9,0.6910054719562243,2167.8460261318837,5,05-03-26-182241
16,client5,0.717948717948718,2507.864644983784,5,05-03-26-182241
16,client17,0.7322487713946789,2209.1251919046044,5,05-03-26-182241
16,client13,0.7143572621035058,2969.332816079259,5,05-03-26-182241
16,client1,0.7284497444633731,2224.1491659078747,5,05-03-26-182241
16,client9,0.7087893296853626,2386.9292840827256,5,05-03-26-182241
17,client5,0.7429059829059829,2398.5621260944754,5,05-03-26-182241
17,client17,0.709540755804101,2465.915886918083,5,05-03-26-182241
17,client13,0.7230383973288814,2870.1833880040795,5,05-03-26-182241
17,client1,0.74190800681431,2254.561298992485,5,05-03-26-182241
17,client9,0.7436730506155951,2251.945393159985,5,05-03-26-182241
18,client5,0.7389743589743589,2320.6440089270477,5,05-03-26-182241
18,client17,0.6983562108117268,2363.998427055776,5,05-03-26-182241
18,client13,0.7549248747913189,2824.276922969148,5,05-03-26-182241
18,client1,0.7287904599659284,2271.526128053665,5,05-03-26-182241
18,client9,0.7701778385772914,2770.076818065718,5,05-03-26-182241
19,client5,0.7384615384615385,2449.355779215693,5,05-03-26-182241
19,client17,0.6970005083884088,2297.955459915101,5,05-03-26-182241
19,client13,0.767779632721202,3157.325930194929,5,05-03-26-182241
19,client1,0.7626916524701874,2326.497782021761,5,05-03-26-182241
