,GlobalAccuracy,AggregationTime,TotalTrainingTime,RoundDuration
0,0.21873079287031347,1260.9259490855038,82802.84384568222,168723184423
1,0.4896665642286417,1138.8535229489207,75312.76526139118,167877476531
2,0.40511677934849416,1035.5085749179125,76342.66346646473,166511286106
3,0.5487861094038107,1171.7738159932196,76315.36373589188,167231883478
4,0.6578826060233559,1071.8918500933796,76376.49752921425,167044331592
5,0.6878073140749846,1016.7569329496473,76700.61322511174,165398544501
6,0.705900430239705,1126.7321570776403,73441.63460587151,166451382582
7,0.7148893669330055,1113.2655330002308,76585.72415355593,167530714758
8,0.6753995082974801,1130.050634033978,75278.58017012477,166443823229
9,0.6034111862323295,1030.7406939100474,78230.81136564724,167445401274
10,0.6367931776275353,1063.149742083624,74625.4782518372,167083997936
11,0.7009834050399508,963.7280281167477,76346.14727389999,168359920538
12,0.7328672403196066,984.1304649598897,75000.7163300179,166833976767
13,0.7527658266748617,1010.1528479717672,76559.83566329814,166617878229
14,0.7620620774431469,1013.8735410291702,75932.94232920744,167269750566
15,0.7612937922556853,1002.1291051525623,75612.03565169126,165602152798
16,0.7466963736939152,1087.8408588469028,76023.89145083725,165268729759
17,0.7517286416717885,1104.1486479807645,77865.11354986578,170610159897
18,0.731100184388445,1060.6403939891607,80010.36952715367,169291566090
19,0.6609557467732022,1090.7043151091784,75267.47153303586,167390682150
20,0.7270666871542717,1072.9291399475187,76296.54631577432,165827265004
21,0.7602181929932391,1020.2921619638801,74192.67537025735,167507575839
22,0.7731637984019668,1048.074509948492,76028.52220716886,168592665458
23,0.7781960663798402,1030.266135931015,75720.32649279572,167299529464
24,0.7822295636140135,1060.9254299197346,77266.36457187124,166149919746
