,GlobalAccuracy,AggregationTime,TotalTrainingTime,RoundDuration
0,0.47488,27.166059997398406,2029.9812048324384,6769278260
1,0.52492,16.347369004506618,1967.0423879288137,6740066530
2,0.53061,13.698248018044978,1921.3423040346242,7995308326
3,0.53497,13.859783008228987,1952.5048898649402,6661311436
4,0.58348,19.245420000515878,2006.9381959619932,6729185382
5,0.5884,16.596599016338587,2031.6872110124677,6785850748
6,0.58086,16.36541198240593,1976.4899880392477,6669411092
7,0.58884,16.198748955503106,1947.8548539918847,7959622576
8,0.56878,17.01408700319007,2008.4407150861807,6691468297
9,0.57645,14.622623042669147,1923.2295529800467,6794662707
10,0.57395,14.175658987369388,1904.058356944006,6701132314
11,0.5942,15.2853750041686,1919.9431779561564,6707366832
12,0.59172,12.156518001575023,1922.3794498248026,8194976329
13,0.5941,9.124453004915267,1917.3873378313147,6783164770
14,0.59662,16.733777010813355,1958.8140530395322,6690688533
15,0.59004,17.56353402743116,1953.8497169269249,6702499293
16,0.59702,12.721573992166668,1907.1672619902529,6745130296
17,0.59751,13.797746039927006,1972.9927261942066,7452764473
18,0.59505,14.924652990885079,2073.631516948808,6708040680
19,0.59452,17.26315700216219,2030.284714186564,6703300617
