,namespace,pod_name,container_name,joules
0,client13,client13-7bf86f4f87-56lvt,linkerd-init,0.0
1,client19,client19-56fccdb4d9-4kvmk,linkerd-init,0.0
2,client1,client1-7b9db886dd-r82mm,linkerd-init,0.0
3,client17,client17-69b85b5ccf-jdf8n,linkerd-init,0.0
4,client17,client17-69b85b5ccf-jdf8n,sidecar,2137.2604714285712
5,client17,client17-69b85b5ccf-jdf8n,linkerd-proxy,2334.208692857143
6,client17,client17-69b85b5ccf-jdf8n,client17,2334.7425857142857
7,client10,client10-694b6b97b4-g9qs6,linkerd-init,0.0
8,client8,client8-5845965f99-gvsxj,linkerd-init,0.0
9,client8,client8-5845965f99-gvsxj,client8,1980.0888857142854
10,client8,client8-5845965f99-gvsxj,sidecar,1522.1835428571426
11,client8,client8-5845965f99-gvsxj,linkerd-proxy,1978.7848928571427
12,client2,client2-86cd6d8cf7-8wj54,linkerd-proxy,1791.4596857142856
13,client2,client2-86cd6d8cf7-8wj54,linkerd-init,0.0
14,client2,client2-86cd6d8cf7-8wj54,sidecar,1786.8002571428572
15,client2,client2-86cd6d8cf7-8wj54,client2,1798.2676285714285
16,client20,client20-65f8864f77-9b4sc,sidecar,1866.6706285714286
17,client20,client20-65f8864f77-9b4sc,linkerd-proxy,1871.4044785714284
18,client20,client20-65f8864f77-9b4sc,linkerd-init,0.0
19,client20,client20-65f8864f77-9b4sc,client20,1878.079757142857
20,client7,client7-544486cc98-grbmh,linkerd-init,0.0
21,client7,client7-544486cc98-grbmh,client7,1985.8678714285716
22,client7,client7-544486cc98-grbmh,sidecar,1981.62585
23,client7,client7-544486cc98-grbmh,linkerd-proxy,1984.7741999999998
24,client9,client9-d68fb99b4-c857l,linkerd-init,0.0
25,client9,client9-d68fb99b4-c857l,linkerd-proxy,1756.6563428571428
26,client14,client14-856b5b5576-kqr4l,linkerd-init,0.0
27,client14,client14-856b5b5576-kqr4l,linkerd-proxy,2042.596414285714
28,client14,client14-856b5b5576-kqr4l,sidecar,2038.9756499999999
29,client14,client14-856b5b5576-kqr4l,client14,2043.2435571428568
30,client3,client3-58c68898cd-hsbcd,linkerd-init,0.0
31,client3,client3-58c68898cd-hsbcd,sidecar,1960.4319214285713
32,client3,client3-58c68898cd-hsbcd,client3,1976.5781357142855
33,client3,client3-58c68898cd-hsbcd,linkerd-proxy,1965.8064428571427
34,client16,client16-6dc7f87f54-kkf6j,sidecar,1926.282192857143
35,client16,client16-6dc7f87f54-kkf6j,client16,1931.2975500000002
36,client16,client16-6dc7f87f54-kkf6j,linkerd-init,0.0
37,client16,client16-6dc7f87f54-kkf6j,linkerd-proxy,1930.4627357142856
38,client11,client11-565c48c7c7-74qcv,sidecar,1802.3899285714285
39,client11,client11-565c48c7c7-74qcv,linkerd-init,0.0
40,client11,client11-565c48c7c7-74qcv,client11,1814.5885714285714
41,client11,client11-565c48c7c7-74qcv,linkerd-proxy,1808.1656785714285
42,api-gateway,api-gateway-6bf76d45b7-jgdnt,linkerd-proxy,972.6751285714286
43,orchestrator,orchestrator-555f7b7c9d-q4xjt,linkerd-proxy,952.0895142857142
44,orchestrator,orchestrator-555f7b7c9d-q4xjt,linkerd-init,0.0
45,api-gateway,api-gateway-6bf76d45b7-jgdnt,linkerd-init,0.0
46,orchestrator,policy-enforcer-cb8dccbd8-xrsfz,linkerd-init,0.0
47,orchestrator,policy-enforcer-cb8dccbd8-xrsfz,linkerd-proxy,950.2128
48,client15,client15-79c969ddf-xn8xl,linkerd-proxy,1963.4087785714285
49,client15,client15-79c969ddf-xn8xl,linkerd-init,0.0
50,client15,client15-79c969ddf-xn8xl,sidecar,1958.7752357142854
51,client15,client15-79c969ddf-xn8xl,client15,1972.8700071428568
52,client12,client12-79bc8d5846-ddl96,linkerd-init,0.0
53,client12,client12-79bc8d5846-ddl96,linkerd-proxy,1704.9258999999997
