,namespace,pod_name,container_name,joules
0,client1,client1-7b9db886dd-rfrxn,linkerd-init,0.0
1,client20,client20-65f8864f77-rl7b7,client20,9164.0711171875
2,client20,client20-65f8864f77-rl7b7,linkerd-init,0.0
3,client20,client20-65f8864f77-rl7b7,sidecar,8141.8642109375005
4,client20,client20-65f8864f77-rl7b7,linkerd-proxy,9162.7734375
5,client12,client12-79bc8d5846-jckgw,linkerd-init,0.0
6,client10,client10-694b6b97b4-l2pnh,linkerd-init,0.0
7,client15,client15-79c969ddf-ttk6d,sidecar,9049.750703125
8,client15,client15-79c969ddf-ttk6d,linkerd-proxy,9066.574953125
9,client15,client15-79c969ddf-ttk6d,client15,9070.7536640625
10,client15,client15-79c969ddf-ttk6d,linkerd-init,0.0
11,client6,client6-785d875985-26ldc,linkerd-proxy,8977.129265625
12,client6,client6-785d875985-26ldc,client6,8980.308125
13,client6,client6-785d875985-26ldc,linkerd-init,0.0
14,client6,client6-785d875985-26ldc,sidecar,8421.892546875
15,client17,client17-69b85b5ccf-svcxz,sidecar,7316.831679687501
16,client17,client17-69b85b5ccf-svcxz,client17,8288.113015625
17,client17,client17-69b85b5ccf-svcxz,linkerd-proxy,8252.3402109375
18,client17,client17-69b85b5ccf-svcxz,linkerd-init,0.0
19,client19,client19-56fccdb4d9-66j84,linkerd-proxy,8888.817148437502
20,client19,client19-56fccdb4d9-66j84,client19,8892.600781250001
21,client19,client19-56fccdb4d9-66j84,linkerd-init,0.0
22,client19,client19-56fccdb4d9-66j84,sidecar,8872.3849375
23,client14,client14-856b5b5576-j8gp7,sidecar,8872.658453124997
24,client14,client14-856b5b5576-j8gp7,linkerd-init,0.0
25,client14,client14-856b5b5576-j8gp7,client14,9080.1626015625
26,client14,client14-856b5b5576-j8gp7,linkerd-proxy,9076.968546875
27,client18,client18-69db77c748-9ztcb,linkerd-proxy,9589.527710937498
28,client18,client18-69db77c748-9ztcb,sidecar,9575.502437500001
