Unnamed: 0,namespace,pod_name,container_name,joules,K,Z,sigma_ed,sigma_iid,timestamp
111,server,maurits-dijk-b3fa0f2eserver1-s9rdk,sidecar,10457.855740304762,5,100,1.7,6,18-03-26-181832
112,client9,maurits-dijk-b3fa0f2eclient91-hgbsk,sidecar,14253.996611111112,5,100,1.7,6,18-03-26-181832
113,client9,maurits-dijk-b3fa0f2eclient91-hgbsk,hfl-train-model,16349.388388888889,5,100,1.7,6,18-03-26-181832
114,client9,maurits-dijk-b3fa0f2eclient91-hgbsk,hfl-train,17187.783083333336,5,100,1.7,6,18-03-26-181832
0,orchestrator,init-etcd-pvc-tc44n,init,0.0,5,100,1.7,3,08-03-26-214952
1,client4,client4-744474fb99-dlsvc,linkerd-init,0.0,5,100,1.7,3,08-03-26-214952
2,client17,client17-69b85b5ccf-s62mf,linkerd-init,0.0,5,100,1.7,3,08-03-26-214952
3,client15,client15-79c969ddf-gfh8g,linkerd-init,0.0,5,100,1.7,3,08-03-26-214952
4,client9,client9-d68fb99b4-2vrp8,linkerd-init,0.0,5,100,1.7,3,08-03-26-214952
5,client5,client5-7d5ff7f8b4-lqxqf,linkerd-proxy,15842.290643902435,5,100,1.7,3,08-03-26-214952
6,client5,client5-7d5ff7f8b4-lqxqf,linkerd-init,0.0,5,100,1.7,3,08-03-26-214952
7,client12,client12-79bc8d5846-p79pl,linkerd-init,0.0,5,100,1.7,3,08-03-26-214952
8,client16,client16-6dc7f87f54-mlzp2,linkerd-init,0.0,5,100,1.7,3,08-03-26-214952
9,client16,client16-6dc7f87f54-mlzp2,linkerd-proxy,17769.58796097561,5,100,1.7,3,08-03-26-214952
10,client16,client16-6dc7f87f54-mlzp2,client16,17773.317048780485,5,100,1.7,3,08-03-26-214952
11,client16,client16-6dc7f87f54-mlzp2,sidecar,17723.43335121951,5,100,1.7,3,08-03-26-214952
12,client2,client2-86cd6d8cf7-mkfcr,linkerd-init,0.0,5,100,1.7,3,08-03-26-214952
13,client2,client2-86cd6d8cf7-mkfcr,client2,16355.366775609757,5,100,1.7,3,08-03-26-214952
14,client2,client2-86cd6d8cf7-mkfcr,linkerd-proxy,16351.171175609756,5,100,1.7,3,08-03-26-214952
15,client2,client2-86cd6d8cf7-mkfcr,sidecar,16316.279073170732,5,100,1.7,3,08-03-26-214952
16,client3,client3-58c68898cd-chmn6,linkerd-init,0.0,5,100,1.7,3,08-03-26-214952
17,client3,client3-58c68898cd-chmn6,sidecar,18116.468370731705,5,100,1.7,3,08-03-26-214952
18,client3,client3-58c68898cd-chmn6,linkerd-proxy,18167.48975609756,5,100,1.7,3,08-03-26-214952
19,client3,client3-58c68898cd-chmn6,client3,18168.642492682924,5,100,1.7,3,08-03-26-214952
20,client18,client18-69db77c748-xgb7k,linkerd-init,0.0,5,100,1.7,3,08-03-26-214952
21,client18,client18-69db77c748-xgb7k,sidecar,17684.484097560973,5,100,1.7,3,08-03-26-214952
22,client18,client18-69db77c748-xgb7k,client18,17717.356653658535,5,100,1.7,3,08-03-26-214952
23,client18,client18-69db77c748-xgb7k,linkerd-proxy,17713.70581951219,5,100,1.7,3,08-03-26-214952
24,client7,client7-544486cc98-ks7cq,client7,17442.28300487805,5,100,1.7,3,08-03-26-214952
25,client7,client7-544486cc98-ks7cq,sidecar,17409.326175609756,5,100,1.7,3,08-03-26-214952
26,client7,client7-544486cc98-ks7cq,linkerd-proxy,17434.50880487805,5,100,1.7,3,08-03-26-214952
27,client7,client7-544486cc98-ks7cq,linkerd-init,0.0,5,100,1.7,3,08-03-26-214952
28,client11,client11-565c48c7c7-scwgp,client11,17752.10729756097,5,100,1.7,3,08-03-26-214952
29,client11,client11-565c48c7c7-scwgp,linkerd-proxy,17747.062946341463,5,100,1.7,3,08-03-26-214952
30,client11,client11-565c48c7c7-scwgp,linkerd-init,0.0,5,100,1.7,3,08-03-26-214952
31,client11,client11-565c48c7c7-scwgp,sidecar,17562.107414634145,5,100,1.7,3,08-03-26-214952
32,client19,client19-56fccdb4d9-25p94,client19,17527.37783902439,5,100,1.7,3,08-03-26-214952
33,client19,client19-56fccdb4d9-25p94,linkerd-proxy,17523.407970731707,5,100,1.7,3,08-03-26-214952
34,client19,client19-56fccdb4d9-25p94,linkerd-init,0.0,5,100,1.7,3,08-03-26-214952
35,client19,client19-56fccdb4d9-25p94,sidecar,17493.397692682927,5,100,1.7,3,08-03-26-214952
36,client1,client1-7b9db886dd-sxwwl,linkerd-proxy,15722.806336585363,5,100,1.7,3,08-03-26-214952
37,client1,client1-7b9db886dd-sxwwl,linkerd-init,0.0,5,100,1.7,3,08-03-26-214952
38,client13,client13-7bf86f4f87-9nn7j,sidecar,13882.815580327871,5,100,1.7,3,08-03-26-214952
39,client13,client13-7bf86f4f87-9nn7j,linkerd-init,0.0,5,100,1.7,3,08-03-26-214952
40,client13,client13-7bf86f4f87-9nn7j,client13,15797.104608196723,5,100,1.7,3,08-03-26-214952
41,client13,client13-7bf86f4f87-9nn7j,linkerd-proxy,15706.73332622951,5,100,1.7,3,08-03-26-214952
42,client20,client20-65f8864f77-lhj6c,client20,17368.030101639346,5,100,1.7,3,08-03-26-214952
43,client20,client20-65f8864f77-lhj6c,linkerd-init,0.0,5,100,1.7,3,08-03-26-214952
44,client20,client20-65f8864f77-lhj6c,linkerd-proxy,17363.787973770493,5,100,1.7,3,08-03-26-214952
45,client20,client20-65f8864f77-lhj6c,sidecar,17331.98111803279,5,100,1.7,3,08-03-26-214952
46,server,server-656f98b57f-cc68z,linkerd-proxy,11839.077929508196,5,100,1.7,3,08-03-26-214952
47,server,server-656f98b57f-cc68z,linkerd-init,0.0,5,100,1.7,3,08-03-26-214952
48,client8,client8-5845965f99-4klzq,sidecar,15878.57591803279,5,100,1.7,3,08-03-26-214952
49,client8,client8-5845965f99-4klzq,linkerd-proxy,17229.120137704922,5,100,1.7,3,08-03-26-214952
50,client8,client8-5845965f99-4klzq,client8,17236.84275245902,5,100,1.7,3,08-03-26-214952
51,client8,client8-5845965f99-4klzq,linkerd-init,0.0,5,100,1.7,3,08-03-26-214952
52,client14,client14-856b5b5576-ppq6d,client14,17409.616913114758,5,100,1.7,3,08-03-26-214952
53,client14,client14-856b5b5576-ppq6d,linkerd-proxy,17404.604040983606,5,100,1.7,3,08-03-26-214952
54,client14,client14-856b5b5576-ppq6d,sidecar,17372.563534426234,5,100,1.7,3,08-03-26-214952
55,client14,client14-856b5b5576-ppq6d,linkerd-init,0.0,5,100,1.7,3,08-03-26-214952
56,client10,client10-694b6b97b4-hnt56,linkerd-init,0.0,5,100,1.7,3,08-03-26-214952
57,client10,client10-694b6b97b4-hnt56,sidecar,17365.67235245902,5,100,1.7,3,08-03-26-214952
58,client10,client10-694b6b97b4-hnt56,linkerd-proxy,17503.74784918033,5,100,1.7,3,08-03-26-214952
59,client10,client10-694b6b97b4-hnt56,client10,17506.521314754104,5,100,1.7,3,08-03-26-214952
60,orchestrator,orchestrator-555f7b7c9d-sfxd2,sidecar,7343.584573770492,5,100,1.7,3,08-03-26-214952
61,orchestrator,policy-enforcer-cb8dccbd8-5mtgf,linkerd-proxy,8249.991963934426,5,100,1.7,3,08-03-26-214952
62,orchestrator,orchestrator-555f7b7c9d-sfxd2,linkerd-init,0.0,5,100,1.7,3,08-03-26-214952
63,orchestrator,orchestrator-555f7b7c9d-sfxd2,orchestrator,5182.557245901639,5,100,1.7,3,08-03-26-214952
64,orchestrator,policy-enforcer-cb8dccbd8-5mtgf,sidecar,6983.073496721312,5,100,1.7,3,08-03-26-214952
65,orchestrator,policy-enforcer-cb8dccbd8-5mtgf,linkerd-init,0.0,5,100,1.7,3,08-03-26-214952
66,orchestrator,orchestrator-555f7b7c9d-sfxd2,linkerd-proxy,8251.497039344262,5,100,1.7,3,08-03-26-214952
67,orchestrator,policy-enforcer-cb8dccbd8-5mtgf,policy-enforcer,5167.351736065575,5,100,1.7,3,08-03-26-214952
68,api-gateway,api-gateway-6bf76d45b7-w9cv9,linkerd-proxy,8717.075124590165,5,100,1.7,3,08-03-26-214952
69,api-gateway,api-gateway-6bf76d45b7-w9cv9,linkerd-init,0.0,5,100,1.7,3,08-03-26-214952
70,client6,client6-785d875985-96j7c,client6,18306.08959180328,5,100,1.7,3,08-03-26-214952
71,client6,client6-785d875985-96j7c,sidecar,18260.53981967213,5,100,1.7,3,08-03-26-214952
72,client6,client6-785d875985-96j7c,linkerd-init,0.0,5,100,1.7,3,08-03-26-214952
73,client6,client6-785d875985-96j7c,linkerd-proxy,18305.458431147545,5,100,1.7,3,08-03-26-214952
74,client4,client4-744474fb99-dlsvc,sidecar,18035.16883902439,5,100,1.7,3,08-03-26-214952
75,client4,client4-744474fb99-dlsvc,client4,18089.04046341464,5,100,1.7,3,08-03-26-214952
76,client4,client4-744474fb99-dlsvc,linkerd-proxy,18094.15704878049,5,100,1.7,3,08-03-26-214952
77,client17,client17-69b85b5ccf-s62mf,client17,15770.845053658535,5,100,1.7,3,08-03-26-214952
78,client17,client17-69b85b5ccf-s62mf,linkerd-proxy,15689.705039024388,5,100,1.7,3,08-03-26-214952
79,client17,client17-69b85b5ccf-s62mf,sidecar,13762.82306829268,5,100,1.7,3,08-03-26-214952
80,client15,client15-79c969ddf-gfh8g,sidecar,17369.477004878045,5,100,1.7,3,08-03-26-214952
81,client15,client15-79c969ddf-gfh8g,client15,17513.882092682925,5,100,1.7,3,08-03-26-214952
82,client15,client15-79c969ddf-gfh8g,linkerd-proxy,17508.596960975614,5,100,1.7,3,08-03-26-214952
83,client9,client9-d68fb99b4-2vrp8,client9,15848.73152195122,5,100,1.7,3,08-03-26-214952
84,client9,client9-d68fb99b4-2vrp8,linkerd-proxy,15808.725843902435,5,100,1.7,3,08-03-26-214952
85,client9,client9-d68fb99b4-2vrp8,sidecar,14422.33587317073,5,100,1.7,3,08-03-26-214952
86,client5,client5-7d5ff7f8b4-lqxqf,client5,15928.595399999997,5,100,1.7,3,08-03-26-214952
87,client5,client5-7d5ff7f8b4-lqxqf,sidecar,14231.764136585363,5,100,1.7,3,08-03-26-214952
88,client12,client12-79bc8d5846-p79pl,client12,17593.08984390244,5,100,1.7,3,08-03-26-214952
89,client12,client12-79bc8d5846-p79pl,linkerd-proxy,17588.168892682927,5,100,1.7,3,08-03-26-214952
90,client12,client12-79bc8d5846-p79pl,sidecar,17285.613160975605,5,100,1.7,3,08-03-26-214952
91,client1,client1-7b9db886dd-sxwwl,client1,15744.00103902439,5,100,1.7,3,08-03-26-214952
92,client1,client1-7b9db886dd-sxwwl,sidecar,14455.25959512195,5,100,1.7,3,08-03-26-214952
93,server,server-656f98b57f-cc68z,server,12244.33818344918,5,100,1.7,3,08-03-26-214952
94,server,server-656f98b57f-cc68z,sidecar,10347.138296419673,5,100,1.7,3,08-03-26-214952
95,api-gateway,api-gateway-6bf76d45b7-w9cv9,api-gateway,8858.804070491804,5,100,1.7,3,08-03-26-214952
96,api-gateway,api-gateway-6bf76d45b7-w9cv9,sidecar,7712.62542295082,5,100,1.7,3,08-03-26-214952
97,client1,maurits-dijk-455e7381client11-xz82c,sidecar,13636.073209756096,5,100,1.7,3,08-03-26-214952
98,client1,maurits-dijk-455e7381client11-xz82c,hfl-train-model,15585.62767317073,5,100,1.7,3,08-03-26-214952
99,client1,maurits-dijk-455e7381client11-xz82c,hfl-train,16633.89863414634,5,100,1.7,3,08-03-26-214952
100,client13,maurits-dijk-455e7381client131-l6s7f,hfl-train-model,15635.852163934427,5,100,1.7,3,08-03-26-214952
101,client13,maurits-dijk-455e7381client131-l6s7f,sidecar,13909.233295081967,5,100,1.7,3,08-03-26-214952
102,client13,maurits-dijk-455e7381client131-l6s7f,hfl-train,16380.209055737709,5,100,1.7,3,08-03-26-214952
103,server,maurits-dijk-455e7381server1-h8xj5,sidecar,10608.462784918032,5,100,1.7,3,08-03-26-214952
104,server,maurits-dijk-455e7381server1-h8xj5,hfl-train-model,14727.615014754098,5,100,1.7,3,08-03-26-214952
105,server,maurits-dijk-455e7381server1-h8xj5,hfl-train,11720.17090327869,5,100,1.7,3,08-03-26-214952
106,client17,maurits-dijk-455e7381client171-cxpcf,sidecar,12785.338560975611,5,100,1.7,3,08-03-26-214952
107,client17,maurits-dijk-455e7381client171-cxpcf,hfl-train-model,15621.738726829268,5,100,1.7,3,08-03-26-214952
108,client17,maurits-dijk-455e7381client171-cxpcf,hfl-train,16097.689517073171,5,100,1.7,3,08-03-26-214952
109,client9,maurits-dijk-455e7381client91-9lsbq,hfl-train,16018.093507317071,5,100,1.7,3,08-03-26-214952
110,client9,maurits-dijk-455e7381client91-9lsbq,sidecar,13098.61504390244,5,100,1.7,3,08-03-26-214952
111,client9,maurits-dijk-455e7381client91-9lsbq,hfl-train-model,15641.66331219512,5,100,1.7,3,08-03-26-214952
112,client5,maurits-dijk-455e7381client51-ph7mq,hfl-train-model,15787.672599999998,5,100,1.7,3,08-03-26-214952
113,client5,maurits-dijk-455e7381client51-ph7mq,hfl-train,17515.13114146341,5,100,1.7,3,08-03-26-214952
114,client5,maurits-dijk-455e7381client51-ph7mq,sidecar,13362.995029268292,5,100,1.7,3,08-03-26-214952
0,orchestrator,init-etcd-pvc-tc44n,init,0.0,5,100,1.7,3,18-03-26-192716
1,client2,client2-86cd6d8cf7-mx6q7,linkerd-init,0.0,5,100,1.7,3,18-03-26-192716
2,client3,client3-58c68898cd-tx82j,linkerd-init,0.0,5,100,1.7,3,18-03-26-192716
3,client18,client18-69db77c748-tqpzg,linkerd-init,0.0,5,100,1.7,3,18-03-26-192716
4,client7,client7-544486cc98-ksl2g,linkerd-init,0.0,5,100,1.7,3,18-03-26-192716
5,client11,client11-565c48c7c7-w4ps7,linkerd-init,0.0,5,100,1.7,3,18-03-26-192716
6,client19,client19-56fccdb4d9-8wss4,linkerd-init,0.0,5,100,1.7,3,18-03-26-192716
7,client19,client19-56fccdb4d9-8wss4,linkerd-proxy,18249.533916666667,5,100,1.7,3,18-03-26-192716
8,client19,client19-56fccdb4d9-8wss4,client19,18253.348916666662,5,100,1.7,3,18-03-26-192716
9,client19,client19-56fccdb4d9-8wss4,sidecar,18217.23358333333,5,100,1.7,3,18-03-26-192716
10,client1,client1-7b9db886dd-rxqt2,client1,16766.78572222222,5,100,1.7,3,18-03-26-192716
11,client1,client1-7b9db886dd-rxqt2,linkerd-proxy,16738.245888888887,5,100,1.7,3,18-03-26-192716
12,client1,client1-7b9db886dd-rxqt2,linkerd-init,0.0,5,100,1.7,3,18-03-26-192716
13,client1,client1-7b9db886dd-rxqt2,sidecar,15210.741083333332,5,100,1.7,3,18-03-26-192716
14,client13,client13-7bf86f4f87-4s5fc,sidecar,15540.457,5,100,1.7,3,18-03-26-192716
15,client13,client13-7bf86f4f87-4s5fc,client13,17531.487333333334,5,100,1.7,3,18-03-26-192716
16,client13,client13-7bf86f4f87-4s5fc,linkerd-init,0.0,5,100,1.7,3,18-03-26-192716
17,client13,client13-7bf86f4f87-4s5fc,linkerd-proxy,17437.71402777778,5,100,1.7,3,18-03-26-192716
18,client20,client20-65f8864f77-8vn2s,client20,18000.965472222226,5,100,1.7,3,18-03-26-192716
19,client20,client20-65f8864f77-8vn2s,linkerd-proxy,17996.902194444443,5,100,1.7,3,18-03-26-192716
20,client20,client20-65f8864f77-8vn2s,sidecar,17427.271222222225,5,100,1.7,3,18-03-26-192716
21,client20,client20-65f8864f77-8vn2s,linkerd-init,0.0,5,100,1.7,3,18-03-26-192716
22,server,server-656f98b57f-5s29q,linkerd-init,0.0,5,100,1.7,3,18-03-26-192716
23,server,server-656f98b57f-5s29q,linkerd-proxy,12072.476666666667,5,100,1.7,3,18-03-26-192716
24,client8,client8-5845965f99-hkfhd,sidecar,17075.48280555556,5,100,1.7,3,18-03-26-192716
25,client8,client8-5845965f99-hkfhd,linkerd-init,0.0,5,100,1.7,3,18-03-26-192716
26,client8,client8-5845965f99-hkfhd,client8,17740.709805555554,5,100,1.7,3,18-03-26-192716
27,client8,client8-5845965f99-hkfhd,linkerd-proxy,17733.845833333333,5,100,1.7,3,18-03-26-192716
28,client14,client14-856b5b5576-96qf5,linkerd-proxy,17992.508888888893,5,100,1.7,3,18-03-26-192716
29,client14,client14-856b5b5576-96qf5,linkerd-init,0.0,5,100,1.7,3,18-03-26-192716
30,client14,client14-856b5b5576-96qf5,client14,17997.64097222222,5,100,1.7,3,18-03-26-192716
31,client14,client14-856b5b5576-96qf5,sidecar,17956.650916666666,5,100,1.7,3,18-03-26-192716
32,client10,client10-694b6b97b4-54bpg,linkerd-init,0.0,5,100,1.7,3,18-03-26-192716
33,client10,client10-694b6b97b4-54bpg,client10,17830.111,5,100,1.7,3,18-03-26-192716
34,client10,client10-694b6b97b4-54bpg,sidecar,17738.844694444444,5,100,1.7,3,18-03-26-192716
35,client10,client10-694b6b97b4-54bpg,linkerd-proxy,17827.243694444445,5,100,1.7,3,18-03-26-192716
36,orchestrator,orchestrator-555f7b7c9d-9mf7k,linkerd-init,0.0,5,100,1.7,3,18-03-26-192716
37,api-gateway,api-gateway-6bf76d45b7-dzx9k,linkerd-init,0.0,5,100,1.7,3,18-03-26-192716
38,orchestrator,orchestrator-555f7b7c9d-9mf7k,linkerd-proxy,8645.601444444444,5,100,1.7,3,18-03-26-192716
39,api-gateway,api-gateway-6bf76d45b7-dzx9k,linkerd-proxy,9111.873166666668,5,100,1.7,3,18-03-26-192716
40,orchestrator,policy-enforcer-cb8dccbd8-bbcm9,linkerd-proxy,8645.192694444446,5,100,1.7,3,18-03-26-192716
41,orchestrator,policy-enforcer-cb8dccbd8-bbcm9,linkerd-init,0.0,5,100,1.7,3,18-03-26-192716
42,client6,client6-785d875985-ggl5v,client6,18912.13886111111,5,100,1.7,3,18-03-26-192716
43,client6,client6-785d875985-ggl5v,linkerd-init,0.0,5,100,1.7,3,18-03-26-192716
44,client6,client6-785d875985-ggl5v,sidecar,18862.029138888887,5,100,1.7,3,18-03-26-192716
45,client6,client6-785d875985-ggl5v,linkerd-proxy,18905.511055555555,5,100,1.7,3,18-03-26-192716
46,client4,client4-744474fb99-fqm2b,client4,17990.30163888889,5,100,1.7,3,18-03-26-192716
47,client4,client4-744474fb99-fqm2b,linkerd-proxy,17988.379,5,100,1.7,3,18-03-26-192716
48,client4,client4-744474fb99-fqm2b,sidecar,17937.127805555556,5,100,1.7,3,18-03-26-192716
49,client4,client4-744474fb99-fqm2b,linkerd-init,0.0,5,100,1.7,3,18-03-26-192716
50,client17,client17-69b85b5ccf-rjqk2,sidecar,14194.50077777778,5,100,1.7,3,18-03-26-192716
51,client17,client17-69b85b5ccf-rjqk2,linkerd-proxy,15792.062305555555,5,100,1.7,3,18-03-26-192716
52,client17,client17-69b85b5ccf-rjqk2,client17,15864.044694444445,5,100,1.7,3,18-03-26-192716
53,client17,client17-69b85b5ccf-rjqk2,linkerd-init,0.0,5,100,1.7,3,18-03-26-192716
54,client15,client15-79c969ddf-hxgd6,client15,17887.596388888887,5,100,1.7,3,18-03-26-192716
55,client15,client15-79c969ddf-hxgd6,linkerd-init,0.0,5,100,1.7,3,18-03-26-192716
56,client15,client15-79c969ddf-hxgd6,sidecar,17446.776166666667,5,100,1.7,3,18-03-26-192716
57,client15,client15-79c969ddf-hxgd6,linkerd-proxy,17881.89811111111,5,100,1.7,3,18-03-26-192716
58,client9,client9-d68fb99b4-9jwtn,linkerd-init,0.0,5,100,1.7,3,18-03-26-192716
59,client9,client9-d68fb99b4-9jwtn,sidecar,15692.557917322834,5,100,1.7,3,18-03-26-192716
60,client9,client9-d68fb99b4-9jwtn,linkerd-proxy,16901.849834645665,5,100,1.7,3,18-03-26-192716
61,client9,client9-d68fb99b4-9jwtn,client9,16955.33192913386,5,100,1.7,3,18-03-26-192716
62,client5,client5-7d5ff7f8b4-6k2kq,sidecar,14309.743578740155,5,100,1.7,3,18-03-26-192716
63,client5,client5-7d5ff7f8b4-6k2kq,client5,16399.937019685036,5,100,1.7,3,18-03-26-192716
64,client5,client5-7d5ff7f8b4-6k2kq,linkerd-proxy,16313.213358267716,5,100,1.7,3,18-03-26-192716
65,client5,client5-7d5ff7f8b4-6k2kq,linkerd-init,0.0,5,100,1.7,3,18-03-26-192716
66,client12,client12-79bc8d5846-c77kr,client12,17922.00186220472,5,100,1.7,3,18-03-26-192716
67,client12,client12-79bc8d5846-c77kr,sidecar,17866.158673228343,5,100,1.7,3,18-03-26-192716
68,client12,client12-79bc8d5846-c77kr,linkerd-init,0.0,5,100,1.7,3,18-03-26-192716
69,client12,client12-79bc8d5846-c77kr,linkerd-proxy,17922.022889763775,5,100,1.7,3,18-03-26-192716
70,client16,client16-6dc7f87f54-pm7ck,linkerd-proxy,18147.071842519683,5,100,1.7,3,18-03-26-192716
71,client16,client16-6dc7f87f54-pm7ck,client16,18150.721625984253,5,100,1.7,3,18-03-26-192716
72,client16,client16-6dc7f87f54-pm7ck,sidecar,18100.120307086618,5,100,1.7,3,18-03-26-192716
73,client16,client16-6dc7f87f54-pm7ck,linkerd-init,0.0,5,100,1.7,3,18-03-26-192716
74,client2,client2-86cd6d8cf7-mx6q7,client2,17268.420267716538,5,100,1.7,3,18-03-26-192716
75,client2,client2-86cd6d8cf7-mx6q7,sidecar,17230.402440944883,5,100,1.7,3,18-03-26-192716
76,client2,client2-86cd6d8cf7-mx6q7,linkerd-proxy,17265.18502755905,5,100,1.7,3,18-03-26-192716
77,client3,client3-58c68898cd-tx82j,sidecar,17994.339669291337,5,100,1.7,3,18-03-26-192716
78,client3,client3-58c68898cd-tx82j,linkerd-proxy,18045.019090551177,5,100,1.7,3,18-03-26-192716
79,client3,client3-58c68898cd-tx82j,client3,18046.92358661417,5,100,1.7,3,18-03-26-192716
80,client18,client18-69db77c748-tqpzg,client18,17994.276586614167,5,100,1.7,3,18-03-26-192716
81,client18,client18-69db77c748-tqpzg,linkerd-proxy,17989.7466496063,5,100,1.7,3,18-03-26-192716
82,client18,client18-69db77c748-tqpzg,sidecar,17959.27170866141,5,100,1.7,3,18-03-26-192716
83,client7,client7-544486cc98-ksl2g,linkerd-proxy,17521.57438888889,5,100,1.7,3,18-03-26-192716
84,client7,client7-544486cc98-ksl2g,client7,17529.01363888889,5,100,1.7,3,18-03-26-192716
85,client7,client7-544486cc98-ksl2g,sidecar,17494.409166666668,5,100,1.7,3,18-03-26-192716
86,client11,client11-565c48c7c7-w4ps7,sidecar,18103.997722222222,5,100,1.7,3,18-03-26-192716
87,client11,client11-565c48c7c7-w4ps7,linkerd-proxy,18289.603527777777,5,100,1.7,3,18-03-26-192716
88,client11,client11-565c48c7c7-w4ps7,client11,18293.339805555555,5,100,1.7,3,18-03-26-192716
89,server,server-656f98b57f-5s29q,server,12449.18643409524,5,100,1.7,3,18-03-26-192716
90,server,server-656f98b57f-5s29q,sidecar,10405.463972222224,5,100,1.7,3,18-03-26-192716
91,orchestrator,policy-enforcer-cb8dccbd8-bbcm9,sidecar,7516.618805555555,5,100,1.7,3,18-03-26-192716
92,orchestrator,orchestrator-555f7b7c9d-9mf7k,orchestrator,5837.525277777778,5,100,1.7,3,18-03-26-192716
93,api-gateway,api-gateway-6bf76d45b7-dzx9k,api-gateway,9322.288583333331,5,100,1.7,3,18-03-26-192716
94,api-gateway,api-gateway-6bf76d45b7-dzx9k,sidecar,7881.777888888889,5,100,1.7,3,18-03-26-192716
95,orchestrator,orchestrator-555f7b7c9d-9mf7k,sidecar,7881.317666666667,5,100,1.7,3,18-03-26-192716
96,orchestrator,policy-enforcer-cb8dccbd8-bbcm9,policy-enforcer,5388.557305555555,5,100,1.7,3,18-03-26-192716
97,client13,maurits-dijk-86abb28dclient131-8n5xc,hfl-train,17857.67588888889,5,100,1.7,3,18-03-26-192716
98,client13,maurits-dijk-86abb28dclient131-8n5xc,sidecar,12921.38077777778,5,100,1.7,3,18-03-26-192716
99,client13,maurits-dijk-86abb28dclient131-8n5xc,hfl-train-model,17359.645805555556,5,100,1.7,3,18-03-26-192716
100,server,maurits-dijk-86abb28dserver1-f2d9p,hfl-train-model,20123.59211111112,5,100,1.7,3,18-03-26-192716
101,server,maurits-dijk-86abb28dserver1-f2d9p,hfl-train,11958.465694444443,5,100,1.7,3,18-03-26-192716
102,server,maurits-dijk-86abb28dserver1-f2d9p,sidecar,10516.950264749208,5,100,1.7,3,18-03-26-192716
103,client17,maurits-dijk-86abb28dclient171-864h7,hfl-train-model,15718.950555555555,5,100,1.7,3,18-03-26-192716
104,client17,maurits-dijk-86abb28dclient171-864h7,sidecar,13136.65275,5,100,1.7,3,18-03-26-192716
105,client17,maurits-dijk-86abb28dclient171-864h7,hfl-train,16040.491472222222,5,100,1.7,3,18-03-26-192716
106,client9,maurits-dijk-86abb28dclient91-fgh5k,sidecar,12777.059818897638,5,100,1.7,3,18-03-26-192716
107,client9,maurits-dijk-86abb28dclient91-fgh5k,hfl-train,17133.177015748028,5,100,1.7,3,18-03-26-192716
108,client9,maurits-dijk-86abb28dclient91-fgh5k,hfl-train-model,16736.852586614168,5,100,1.7,3,18-03-26-192716
109,client5,maurits-dijk-86abb28dclient51-fdvhp,hfl-train,16637.18496062992,5,100,1.7,3,18-03-26-192716
110,client5,maurits-dijk-86abb28dclient51-fdvhp,sidecar,14547.421082677163,5,100,1.7,3,18-03-26-192716
111,client5,maurits-dijk-86abb28dclient51-fdvhp,hfl-train-model,16249.845307086613,5,100,1.7,3,18-03-26-192716
112,client1,maurits-dijk-86abb28dclient11-6t94n,hfl-train-model,16599.849194444443,5,100,1.7,3,18-03-26-192716
113,client1,maurits-dijk-86abb28dclient11-6t94n,hfl-train,16936.968027777773,5,100,1.7,3,18-03-26-192716
114,client1,maurits-dijk-86abb28dclient11-6t94n,sidecar,14257.151555555554,5,100,1.7,3,18-03-26-192716
0,client17,maurits-dijk-114303c2client171-n9gjs,hfl-train,16762.86902222222,5,100,1000.0,3,18-03-26-155502
1,client5,client5-7d5ff7f8b4-r7sqv,sidecar,14113.358896825395,5,100,1000.0,3,18-03-26-155502
2,orchestrator,policy-enforcer-cb8dccbd8-ltqjx,linkerd-init,0.0,5,100,1000.0,3,18-03-26-155502
3,client13,client13-7bf86f4f87-ck2gg,linkerd-init,0.0,5,100,1000.0,3,18-03-26-155502
4,client16,client16-6dc7f87f54-b7m9k,linkerd-proxy,18848.04941587301,5,100,1000.0,3,18-03-26-155502
5,client2,client2-86cd6d8cf7-4bllf,sidecar,16576.488528571426,5,100,1000.0,3,18-03-26-155502
6,client16,client16-6dc7f87f54-b7m9k,sidecar,18798.4099031746,5,100,1000.0,3,18-03-26-155502
7,client19,client19-56fccdb4d9-g4qsx,client19,18159.237988888886,5,100,1000.0,3,18-03-26-155502
8,client18,client18-69db77c748-p29bq,sidecar,18127.37595396825,5,100,1000.0,3,18-03-26-155502
9,client11,client11-565c48c7c7-nmjb9,client11,17889.467109523805,5,100,1000.0,3,18-03-26-155502
10,client5,maurits-dijk-114303c2client51-gg8dz,hfl-train-model,16242.409371428572,5,100,1000.0,3,18-03-26-155502
11,client12,client12-79bc8d5846-wxjk2,sidecar,18133.432949206348,5,100,1000.0,3,18-03-26-155502
12,client20,client20-65f8864f77-mcrzc,client20,17712.69729047619,5,100,1000.0,3,18-03-26-155502
13,client2,client2-86cd6d8cf7-4bllf,linkerd-init,0.0,5,100,1000.0,3,18-03-26-155502
14,client20,client20-65f8864f77-mcrzc,linkerd-init,0.0,5,100,1000.0,3,18-03-26-155502
15,client17,client17-69b85b5ccf-b4kq2,linkerd-proxy,16233.358688888888,5,100,1000.0,3,18-03-26-155502
16,client7,client7-544486cc98-kjzlf,client7,19031.3998984127,5,100,1000.0,3,18-03-26-155502
17,client9,maurits-dijk-114303c2client91-zgvt4,sidecar,12784.391785714284,5,100,1000.0,3,18-03-26-155502
