Round,ClientID,ClientAccuracy,ClientTrainingTime,K,Z,sigma_ed,sigma_iid,timestamp
4,client17,0.5662900188323917,1991.6422240203249,5,100,1000.0,10,18-03-26-133632
4,client13,0.512776176753122,2480.103063979186,5,100,1000.0,10,18-03-26-133632
4,client1,0.5497010463378177,2010.8605559216808,5,100,1000.0,10,18-03-26-133632
4,client9,0.5393663441472206,2276.834211079404,5,100,1000.0,10,18-03-26-133632
5,client5,0.5828013518588059,2284.740285947919,5,100,1000.0,10,18-03-26-133632
5,client17,0.5834274952919021,2136.5500050596893,5,100,1000.0,10,18-03-26-133632
5,client13,0.5590778097982709,2407.39024290815,5,100,1000.0,10,18-03-26-133632
5,client1,0.5881913303437967,2049.135031993501,5,100,1000.0,10,18-03-26-133632
5,client9,0.5465756023524948,2309.181998018176,5,100,1000.0,10,18-03-26-133632
6,client5,0.6107773188133684,2252.421637997031,5,100,1000.0,10,18-03-26-133632
6,client17,0.6177024482109228,2143.781612976454,5,100,1000.0,10,18-03-26-133632
6,client13,0.6388088376560999,2346.13072196953,5,100,1000.0,10,18-03-26-133632
6,client1,0.5965994020926756,2143.7096279114485,5,100,1000.0,10,18-03-26-133632
6,client9,0.5541642952001518,2276.2627589982003,5,100,1000.0,10,18-03-26-133632
7,client5,0.5891851295531355,2314.132911968045,5,100,1000.0,10,18-03-26-133632
7,client17,0.6284369114877589,1951.1136549990624,5,100,1000.0,10,18-03-26-133632
7,client13,0.5865513928914505,2325.162519933656,5,100,1000.0,10,18-03-26-133632
7,client1,0.6050074738415545,2273.5008799936622,5,100,1000.0,10,18-03-26-133632
7,client9,0.5812938721305255,2287.6426849979907,5,100,1000.0,10,18-03-26-133632
8,client5,0.5311678558017274,1930.245282012038,5,100,1000.0,10,18-03-26-133632
8,client17,0.6146892655367232,1985.1397590246047,5,100,1000.0,10,18-03-26-133632
8,client13,0.5389048991354467,2322.0725470455363,5,100,1000.0,10,18-03-26-133632
8,client1,0.5866965620328849,2041.8182810535652,5,100,1000.0,10,18-03-26-133632
8,client9,0.5987478656801366,2431.0347069986165,5,100,1000.0,10,18-03-26-133632
9,client5,0.5230942546000751,2289.255954907276,5,100,1000.0,10,18-03-26-133632
9,client17,0.6084745762711864,2209.0538130141795,5,100,1000.0,10,18-03-26-133632
9,client13,0.6151777137367915,2373.440976953134,5,100,1000.0,10,18-03-26-133632
9,client1,0.5553064275037369,2008.1800440093505,5,100,1000.0,10,18-03-26-133632
9,client9,0.612786947448302,2284.316851990297,5,100,1000.0,10,18-03-26-133632
10,client5,0.2955313556139692,1998.362906975672,5,100,1000.0,10,18-03-26-133632
10,client17,0.3794726930320151,2024.3134839693084,5,100,1000.0,10,18-03-26-133632
10,client13,0.4351585014409221,2350.6217999383807,5,100,1000.0,10,18-03-26-133632
10,client1,0.4187219730941704,2007.6435399241743,5,100,1000.0,10,18-03-26-133632
10,client9,0.4714475431606906,2224.733146023937,5,100,1000.0,10,18-03-26-133632
11,client5,0.1815621479534359,1932.4410400586205,5,100,1000.0,10,18-03-26-133632
11,client17,0.1751412429378531,2087.557611055672,5,100,1000.0,10,18-03-26-133632
11,client13,0.1953890489913544,2526.906447019428,5,100,1000.0,10,18-03-26-133632
11,client1,0.2163677130044843,2033.2410710398108,5,100,1000.0,10,18-03-26-133632
11,client9,0.2542212103965092,2397.4573630839586,5,100,1000.0,10,18-03-26-133632
12,client5,0.2254975591438227,1956.3708680216223,5,100,1000.0,10,18-03-26-133632
12,client17,0.2508474576271186,2298.0318559566517,5,100,1000.0,10,18-03-26-133632
12,client13,0.2234390009606147,2300.2637419849634,5,100,1000.0,10,18-03-26-133632
12,client1,0.2072122571001494,2394.7253569494933,5,100,1000.0,10,18-03-26-133632
12,client9,0.2024283817112502,2316.4861981058493,5,100,1000.0,10,18-03-26-133632
13,client5,0.4363499812241832,1920.4553129384292,5,100,1000.0,10,18-03-26-133632
13,client17,0.312241054613936,2292.9023700999096,5,100,1000.0,10,18-03-26-133632
13,client13,0.4007684918347742,2425.1361780334264,5,100,1000.0,10,18-03-26-133632
13,client1,0.3893871449925261,2300.6623859982938,5,100,1000.0,10,18-03-26-133632
13,client9,0.390817681654335,2273.76386791002,5,100,1000.0,10,18-03-26-133632
14,client5,0.5859932407059707,2075.4598290659487,5,100,1000.0,10,18-03-26-133632
14,client17,0.5770244821092279,1990.844293963164,5,100,1000.0,10,18-03-26-133632
14,client13,0.5804034582132565,2383.426883025095,5,100,1000.0,10,18-03-26-133632
14,client1,0.609118086696562,2178.021387080662,5,100,1000.0,10,18-03-26-133632
14,client9,0.4811231265414532,2589.760400936939,5,100,1000.0,10,18-03-26-133632
15,client5,0.6843785204656403,2018.29331391491,5,100,1000.0,10,18-03-26-133632
15,client17,0.6446327683615819,1993.2867729803547,5,100,1000.0,10,18-03-26-133632
15,client13,0.6393852065321806,2431.7301909904927,5,100,1000.0,10,18-03-26-133632
15,client1,0.6679745889387145,1985.8851860044524,5,100,1000.0,10,18-03-26-133632
15,client9,0.64314171883893,2378.6957931006327,5,100,1000.0,10,18-03-26-133632
16,client5,0.6738640630867443,1934.6361289499328,5,100,1000.0,10,18-03-26-133632
16,client17,0.6523540489642184,1972.6621930021795,5,100,1000.0,10,18-03-26-133632
16,client13,0.6795389048991355,2334.742359933444,5,100,1000.0,10,18-03-26-133632
16,client1,0.6984304932735426,2108.002357999794,5,100,1000.0,10,18-03-26-133632
16,client9,0.6856383987858091,2223.6631319392477,5,100,1000.0,10,18-03-26-133632
17,client5,0.7104769057453999,1896.339509054087,5,100,1000.0,10,18-03-26-133632
17,client17,0.6843691148775894,2012.865792028606,5,100,1000.0,10,18-03-26-133632
17,client13,0.6847262247838617,2348.7878129817545,5,100,1000.0,10,18-03-26-133632
17,client1,0.7221599402092675,2354.420355986804,5,100,1000.0,10,18-03-26-133632
17,client9,0.6930373743122747,2255.1963980076835,5,100,1000.0,10,18-03-26-133632
18,client5,0.6798723244461135,2176.990812062286,5,100,1000.0,10,18-03-26-133632
18,client17,0.7030131826741997,2015.9289019647983,5,100,1000.0,10,18-03-26-133632
18,client13,0.6670509125840538,2626.8141210312024,5,100,1000.0,10,18-03-26-133632
18,client1,0.7232810164424515,2266.7610910721123,5,100,1000.0,10,18-03-26-133632
18,client9,0.7129576930373743,2371.936302050017,5,100,1000.0,10,18-03-26-133632
19,client5,0.7164851671047691,1937.9183780401945,5,100,1000.0,10,18-03-26-133632
19,client17,0.7214689265536723,2136.599711026065,5,100,1000.0,10,18-03-26-133632
19,client13,0.7139289145052834,2331.0773309785877,5,100,1000.0,10,18-03-26-133632
19,client1,0.7348654708520179,1983.922329964116,5,100,1000.0,10,18-03-26-133632
19,client9,0.7307911212293683,2390.120805008337,5,100,1000.0,10,18-03-26-133632
20,client5,0.704656402553511,1928.754493012093,5,100,1000.0,10,18-03-26-133632
20,client17,0.700376647834275,2005.5276489583773,5,100,1000.0,10,18-03-26-133632
20,client13,0.7164265129682997,2365.6453309813514,5,100,1000.0,10,18-03-26-133632
20,client1,0.7447683109118086,2057.925845030695,5,100,1000.0,10,18-03-26-133632
20,client9,0.7398975526465567,2366.432211943902,5,100,1000.0,10,18-03-26-133632
21,client5,0.7407059707097259,2218.0955689400434,5,100,1000.0,10,18-03-26-133632
21,client17,0.7016949152542373,2325.90291404631,5,100,1000.0,10,18-03-26-133632
