namespace,pod_name,container_name,joules,clients,rounds,timestamp,experiment
client7,client7-544486cc98-ggmc9,linkerd-init,0.0,15,20,large,C15_R20_large_27-01-26-133351_large
client7,client7-544486cc98-ggmc9,linkerd-proxy,697.2425,15,20,large,C15_R20_large_27-01-26-133351_large
client7,client7-544486cc98-ggmc9,client7,697.638875,15,20,large,C15_R20_large_27-01-26-133351_large
client7,client7-544486cc98-ggmc9,sidecar,696.2685499999999,15,20,large,C15_R20_large_27-01-26-133351_large
client9,client9-d68fb99b4-pfw7r,linkerd-proxy,614.7512,15,20,large,C15_R20_large_27-01-26-133351_large
client9,client9-d68fb99b4-pfw7r,linkerd-init,0.0,15,20,large,C15_R20_large_27-01-26-133351_large
client14,client14-856b5b5576-k54td,sidecar,634.1999999999999,15,20,large,C15_R20_large_27-01-26-133351_large
client14,client14-856b5b5576-k54td,linkerd-init,0.0,15,20,large,C15_R20_large_27-01-26-133351_large
client14,client14-856b5b5576-k54td,client14,695.789125,15,20,large,C15_R20_large_27-01-26-133351_large
client14,client14-856b5b5576-k54td,linkerd-proxy,695.600375,15,20,large,C15_R20_large_27-01-26-133351_large
client3,client3-58c68898cd-7hl7n,sidecar,630.0777,15,20,large,C15_R20_large_27-01-26-133351_large
client3,client3-58c68898cd-7hl7n,linkerd-proxy,631.62545,15,20,large,C15_R20_large_27-01-26-133351_large
client3,client3-58c68898cd-7hl7n,linkerd-init,0.0,15,20,large,C15_R20_large_27-01-26-133351_large
client3,client3-58c68898cd-7hl7n,client3,633.8904499999999,15,20,large,C15_R20_large_27-01-26-133351_large
client16,client16-6dc7f87f54-ms2qv,client16,676.672525,15,20,large,C15_R20_large_27-01-26-133351_large
client16,client16-6dc7f87f54-ms2qv,linkerd-init,0.0,15,20,large,C15_R20_large_27-01-26-133351_large
client16,client16-6dc7f87f54-ms2qv,linkerd-proxy,676.385625,15,20,large,C15_R20_large_27-01-26-133351_large
client16,client16-6dc7f87f54-ms2qv,sidecar,580.8215000000001,15,20,large,C15_R20_large_27-01-26-133351_large
client11,client11-565c48c7c7-r7g5w,linkerd-init,0.0,15,20,large,C15_R20_large_27-01-26-133351_large
client11,client11-565c48c7c7-r7g5w,sidecar,668.7412500000002,15,20,large,C15_R20_large_27-01-26-133351_large
client11,client11-565c48c7c7-r7g5w,client11,674.4754750000001,15,20,large,C15_R20_large_27-01-26-133351_large
client11,client11-565c48c7c7-r7g5w,linkerd-proxy,670.6664999999999,15,20,large,C15_R20_large_27-01-26-133351_large
orchestrator,orchestrator-555f7b7c9d-lll2p,linkerd-proxy,322.486925,15,20,large,C15_R20_large_27-01-26-133351_large
orchestrator,orchestrator-555f7b7c9d-lll2p,linkerd-init,0.0,15,20,large,C15_R20_large_27-01-26-133351_large
orchestrator,policy-enforcer-cb8dccbd8-t2bdg,linkerd-init,0.0,15,20,large,C15_R20_large_27-01-26-133351_large
api-gateway,api-gateway-6bf76d45b7-ld58n,linkerd-proxy,328.88555,15,20,large,C15_R20_large_27-01-26-133351_large
api-gateway,api-gateway-6bf76d45b7-ld58n,linkerd-init,0.0,15,20,large,C15_R20_large_27-01-26-133351_large
orchestrator,policy-enforcer-cb8dccbd8-t2bdg,linkerd-proxy,321.90935,15,20,large,C15_R20_large_27-01-26-133351_large
client15,client15-79c969ddf-4sxvd,sidecar,571.2632,15,20,large,C15_R20_large_27-01-26-133351_large
client15,client15-79c969ddf-4sxvd,linkerd-proxy,572.8109499999999,15,20,large,C15_R20_large_27-01-26-133351_large
client15,client15-79c969ddf-4sxvd,client15,576.136725,15,20,large,C15_R20_large_27-01-26-133351_large
client15,client15-79c969ddf-4sxvd,linkerd-init,0.0,15,20,large,C15_R20_large_27-01-26-133351_large
client12,client12-79bc8d5846-nffmr,sidecar,565.9781999999999,15,20,large,C15_R20_large_27-01-26-133351_large
client12,client12-79bc8d5846-nffmr,linkerd-init,0.0,15,20,large,C15_R20_large_27-01-26-133351_large
client12,client12-79bc8d5846-nffmr,client12,569.847575,15,20,large,C15_R20_large_27-01-26-133351_large
client12,client12-79bc8d5846-nffmr,linkerd-proxy,567.6580749999999,15,20,large,C15_R20_large_27-01-26-133351_large
client5,client5-7d5ff7f8b4-zcb8j,sidecar,629.3830999999999,15,20,large,C15_R20_large_27-01-26-133351_large
client5,client5-7d5ff7f8b4-zcb8j,linkerd-proxy,630.987475,15,20,large,C15_R20_large_27-01-26-133351_large
client5,client5-7d5ff7f8b4-zcb8j,client5,635.2683249999999,15,20,large,C15_R20_large_27-01-26-133351_large
client5,client5-7d5ff7f8b4-zcb8j,linkerd-init,0.0,15,20,large,C15_R20_large_27-01-26-133351_large
server,server-656f98b57f-nb2p2,sidecar,522.3331599999999,15,20,large,C15_R20_large_27-01-26-133351_large
server,server-656f98b57f-nb2p2,server,528.5815399999999,15,20,large,C15_R20_large_27-01-26-133351_large
server,server-656f98b57f-nb2p2,linkerd-init,0.0,15,20,large,C15_R20_large_27-01-26-133351_large
server,server-656f98b57f-nb2p2,linkerd-proxy,523.6106199999999,15,20,large,C15_R20_large_27-01-26-133351_large
client18,client18-69db77c748-r89h4,linkerd-init,0.0,15,20,large,C15_R20_large_27-01-26-133351_large
client18,client18-69db77c748-r89h4,sidecar,644.6076750000001,15,20,large,C15_R20_large_27-01-26-133351_large
client18,client18-69db77c748-r89h4,client18,648.095775,15,20,large,C15_R20_large_27-01-26-133351_large
client18,client18-69db77c748-r89h4,linkerd-proxy,645.981775,15,20,large,C15_R20_large_27-01-26-133351_large
client4,client4-744474fb99-98hdb,client4,606.8312500000001,15,20,large,C15_R20_large_27-01-26-133351_large
client4,client4-744474fb99-98hdb,sidecar,602.516425,15,20,large,C15_R20_large_27-01-26-133351_large
client4,client4-744474fb99-98hdb,linkerd-init,0.0,15,20,large,C15_R20_large_27-01-26-133351_large
client4,client4-744474fb99-98hdb,linkerd-proxy,604.2529249999999,15,20,large,C15_R20_large_27-01-26-133351_large
client6,client6-785d875985-dztrc,sidecar,571.4104249999999,15,20,large,C15_R20_large_27-01-26-133351_large
client6,client6-785d875985-dztrc,client6,574.48705,15,20,large,C15_R20_large_27-01-26-133351_large
client6,client6-785d875985-dztrc,linkerd-init,0.0,15,20,large,C15_R20_large_27-01-26-133351_large
client6,client6-785d875985-dztrc,linkerd-proxy,572.6372999999999,15,20,large,C15_R20_large_27-01-26-133351_large
client13,client13-7bf86f4f87-msspk,sidecar,641.6291999999999,15,20,large,C15_R20_large_27-01-26-133351_large
client13,client13-7bf86f4f87-msspk,linkerd-proxy,642.9202499999999,15,20,large,C15_R20_large_27-01-26-133351_large
client13,client13-7bf86f4f87-msspk,client13,645.1361749999999,15,20,large,C15_R20_large_27-01-26-133351_large
client19,client19-56fccdb4d9-8mqvf,sidecar,578.7490249999998,15,20,large,C15_R20_large_27-01-26-133351_large
client19,client19-56fccdb4d9-8mqvf,client19,582.3617,15,20,large,C15_R20_large_27-01-26-133351_large
client19,client19-56fccdb4d9-8mqvf,linkerd-proxy,580.3383,15,20,large,C15_R20_large_27-01-26-133351_large
client1,client1-7b9db886dd-654w5,client1,654.9851500000001,15,20,large,C15_R20_large_27-01-26-133351_large
client1,client1-7b9db886dd-654w5,linkerd-proxy,653.078775,15,20,large,C15_R20_large_27-01-26-133351_large
client1,client1-7b9db886dd-654w5,sidecar,651.4932750000002,15,20,large,C15_R20_large_27-01-26-133351_large
client17,client17-69b85b5ccf-jc26n,sidecar,630.889325,15,20,large,C15_R20_large_27-01-26-133351_large
client17,client17-69b85b5ccf-jc26n,linkerd-proxy,694.5622499999998,15,20,large,C15_R20_large_27-01-26-133351_large
client17,client17-69b85b5ccf-jc26n,client17,694.5735750000001,15,20,large,C15_R20_large_27-01-26-133351_large
client10,client10-694b6b97b4-8j5lw,client10,628.0392,15,20,large,C15_R20_large_27-01-26-133351_large
client10,client10-694b6b97b4-8j5lw,sidecar,622.259675,15,20,large,C15_R20_large_27-01-26-133351_large
client10,client10-694b6b97b4-8j5lw,linkerd-proxy,624.222675,15,20,large,C15_R20_large_27-01-26-133351_large
client9,client9-d68fb99b4-pfw7r,client9,617.0388499999999,15,20,large,C15_R20_large_27-01-26-133351_large
client9,client9-d68fb99b4-pfw7r,sidecar,613.071325,15,20,large,C15_R20_large_27-01-26-133351_large
api-gateway,api-gateway-6bf76d45b7-ld58n,sidecar,320.24080000000004,15,20,large,C15_R20_large_27-01-26-133351_large
api-gateway,api-gateway-6bf76d45b7-ld58n,api-gateway,356.5714,15,20,large,C15_R20_large_27-01-26-133351_large
orchestrator,orchestrator-555f7b7c9d-lll2p,sidecar,323.785525,15,20,large,C15_R20_large_27-01-26-133351_large
orchestrator,policy-enforcer-cb8dccbd8-t2bdg,policy-enforcer,289.893575,15,20,large,C15_R20_large_27-01-26-133351_large
orchestrator,orchestrator-555f7b7c9d-lll2p,orchestrator,300.60325,15,20,large,C15_R20_large_27-01-26-133351_large
orchestrator,policy-enforcer-cb8dccbd8-t2bdg,sidecar,320.237025,15,20,large,C15_R20_large_27-01-26-133351_large
client20,maurits-dijk-510c0ce7client201-qtplh,hfl-train-model,569.6739249999999,15,20,large,C15_R20_large_27-01-26-133351_large
client20,maurits-dijk-510c0ce7client201-qtplh,sidecar,568.4545999999999,15,20,large,C15_R20_large_27-01-26-133351_large
client20,maurits-dijk-510c0ce7client201-qtplh,hfl-train,667.5219249999999,15,20,large,C15_R20_large_27-01-26-133351_large
client3,maurits-dijk-510c0ce7client31-9xkv6,hfl-train,686.2497000000001,15,20,large,C15_R20_large_27-01-26-133351_large
client3,maurits-dijk-510c0ce7client31-9xkv6,sidecar,629.58695,15,20,large,C15_R20_large_27-01-26-133351_large
client3,maurits-dijk-510c0ce7client31-9xkv6,hfl-train-model,631.040325,15,20,large,C15_R20_large_27-01-26-133351_large
client11,maurits-dijk-510c0ce7client111-t9skg,hfl-train,705.8645999999999,15,20,large,C15_R20_large_27-01-26-133351_large
client11,maurits-dijk-510c0ce7client111-t9skg,sidecar,667.876775,15,20,large,C15_R20_large_27-01-26-133351_large
client11,maurits-dijk-510c0ce7client111-t9skg,hfl-train-model,669.0809999999999,15,20,large,C15_R20_large_27-01-26-133351_large
client15,maurits-dijk-510c0ce7client151-8gp92,hfl-train-model,571.470825,15,20,large,C15_R20_large_27-01-26-133351_large
client15,maurits-dijk-510c0ce7client151-8gp92,sidecar,570.579925,15,20,large,C15_R20_large_27-01-26-133351_large
client15,maurits-dijk-510c0ce7client151-8gp92,hfl-train,612.044525,15,20,large,C15_R20_large_27-01-26-133351_large
client12,maurits-dijk-510c0ce7client121-lnw89,sidecar,565.2911499999999,15,20,large,C15_R20_large_27-01-26-133351_large
client12,maurits-dijk-510c0ce7client121-lnw89,hfl-train-model,566.110325,15,20,large,C15_R20_large_27-01-26-133351_large
client12,maurits-dijk-510c0ce7client121-lnw89,hfl-train,608.7527249999999,15,20,large,C15_R20_large_27-01-26-133351_large
client5,maurits-dijk-510c0ce7client51-zhsjk,hfl-train-model,629.9870999999999,15,20,large,C15_R20_large_27-01-26-133351_large
client5,maurits-dijk-510c0ce7client51-zhsjk,hfl-train,862.65545,15,20,large,C15_R20_large_27-01-26-133351_large
client5,maurits-dijk-510c0ce7client51-zhsjk,sidecar,628.96785,15,20,large,C15_R20_large_27-01-26-133351_large
server,maurits-dijk-510c0ce7server1-4mlmh,hfl-train,520.71142,15,20,large,C15_R20_large_27-01-26-133351_large
server,maurits-dijk-510c0ce7server1-4mlmh,hfl-train-model,529.30634,15,20,large,C15_R20_large_27-01-26-133351_large
server,maurits-dijk-510c0ce7server1-4mlmh,sidecar,521.1916,15,20,large,C15_R20_large_27-01-26-133351_large
client18,maurits-dijk-510c0ce7client181-xxzjp,hfl-train-model,645.0568999999999,15,20,large,C15_R20_large_27-01-26-133351_large
client18,maurits-dijk-510c0ce7client181-xxzjp,hfl-train,682.0368,15,20,large,C15_R20_large_27-01-26-133351_large
client18,maurits-dijk-510c0ce7client181-xxzjp,sidecar,644.1056,15,20,large,C15_R20_large_27-01-26-133351_large
client4,maurits-dijk-510c0ce7client41-cvh48,sidecar,601.844475,15,20,large,C15_R20_large_27-01-26-133351_large
client4,maurits-dijk-510c0ce7client41-cvh48,hfl-train,628.292125,15,20,large,C15_R20_large_27-01-26-133351_large
client4,maurits-dijk-510c0ce7client41-cvh48,hfl-train-model,602.9883,15,20,large,C15_R20_large_27-01-26-133351_large
client6,maurits-dijk-510c0ce7client61-fhqrd,hfl-train,599.473775,15,20,large,C15_R20_large_27-01-26-133351_large
client6,maurits-dijk-510c0ce7client61-fhqrd,sidecar,571.0178249999999,15,20,large,C15_R20_large_27-01-26-133351_large
client6,maurits-dijk-510c0ce7client61-fhqrd,hfl-train-model,571.938925,15,20,large,C15_R20_large_27-01-26-133351_large
client13,maurits-dijk-510c0ce7client131-vsc2q,sidecar,641.2479249999999,15,20,large,C15_R20_large_27-01-26-133351_large
client13,maurits-dijk-510c0ce7client131-vsc2q,hfl-train-model,642.0331250000002,15,20,large,C15_R20_large_27-01-26-133351_large
client13,maurits-dijk-510c0ce7client131-vsc2q,hfl-train,703.0975250000001,15,20,large,C15_R20_large_27-01-26-133351_large
client19,maurits-dijk-510c0ce7client191-fskvw,sidecar,578.363975,15,20,large,C15_R20_large_27-01-26-133351_large
client19,maurits-dijk-510c0ce7client191-fskvw,hfl-train,605.30615,15,20,large,C15_R20_large_27-01-26-133351_large
client19,maurits-dijk-510c0ce7client191-fskvw,hfl-train-model,579.526675,15,20,large,C15_R20_large_27-01-26-133351_large
client1,maurits-dijk-510c0ce7client11-6kwj8,hfl-train-model,652.0029,15,20,large,C15_R20_large_27-01-26-133351_large
client1,maurits-dijk-510c0ce7client11-6kwj8,hfl-train,691.2931,15,20,large,C15_R20_large_27-01-26-133351_large
client1,maurits-dijk-510c0ce7client11-6kwj8,sidecar,651.1271,15,20,large,C15_R20_large_27-01-26-133351_large
client10,maurits-dijk-510c0ce7client101-9mmhz,hfl-train-model,622.7693,15,20,large,C15_R20_large_27-01-26-133351_large
client10,maurits-dijk-510c0ce7client101-9mmhz,sidecar,621.58395,15,20,large,C15_R20_large_27-01-26-133351_large
client10,maurits-dijk-510c0ce7client101-9mmhz,hfl-train,807.5329,15,20,large,C15_R20_large_27-01-26-133351_large
client2,maurits-dijk-510c0ce7client21-89d9c,sidecar,628.6884999999999,15,20,large,C15_R20_large_27-01-26-133351_large
client2,maurits-dijk-510c0ce7client21-89d9c,hfl-train-model,630.0323999999999,15,20,large,C15_R20_large_27-01-26-133351_large
client2,maurits-dijk-510c0ce7client21-89d9c,hfl-train,750.4096000000001,15,20,large,C15_R20_large_27-01-26-133351_large
client9,maurits-dijk-510c0ce7client91-j4pbw,hfl-train-model,613.8640750000001,15,20,large,C15_R20_large_27-01-26-133351_large
client9,maurits-dijk-510c0ce7client91-j4pbw,sidecar,612.758,15,20,large,C15_R20_large_27-01-26-133351_large
client9,maurits-dijk-510c0ce7client91-j4pbw,hfl-train,691.5837750000001,15,20,large,C15_R20_large_27-01-26-133351_large
orchestrator,orchestrator-555f7b7c9d-j4xfw,linkerd-init,0.0,15,20,large,C15_R20_large_27-01-26-135007_large
orchestrator,policy-enforcer-cb8dccbd8-fb4v6,linkerd-init,0.0,15,20,large,C15_R20_large_27-01-26-135007_large
client15,client15-79c969ddf-9vd8r,linkerd-init,0.0,15,20,large,C15_R20_large_27-01-26-135007_large
client12,client12-79bc8d5846-n6sd8,linkerd-init,0.0,15,20,large,C15_R20_large_27-01-26-135007_large
client5,client5-7d5ff7f8b4-ct8c7,linkerd-proxy,624.34,15,20,large,C15_R20_large_27-01-26-135007_large
client5,client5-7d5ff7f8b4-ct8c7,sidecar,623.0594,15,20,large,C15_R20_large_27-01-26-135007_large
client5,client5-7d5ff7f8b4-ct8c7,client5,627.2432,15,20,large,C15_R20_large_27-01-26-135007_large
client5,client5-7d5ff7f8b4-ct8c7,linkerd-init,0.0,15,20,large,C15_R20_large_27-01-26-135007_large
server,server-656f98b57f-zzd4h,sidecar,536.1381999999999,15,20,large,C15_R20_large_27-01-26-135007_large
server,server-656f98b57f-zzd4h,server,542.8262,15,20,large,C15_R20_large_27-01-26-135007_large
server,server-656f98b57f-zzd4h,linkerd-init,0.0,15,20,large,C15_R20_large_27-01-26-135007_large
server,server-656f98b57f-zzd4h,linkerd-proxy,537.7493999999999,15,20,large,C15_R20_large_27-01-26-135007_large
client18,client18-69db77c748-kslwv,sidecar,612.4421999999998,15,20,large,C15_R20_large_27-01-26-135007_large
client18,client18-69db77c748-kslwv,client18,616.0294,15,20,large,C15_R20_large_27-01-26-135007_large
client18,client18-69db77c748-kslwv,linkerd-proxy,614.0116,15,20,large,C15_R20_large_27-01-26-135007_large
client18,client18-69db77c748-kslwv,linkerd-init,0.0,15,20,large,C15_R20_large_27-01-26-135007_large
client4,client4-744474fb99-cvzw6,sidecar,627.1557999999999,15,20,large,C15_R20_large_27-01-26-135007_large
client4,client4-744474fb99-cvzw6,client4,632.1984,15,20,large,C15_R20_large_27-01-26-135007_large
client4,client4-744474fb99-cvzw6,linkerd-init,0.0,15,20,large,C15_R20_large_27-01-26-135007_large
client4,client4-744474fb99-cvzw6,linkerd-proxy,628.9266,15,20,large,C15_R20_large_27-01-26-135007_large
client6,client6-785d875985-cxhjx,linkerd-proxy,627.5358,15,20,large,C15_R20_large_27-01-26-135007_large
client6,client6-785d875985-cxhjx,sidecar,626.3539999999999,15,20,large,C15_R20_large_27-01-26-135007_large
client6,client6-785d875985-cxhjx,linkerd-init,0.0,15,20,large,C15_R20_large_27-01-26-135007_large
client6,client6-785d875985-cxhjx,client6,629.7968000000001,15,20,large,C15_R20_large_27-01-26-135007_large
client13,client13-7bf86f4f87-lmf26,sidecar,600.8445999999999,15,20,large,C15_R20_large_27-01-26-135007_large
client13,client13-7bf86f4f87-lmf26,linkerd-proxy,602.1632,15,20,large,C15_R20_large_27-01-26-135007_large
client13,client13-7bf86f4f87-lmf26,client13,604.409,15,20,large,C15_R20_large_27-01-26-135007_large
client13,client13-7bf86f4f87-lmf26,linkerd-init,0.0,15,20,large,C15_R20_large_27-01-26-135007_large
client19,client19-56fccdb4d9-q5z5z,client19,619.3924,15,20,large,C15_R20_large_27-01-26-135007_large
client19,client19-56fccdb4d9-q5z5z,sidecar,616.0407999999999,15,20,large,C15_R20_large_27-01-26-135007_large
client19,client19-56fccdb4d9-q5z5z,linkerd-proxy,617.253,15,20,large,C15_R20_large_27-01-26-135007_large
client19,client19-56fccdb4d9-q5z5z,linkerd-init,0.0,15,20,large,C15_R20_large_27-01-26-135007_large
client1,client1-7b9db886dd-pkhgg,linkerd-init,0.0,15,20,large,C15_R20_large_27-01-26-135007_large
client1,client1-7b9db886dd-pkhgg,sidecar,613.7455999999999,15,20,large,C15_R20_large_27-01-26-135007_large
client1,client1-7b9db886dd-pkhgg,client1,617.6519999999998,15,20,large,C15_R20_large_27-01-26-135007_large
client1,client1-7b9db886dd-pkhgg,linkerd-proxy,615.2845999999998,15,20,large,C15_R20_large_27-01-26-135007_large
client17,client17-69b85b5ccf-8x9bg,client17,722.3344,15,20,large,C15_R20_large_27-01-26-135007_large
client17,client17-69b85b5ccf-8x9bg,linkerd-init,0.0,15,20,large,C15_R20_large_27-01-26-135007_large
client17,client17-69b85b5ccf-8x9bg,linkerd-proxy,722.1634,15,20,large,C15_R20_large_27-01-26-135007_large
client17,client17-69b85b5ccf-8x9bg,sidecar,638.4988,15,20,large,C15_R20_large_27-01-26-135007_large
client10,client10-694b6b97b4-jg7mx,client10,647.4516000000001,15,20,large,C15_R20_large_27-01-26-135007_large
client10,client10-694b6b97b4-jg7mx,sidecar,642.8574,15,20,large,C15_R20_large_27-01-26-135007_large
client10,client10-694b6b97b4-jg7mx,linkerd-init,0.0,15,20,large,C15_R20_large_27-01-26-135007_large
client10,client10-694b6b97b4-jg7mx,linkerd-proxy,644.9093999999999,15,20,large,C15_R20_large_27-01-26-135007_large
client8,client8-5845965f99-d29bp,client8,687.0248,15,20,large,C15_R20_large_27-01-26-135007_large
client8,client8-5845965f99-d29bp,linkerd-init,0.0,15,20,large,C15_R20_large_27-01-26-135007_large
client8,client8-5845965f99-d29bp,sidecar,627.7371999999999,15,20,large,C15_R20_large_27-01-26-135007_large
client8,client8-5845965f99-d29bp,linkerd-proxy,686.5384,15,20,large,C15_R20_large_27-01-26-135007_large
client2,client2-86cd6d8cf7-ptl5k,sidecar,660.7326,15,20,large,C15_R20_large_27-01-26-135007_large
client2,client2-86cd6d8cf7-ptl5k,linkerd-proxy,662.5566,15,20,large,C15_R20_large_27-01-26-135007_large
client2,client2-86cd6d8cf7-ptl5k,client2,664.6693999999999,15,20,large,C15_R20_large_27-01-26-135007_large
client2,client2-86cd6d8cf7-ptl5k,linkerd-init,0.0,15,20,large,C15_R20_large_27-01-26-135007_large
client20,client20-65f8864f77-5lmg4,linkerd-init,0.0,15,20,large,C15_R20_large_27-01-26-135007_large
client20,client20-65f8864f77-5lmg4,linkerd-proxy,606.5522,15,20,large,C15_R20_large_27-01-26-135007_large
client20,client20-65f8864f77-5lmg4,client20,608.6422,15,20,large,C15_R20_large_27-01-26-135007_large
client20,client20-65f8864f77-5lmg4,sidecar,605.112,15,20,large,C15_R20_large_27-01-26-135007_large
client7,client7-544486cc98-rsswd,linkerd-init,0.0,15,20,large,C15_R20_large_27-01-26-135007_large
client7,client7-544486cc98-rsswd,client7,657.3696,15,20,large,C15_R20_large_27-01-26-135007_large
client7,client7-544486cc98-rsswd,sidecar,656.0433999999999,15,20,large,C15_R20_large_27-01-26-135007_large
client7,client7-544486cc98-rsswd,linkerd-proxy,657.0466,15,20,large,C15_R20_large_27-01-26-135007_large
client9,client9-d68fb99b4-66rl6,linkerd-proxy,586.264,15,20,large,C15_R20_large_27-01-26-135007_large
client9,client9-d68fb99b4-66rl6,sidecar,584.478,15,20,large,C15_R20_large_27-01-26-135007_large
client9,client9-d68fb99b4-66rl6,linkerd-init,0.0,15,20,large,C15_R20_large_27-01-26-135007_large
client9,client9-d68fb99b4-66rl6,client9,588.6618,15,20,large,C15_R20_large_27-01-26-135007_large
client14,client14-856b5b5576-5jg49,sidecar,654.8045999999999,15,20,large,C15_R20_large_27-01-26-135007_large
client14,client14-856b5b5576-5jg49,client14,656.3018,15,20,large,C15_R20_large_27-01-26-135007_large
client14,client14-856b5b5576-5jg49,linkerd-proxy,655.956,15,20,large,C15_R20_large_27-01-26-135007_large
client14,client14-856b5b5576-5jg49,linkerd-init,0.0,15,20,large,C15_R20_large_27-01-26-135007_large
client3,client3-58c68898cd-lbz2s,client3,617.3023999999999,15,20,large,C15_R20_large_27-01-26-135007_large
client3,client3-58c68898cd-lbz2s,linkerd-init,0.0,15,20,large,C15_R20_large_27-01-26-135007_large
client3,client3-58c68898cd-lbz2s,sidecar,613.6278,15,20,large,C15_R20_large_27-01-26-135007_large
client3,client3-58c68898cd-lbz2s,linkerd-proxy,615.3226,15,20,large,C15_R20_large_27-01-26-135007_large
client16,client16-6dc7f87f54-xcptw,linkerd-init,0.0,15,20,large,C15_R20_large_27-01-26-135007_large
client16,client16-6dc7f87f54-xcptw,client16,628.3376,15,20,large,C15_R20_large_27-01-26-135007_large
client16,client16-6dc7f87f54-xcptw,linkerd-proxy,628.1095999999999,15,20,large,C15_R20_large_27-01-26-135007_large
client16,client16-6dc7f87f54-xcptw,sidecar,568.8866,15,20,large,C15_R20_large_27-01-26-135007_large
client11,client11-565c48c7c7-fn2b8,client11,617.8914,15,20,large,C15_R20_large_27-01-26-135007_large
client11,client11-565c48c7c7-fn2b8,sidecar,611.7278,15,20,large,C15_R20_large_27-01-26-135007_large
client11,client11-565c48c7c7-fn2b8,linkerd-init,0.0,15,20,large,C15_R20_large_27-01-26-135007_large
client11,client11-565c48c7c7-fn2b8,linkerd-proxy,613.8178,15,20,large,C15_R20_large_27-01-26-135007_large
orchestrator,policy-enforcer-cb8dccbd8-fb4v6,policy-enforcer,262.4242,15,20,large,C15_R20_large_27-01-26-135007_large
api-gateway,api-gateway-6bf76d45b7-jbc5g,sidecar,333.1345999999999,15,20,large,C15_R20_large_27-01-26-135007_large
api-gateway,api-gateway-6bf76d45b7-jbc5g,linkerd-init,0.0,15,20,large,C15_R20_large_27-01-26-135007_large
orchestrator,orchestrator-555f7b7c9d-j4xfw,linkerd-proxy,335.15239999999994,15,20,large,C15_R20_large_27-01-26-135007_large
orchestrator,policy-enforcer-cb8dccbd8-fb4v6,linkerd-proxy,334.8294,15,20,large,C15_R20_large_27-01-26-135007_large
api-gateway,api-gateway-6bf76d45b7-jbc5g,linkerd-proxy,341.7302,15,20,large,C15_R20_large_27-01-26-135007_large
orchestrator,orchestrator-555f7b7c9d-j4xfw,sidecar,336.5204,15,20,large,C15_R20_large_27-01-26-135007_large
api-gateway,api-gateway-6bf76d45b7-jbc5g,api-gateway,367.6804,15,20,large,C15_R20_large_27-01-26-135007_large
orchestrator,orchestrator-555f7b7c9d-j4xfw,orchestrator,256.4582,15,20,large,C15_R20_large_27-01-26-135007_large
orchestrator,policy-enforcer-cb8dccbd8-fb4v6,sidecar,332.96739999999994,15,20,large,C15_R20_large_27-01-26-135007_large
client15,client15-79c969ddf-9vd8r,sidecar,608.3724000000001,15,20,large,C15_R20_large_27-01-26-135007_large
client15,client15-79c969ddf-9vd8r,linkerd-proxy,610.1318,15,20,large,C15_R20_large_27-01-26-135007_large
client15,client15-79c969ddf-9vd8r,client15,613.301,15,20,large,C15_R20_large_27-01-26-135007_large
client12,client12-79bc8d5846-n6sd8,sidecar,578.9984000000001,15,20,large,C15_R20_large_27-01-26-135007_large
client12,client12-79bc8d5846-n6sd8,client12,582.5704000000001,15,20,large,C15_R20_large_27-01-26-135007_large
client12,client12-79bc8d5846-n6sd8,linkerd-proxy,580.5754000000001,15,20,large,C15_R20_large_27-01-26-135007_large
client5,maurits-dijk-e529aca4client51-skblj,hfl-train-model,623.8688,15,20,large,C15_R20_large_27-01-26-135007_large
client5,maurits-dijk-e529aca4client51-skblj,sidecar,622.6908,15,20,large,C15_R20_large_27-01-26-135007_large
client5,maurits-dijk-e529aca4client51-skblj,hfl-train,837.8506,15,20,large,C15_R20_large_27-01-26-135007_large
server,maurits-dijk-e529aca4server1-mctrx,hfl-train,534.5536,15,20,large,C15_R20_large_27-01-26-135007_large
server,maurits-dijk-e529aca4server1-mctrx,sidecar,464.7628,15,20,large,C15_R20_large_27-01-26-135007_large
server,maurits-dijk-e529aca4server1-mctrx,hfl-train-model,542.9022,15,20,large,C15_R20_large_27-01-26-135007_large
client18,maurits-dijk-e529aca4client181-lbl7d,sidecar,611.8645999999999,15,20,large,C15_R20_large_27-01-26-135007_large
client18,maurits-dijk-e529aca4client181-lbl7d,hfl-train-model,612.7576,15,20,large,C15_R20_large_27-01-26-135007_large
client18,maurits-dijk-e529aca4client181-lbl7d,hfl-train,650.0052000000001,15,20,large,C15_R20_large_27-01-26-135007_large
client4,maurits-dijk-e529aca4client41-smqfn,sidecar,626.5705999999999,15,20,large,C15_R20_large_27-01-26-135007_large
client4,maurits-dijk-e529aca4client41-smqfn,hfl-train,654.6221999999999,15,20,large,C15_R20_large_27-01-26-135007_large
client4,maurits-dijk-e529aca4client41-smqfn,hfl-train-model,627.8815999999999,15,20,large,C15_R20_large_27-01-26-135007_large
client6,maurits-dijk-e529aca4client61-jj47z,hfl-train,654.1776,15,20,large,C15_R20_large_27-01-26-135007_large
client6,maurits-dijk-e529aca4client61-jj47z,hfl-train-model,627.0038,15,20,large,C15_R20_large_27-01-26-135007_large
client6,maurits-dijk-e529aca4client61-jj47z,sidecar,625.8334,15,20,large,C15_R20_large_27-01-26-135007_large
