Unnamed: 0,GlobalAccuracy,AggregationTime,TotalTrainingTime,RoundDuration,K,Z,sigma_ed,sigma_iid,timestamp
7,0.7148893669330055,1113.2655330002308,76585.72415355593,167530714758,10,30,1000.0,10,03-03-26-181611
8,0.6753995082974801,1130.050634033978,75278.58017012477,166443823229,10,30,1000.0,10,03-03-26-181611
9,0.6034111862323295,1030.7406939100474,78230.81136564724,167445401274,10,30,1000.0,10,03-03-26-181611
10,0.6367931776275353,1063.149742083624,74625.4782518372,167083997936,10,30,1000.0,10,03-03-26-181611
11,0.7009834050399508,963.7280281167476,76346.14727389999,168359920538,10,30,1000.0,10,03-03-26-181611
12,0.7328672403196066,984.1304649598897,75000.7163300179,166833976767,10,30,1000.0,10,03-03-26-181611
13,0.7527658266748617,1010.1528479717672,76559.83566329814,166617878229,10,30,1000.0,10,03-03-26-181611
14,0.7620620774431469,1013.8735410291702,75932.94232920744,167269750566,10,30,1000.0,10,03-03-26-181611
15,0.7612937922556853,1002.1291051525624,75612.03565169126,165602152798,10,30,1000.0,10,03-03-26-181611
16,0.7466963736939152,1087.8408588469028,76023.89145083725,165268729759,10,30,1000.0,10,03-03-26-181611
17,0.7517286416717885,1104.1486479807645,77865.11354986578,170610159897,10,30,1000.0,10,03-03-26-181611
18,0.731100184388445,1060.6403939891609,80010.36952715367,169291566090,10,30,1000.0,10,03-03-26-181611
19,0.6609557467732022,1090.7043151091784,75267.47153303586,167390682150,10,30,1000.0,10,03-03-26-181611
20,0.7270666871542717,1072.9291399475187,76296.54631577432,165827265004,10,30,1000.0,10,03-03-26-181611
21,0.7602181929932391,1020.29216196388,74192.67537025735,167507575839,10,30,1000.0,10,03-03-26-181611
22,0.7731637984019668,1048.074509948492,76028.52220716886,168592665458,10,30,1000.0,10,03-03-26-181611
23,0.7781960663798402,1030.266135931015,75720.32649279572,167299529464,10,30,1000.0,10,03-03-26-181611
24,0.7822295636140135,1060.9254299197346,77266.36457187124,166149919746,10,30,1000.0,10,03-03-26-181611
0,0.1999462200368776,1286.5531940478832,20142.421781551093,161271103196,10,120,1000.0,10,03-03-26-205051
1,0.2019821757836508,1061.5561970043927,19508.5144918412,165050409554,10,120,1000.0,10,03-03-26-205051
2,0.2949446834665027,1110.620304942131,18545.756499050185,179893941756,10,120,1000.0,10,03-03-26-205051
3,0.41279963122311,985.2558181155472,17162.93830727227,180883525805,10,120,1000.0,10,03-03-26-205051
4,0.5153272894898586,962.7777631394564,16289.367197314275,175658904103,10,120,1000.0,10,03-03-26-205051
5,0.5234326982175783,874.7721270192415,16687.372646061704,138796715152,10,120,1000.0,10,03-03-26-205051
6,0.5713736939151813,905.38041992113,14993.68306575343,136622430290,10,120,1000.0,10,03-03-26-205051
7,0.5769053472649047,934.3604070600122,15089.766483055428,138270136047,10,120,1000.0,10,03-03-26-205051
8,0.4550553165334972,845.025978051126,15216.081661172211,137102321736,10,120,1000.0,10,03-03-26-205051
9,0.4178318992009834,941.518026869744,14914.639392634854,137583427308,10,120,1000.0,10,03-03-26-205051
10,0.432659803318992,873.4672158025205,15414.037710055709,136596758845,10,120,1000.0,10,03-03-26-205051
11,0.3938229870928088,802.6361579541117,14998.5754059162,137032939718,10,120,1000.0,10,03-03-26-205051
12,0.3550629993853718,890.3835159726441,15116.149887442589,137346620244,10,120,1000.0,10,03-03-26-205051
13,0.3239858635525507,856.2073288485408,15086.12772100605,136319592207,10,120,1000.0,10,03-03-26-205051
14,0.3996619545175169,878.982363967225,14894.108227221295,135481252708,10,120,1000.0,10,03-03-26-205051
15,0.4511754763368162,882.4322859290987,15113.545352127405,136802182683,10,120,1000.0,10,03-03-26-205051
16,0.6036416717885679,958.1962269730866,15515.323870582506,136536227580,10,120,1000.0,10,03-03-26-205051
17,0.5820528580208973,965.7852351665496,15155.532618286088,136488930689,10,120,1000.0,10,03-03-26-205051
18,0.6208512599877074,893.7432419043034,15292.044969275594,137594812424,10,120,1000.0,10,03-03-26-205051
19,0.6311846957590658,859.6556819975376,14738.787019392475,136164304981,10,120,1000.0,10,03-03-26-205051
20,0.6376382913337431,886.2427661661059,15019.313372205945,136194003363,10,120,1000.0,10,03-03-26-205051
21,0.6412492317148125,933.0157130025328,14739.988046232613,138085717419,10,120,1000.0,10,03-03-26-205051
22,0.656960663798402,883.2767740823328,14745.200825156644,135717797542,10,120,1000.0,10,03-03-26-205051
23,0.6615319606637984,841.3463740143925,15213.342788629234,136043846206,10,120,1000.0,10,03-03-26-205051
24,0.6770513214505224,866.9166748877615,14903.079638956116,137576566645,10,120,1000.0,10,03-03-26-205051
0,0.0817455439459127,1177.657105959952,7331.945364130661,159966755569,10,360,1000.0,10,04-03-26-032902
