,round,namespace,pod_name,container_name,joules
0,0,client13,client13-7bf86f4f87-96bfp,linkerd-init,0.0
1,0,client20,client20-65f8864f77-rfwmt,linkerd-init,0.0
2,0,server,server-656f98b57f-6v29x,linkerd-init,0.0
3,0,server,server-656f98b57f-6v29x,linkerd-proxy,493.42800000000005
4,0,client8,client8-5845965f99-h674h,linkerd-proxy,924.318
5,0,client8,client8-5845965f99-h674h,client8,924.813
6,0,client8,client8-5845965f99-h674h,sidecar,727.9559999999999
7,0,client8,client8-5845965f99-h674h,linkerd-init,0.0
8,0,client14,client14-856b5b5576-gthcp,linkerd-init,0.0
9,0,client14,client14-856b5b5576-gthcp,linkerd-proxy,821.6039999999998
10,0,client14,client14-856b5b5576-gthcp,client14,822.0540000000001
11,0,client14,client14-856b5b5576-gthcp,sidecar,819.99
12,0,client10,client10-694b6b97b4-vzb9b,linkerd-proxy,922.0110000000002
13,0,client10,client10-694b6b97b4-vzb9b,sidecar,811.4819999999997
14,0,client10,client10-694b6b97b4-vzb9b,client10,922.1760000000002
15,0,client10,client10-694b6b97b4-vzb9b,linkerd-init,0.0
16,0,orchestrator,orchestrator-555f7b7c9d-hqbkn,linkerd-init,0.0
17,0,api-gateway,api-gateway-6bf76d45b7-vpvf2,linkerd-proxy,443.97299999999996
18,0,api-gateway,api-gateway-6bf76d45b7-vpvf2,linkerd-init,0.0
19,0,orchestrator,policy-enforcer-cb8dccbd8-9n2w2,linkerd-proxy,425.991
20,0,orchestrator,orchestrator-555f7b7c9d-hqbkn,linkerd-proxy,426.054
21,0,orchestrator,policy-enforcer-cb8dccbd8-9n2w2,linkerd-init,0.0
22,0,client6,client6-785d875985-stphf,client6,825.492
23,0,client6,client6-785d875985-stphf,sidecar,703.998
24,0,client6,client6-785d875985-stphf,linkerd-proxy,825.027
25,0,client6,client6-785d875985-stphf,linkerd-init,0.0
26,0,client4,client4-744474fb99-g9r4v,sidecar,877.3109999999999
27,0,client4,client4-744474fb99-g9r4v,client4,879.6930000000001
28,0,client4,client4-744474fb99-g9r4v,linkerd-proxy,879.4830000000002
29,0,client4,client4-744474fb99-g9r4v,linkerd-init,0.0
30,0,client17,client17-69b85b5ccf-4n6mf,linkerd-proxy,800.9370000000001
31,0,client17,client17-69b85b5ccf-4n6mf,sidecar,671.181
32,0,client17,client17-69b85b5ccf-4n6mf,client17,805.4309999999999
33,0,client17,client17-69b85b5ccf-4n6mf,linkerd-init,0.0
34,0,client15,client15-79c969ddf-n65ng,sidecar,733.347
35,0,client15,client15-79c969ddf-n65ng,client15,823.5989999999999
36,0,client15,client15-79c969ddf-n65ng,linkerd-init,0.0
37,0,client15,client15-79c969ddf-n65ng,linkerd-proxy,823.293
38,0,client9,client9-d68fb99b4-fhpl8,sidecar,615.744
39,0,client9,client9-d68fb99b4-fhpl8,linkerd-proxy,808.1669999999999
40,0,client9,client9-d68fb99b4-fhpl8,linkerd-init,0.0
41,0,client9,client9-d68fb99b4-fhpl8,client9,811.863
42,0,client5,client5-7d5ff7f8b4-pnjkh,sidecar,578.1990000000001
43,0,client5,client5-7d5ff7f8b4-pnjkh,linkerd-init,0.0
44,0,client5,client5-7d5ff7f8b4-pnjkh,client5,711.7829999999999
45,0,client5,client5-7d5ff7f8b4-pnjkh,linkerd-proxy,707.1149999999999
46,0,client12,client12-79bc8d5846-9h8r4,linkerd-init,0.0
47,0,client12,client12-79bc8d5846-9h8r4,linkerd-proxy,689.604
48,0,client12,client12-79bc8d5846-9h8r4,client12,689.6969999999999
49,0,client12,client12-79bc8d5846-9h8r4,sidecar,605.742
50,0,client16,client16-6dc7f87f54-wxjbb,sidecar,718.02
51,0,client16,client16-6dc7f87f54-wxjbb,client16,719.781
52,0,client16,client16-6dc7f87f54-wxjbb,linkerd-proxy,719.4450000000002
53,0,client16,client16-6dc7f87f54-wxjbb,linkerd-init,0.0
54,0,client2,client2-86cd6d8cf7-xhtfk,linkerd-init,0.0
55,0,client2,client2-86cd6d8cf7-xhtfk,client2,729.7860000000001
56,0,client2,client2-86cd6d8cf7-xhtfk,sidecar,728.325
57,0,client2,client2-86cd6d8cf7-xhtfk,linkerd-proxy,729.642
58,0,client3,client3-58c68898cd-z5ptc,client3,708.7829999999999
59,0,client3,client3-58c68898cd-z5ptc,linkerd-proxy,708.867
60,0,client3,client3-58c68898cd-z5ptc,sidecar,707.19
61,0,client3,client3-58c68898cd-z5ptc,linkerd-init,0.0
62,0,client18,client18-69db77c748-2zvkk,linkerd-proxy,767.2170000000001
63,0,client18,client18-69db77c748-2zvkk,sidecar,765.912
64,0,client18,client18-69db77c748-2zvkk,linkerd-init,0.0
65,0,client18,client18-69db77c748-2zvkk,client18,767.3010000000002
66,0,client7,client7-544486cc98-8wlxh,client7,664.0290000000001
67,0,client7,client7-544486cc98-8wlxh,linkerd-init,0.0
68,0,client7,client7-544486cc98-8wlxh,sidecar,662.5050000000001
69,0,client7,client7-544486cc98-8wlxh,linkerd-proxy,663.789
70,0,client11,client11-565c48c7c7-rzfbl,client11,785.727
71,0,client11,client11-565c48c7c7-rzfbl,linkerd-init,0.0
72,0,client11,client11-565c48c7c7-rzfbl,sidecar,784.4879999999998
73,0,client11,client11-565c48c7c7-rzfbl,linkerd-proxy,785.4750000000001
74,0,client19,client19-56fccdb4d9-ldwwr,linkerd-init,0.0
75,0,client19,client19-56fccdb4d9-ldwwr,sidecar,688.227
76,0,client19,client19-56fccdb4d9-ldwwr,linkerd-proxy,689.6369999999998
77,0,client19,client19-56fccdb4d9-ldwwr,client19,689.8830000000003
78,0,client1,client1-7b9db886dd-j8nhm,linkerd-init,0.0
79,0,client1,client1-7b9db886dd-j8nhm,linkerd-proxy,647.4449999999999
80,0,client1,client1-7b9db886dd-j8nhm,sidecar,582.7979999999999
81,0,client1,client1-7b9db886dd-j8nhm,client1,644.1390000000001
82,0,client13,client13-7bf86f4f87-96bfp,client13,634.4070000000002
83,0,client13,client13-7bf86f4f87-96bfp,sidecar,520.893
84,0,client13,client13-7bf86f4f87-96bfp,linkerd-proxy,627.798
85,0,client20,client20-65f8864f77-rfwmt,client20,759.4590000000001
86,0,client20,client20-65f8864f77-rfwmt,sidecar,670.2539999999999
87,0,client20,client20-65f8864f77-rfwmt,linkerd-proxy,759.201
88,0,server,server-656f98b57f-6v29x,sidecar,487.13099999999986
89,0,server,server-656f98b57f-6v29x,server,518.22
90,0,orchestrator,policy-enforcer-cb8dccbd8-9n2w2,sidecar,305.82300000000004
91,0,api-gateway,api-gateway-6bf76d45b7-vpvf2,sidecar,309.25800000000004
92,0,api-gateway,api-gateway-6bf76d45b7-vpvf2,api-gateway,440.145
93,0,orchestrator,orchestrator-555f7b7c9d-hqbkn,sidecar,317.99699999999996
94,0,orchestrator,orchestrator-555f7b7c9d-hqbkn,orchestrator,245.337
95,0,orchestrator,policy-enforcer-cb8dccbd8-9n2w2,policy-enforcer,304.779
96,0,server,maurits-dijk-38de2afcserver1-zkgsb,sidecar,419.8589999999999
97,0,server,maurits-dijk-38de2afcserver1-zkgsb,hfl-train-model,782.7330000000001
98,0,server,maurits-dijk-38de2afcserver1-zkgsb,hfl-train,489.945
99,0,client17,maurits-dijk-38de2afcclient171-k8w95,sidecar,666.288
100,0,client17,maurits-dijk-38de2afcclient171-k8w95,hfl-train-model,797.3969999999999
101,0,client17,maurits-dijk-38de2afcclient171-k8w95,hfl-train,868.5479999999999
102,0,client9,maurits-dijk-38de2afcclient91-kqj2j,hfl-train-model,802.752
103,0,client9,maurits-dijk-38de2afcclient91-kqj2j,sidecar,650.22
104,0,client9,maurits-dijk-38de2afcclient91-kqj2j,hfl-train,866.2860000000001
105,0,client5,maurits-dijk-38de2afcclient51-2z96k,hfl-train,768.8220000000001
106,0,client5,maurits-dijk-38de2afcclient51-2z96k,hfl-train-model,705.4380000000001
107,0,client5,maurits-dijk-38de2afcclient51-2z96k,sidecar,534.363
108,0,client1,maurits-dijk-38de2afcclient11-b2bgz,sidecar,523.2629999999999
109,0,client1,maurits-dijk-38de2afcclient11-b2bgz,hfl-train-model,642.5699999999999
110,0,client1,maurits-dijk-38de2afcclient11-b2bgz,hfl-train,707.9309999999999
111,0,client13,maurits-dijk-38de2afcclient131-ncvdw,sidecar,554.688
112,0,client13,maurits-dijk-38de2afcclient131-ncvdw,hfl-train-model,624.924
113,0,client13,maurits-dijk-38de2afcclient131-ncvdw,hfl-train,721.9050000000001
114,1,client13,client13-7bf86f4f87-96bfp,linkerd-init,0.0
115,1,client20,client20-65f8864f77-rfwmt,linkerd-init,0.0
116,1,server,server-656f98b57f-6v29x,linkerd-init,0.0
117,1,server,server-656f98b57f-6v29x,linkerd-proxy,503.6969999999998
118,1,client8,client8-5845965f99-h674h,linkerd-proxy,681.6120000000001
119,1,client8,client8-5845965f99-h674h,client8,682.146
120,1,client8,client8-5845965f99-h674h,sidecar,601.5810000000001
121,1,client8,client8-5845965f99-h674h,linkerd-init,0.0
122,1,client14,client14-856b5b5576-gthcp,linkerd-init,0.0
123,1,client14,client14-856b5b5576-gthcp,linkerd-proxy,674.8950000000002
124,1,client14,client14-856b5b5576-gthcp,client14,675.075
125,1,client14,client14-856b5b5576-gthcp,sidecar,673.521
126,1,client10,client10-694b6b97b4-vzb9b,linkerd-proxy,773.1959999999997
127,1,client10,client10-694b6b97b4-vzb9b,sidecar,710.9190000000001
128,1,client10,client10-694b6b97b4-vzb9b,client10,772.9859999999999
129,1,client10,client10-694b6b97b4-vzb9b,linkerd-init,0.0
130,1,orchestrator,orchestrator-555f7b7c9d-hqbkn,linkerd-init,0.0
131,1,api-gateway,api-gateway-6bf76d45b7-vpvf2,linkerd-proxy,369.1350000000001
132,1,api-gateway,api-gateway-6bf76d45b7-vpvf2,linkerd-init,0.0
133,1,orchestrator,policy-enforcer-cb8dccbd8-9n2w2,linkerd-proxy,350.241
134,1,orchestrator,orchestrator-555f7b7c9d-hqbkn,linkerd-proxy,350.4029999999999
