,round,namespace,pod_name,container_name,joules
0,0,client12,client12-79bc8d5846-g8sff,linkerd-init,0.0
1,0,client16,client16-6dc7f87f54-pw5cx,linkerd-init,0.0
2,0,client2,client2-86cd6d8cf7-vqbqh,sidecar,720.2909999999999
3,0,client2,client2-86cd6d8cf7-vqbqh,client2,721.899
4,0,client2,client2-86cd6d8cf7-vqbqh,linkerd-init,0.0
5,0,client2,client2-86cd6d8cf7-vqbqh,linkerd-proxy,721.5929999999998
6,0,client3,client3-58c68898cd-rnl9g,linkerd-proxy,760.41
7,0,client3,client3-58c68898cd-rnl9g,linkerd-init,0.0
8,0,client3,client3-58c68898cd-rnl9g,sidecar,758.1690000000001
9,0,client3,client3-58c68898cd-rnl9g,client3,760.2929999999999
10,0,client18,client18-69db77c748-zkfnk,linkerd-proxy,644.0129999999999
11,0,client18,client18-69db77c748-zkfnk,client18,644.2109999999998
12,0,client18,client18-69db77c748-zkfnk,linkerd-init,0.0
13,0,client18,client18-69db77c748-zkfnk,sidecar,642.678
14,0,client7,client7-544486cc98-mpflh,sidecar,669.069
15,0,client7,client7-544486cc98-mpflh,linkerd-init,0.0
16,0,client7,client7-544486cc98-mpflh,client7,753.201
17,0,client7,client7-544486cc98-mpflh,linkerd-proxy,752.9160000000002
18,0,client11,client11-565c48c7c7-2jtz6,linkerd-proxy,673.7309999999998
19,0,client11,client11-565c48c7c7-2jtz6,client11,674.019
20,0,client11,client11-565c48c7c7-2jtz6,sidecar,543.645
21,0,client11,client11-565c48c7c7-2jtz6,linkerd-init,0.0
22,0,client19,client19-56fccdb4d9-bnhw2,linkerd-init,0.0
23,0,client19,client19-56fccdb4d9-bnhw2,client19,813.5909999999999
24,0,client19,client19-56fccdb4d9-bnhw2,sidecar,811.7549999999999
25,0,client19,client19-56fccdb4d9-bnhw2,linkerd-proxy,813.243
26,0,client1,client1-7b9db886dd-xtwvd,client1,827.4749999999999
27,0,client1,client1-7b9db886dd-xtwvd,linkerd-proxy,826.2060000000001
28,0,client1,client1-7b9db886dd-xtwvd,linkerd-init,0.0
29,0,client1,client1-7b9db886dd-xtwvd,sidecar,664.2090000000001
30,0,client13,client13-7bf86f4f87-pckgj,linkerd-proxy,746.9490000000001
31,0,client13,client13-7bf86f4f87-pckgj,sidecar,622.107
32,0,client13,client13-7bf86f4f87-pckgj,client13,753.72
33,0,client13,client13-7bf86f4f87-pckgj,linkerd-init,0.0
34,0,client20,client20-65f8864f77-xk7tj,sidecar,829.4190000000001
35,0,client20,client20-65f8864f77-xk7tj,linkerd-init,0.0
36,0,client20,client20-65f8864f77-xk7tj,client20,831.3030000000001
37,0,client20,client20-65f8864f77-xk7tj,linkerd-proxy,830.9879999999998
38,0,server,server-656f98b57f-nzpxm,linkerd-init,0.0
39,0,server,server-656f98b57f-nzpxm,linkerd-proxy,575.316
40,0,client8,client8-5845965f99-z2vd7,client8,869.616
41,0,client8,client8-5845965f99-z2vd7,linkerd-init,0.0
42,0,client8,client8-5845965f99-z2vd7,sidecar,772.1040000000002
43,0,client8,client8-5845965f99-z2vd7,linkerd-proxy,869.1870000000001
44,0,client14,client14-856b5b5576-kqvqw,linkerd-init,0.0
45,0,client14,client14-856b5b5576-kqvqw,client14,817.8989999999999
46,0,client14,client14-856b5b5576-kqvqw,sidecar,761.2410000000002
47,0,client14,client14-856b5b5576-kqvqw,linkerd-proxy,817.626
48,0,client10,client10-694b6b97b4-k8pc5,sidecar,701.7420000000001
49,0,client10,client10-694b6b97b4-k8pc5,client10,807.066
50,0,client10,client10-694b6b97b4-k8pc5,linkerd-init,0.0
51,0,client10,client10-694b6b97b4-k8pc5,linkerd-proxy,806.817
52,0,api-gateway,api-gateway-6bf76d45b7-tp52m,linkerd-init,0.0
53,0,api-gateway,api-gateway-6bf76d45b7-tp52m,linkerd-proxy,363.033
54,0,orchestrator,orchestrator-555f7b7c9d-45qf9,linkerd-init,0.0
55,0,orchestrator,orchestrator-555f7b7c9d-45qf9,linkerd-proxy,345.72900000000004
56,0,orchestrator,policy-enforcer-cb8dccbd8-wsrdv,linkerd-init,0.0
57,0,orchestrator,policy-enforcer-cb8dccbd8-wsrdv,sidecar,237.89999999999998
58,0,orchestrator,policy-enforcer-cb8dccbd8-wsrdv,policy-enforcer,184.413
59,0,orchestrator,policy-enforcer-cb8dccbd8-wsrdv,linkerd-proxy,345.74100000000004
60,0,client6,client6-785d875985-k5lr5,linkerd-proxy,712.779
61,0,client6,client6-785d875985-k5lr5,linkerd-init,0.0
62,0,client6,client6-785d875985-k5lr5,client6,713.07
63,0,client6,client6-785d875985-k5lr5,sidecar,711.696
64,0,client4,client4-744474fb99-kdwd9,sidecar,685.5329999999999
65,0,client4,client4-744474fb99-kdwd9,linkerd-init,0.0
66,0,client4,client4-744474fb99-kdwd9,client4,687.6090000000002
67,0,client4,client4-744474fb99-kdwd9,linkerd-proxy,687.519
68,0,client17,client17-69b85b5ccf-xtssb,client17,616.134
69,0,client17,client17-69b85b5ccf-xtssb,linkerd-init,0.0
70,0,client17,client17-69b85b5ccf-xtssb,linkerd-proxy,609.849
71,0,client17,client17-69b85b5ccf-xtssb,sidecar,520.1399999999999
72,0,client15,client15-79c969ddf-88rrm,linkerd-init,0.0
73,0,client15,client15-79c969ddf-88rrm,sidecar,587.739
74,0,client15,client15-79c969ddf-88rrm,client15,736.362
75,0,client15,client15-79c969ddf-88rrm,linkerd-proxy,736.1309999999999
76,0,client9,client9-d68fb99b4-k4gm2,sidecar,547.875
77,0,client9,client9-d68fb99b4-k4gm2,client9,650.181
78,0,client9,client9-d68fb99b4-k4gm2,linkerd-init,0.0
79,0,client9,client9-d68fb99b4-k4gm2,linkerd-proxy,645.144
80,0,client5,client5-7d5ff7f8b4-mfzb7,client5,630.342
81,0,client5,client5-7d5ff7f8b4-mfzb7,sidecar,507.192
82,0,client5,client5-7d5ff7f8b4-mfzb7,linkerd-proxy,626.808
83,0,client5,client5-7d5ff7f8b4-mfzb7,linkerd-init,0.0
84,0,client12,client12-79bc8d5846-g8sff,sidecar,767.9250000000001
85,0,client12,client12-79bc8d5846-g8sff,client12,769.6949999999998
86,0,client12,client12-79bc8d5846-g8sff,linkerd-proxy,769.4639999999999
87,0,client16,client16-6dc7f87f54-pw5cx,client16,696.1829999999999
88,0,client16,client16-6dc7f87f54-pw5cx,sidecar,694.569
89,0,client16,client16-6dc7f87f54-pw5cx,linkerd-proxy,696.0179999999999
90,0,server,server-656f98b57f-nzpxm,server,592.308
91,0,server,server-656f98b57f-nzpxm,sidecar,439.7729999999999
92,0,orchestrator,orchestrator-555f7b7c9d-45qf9,sidecar,277.31100000000004
93,0,api-gateway,api-gateway-6bf76d45b7-tp52m,api-gateway,362.27700000000004
