,namespace,pod_name,container_name,joules
0,client20,client20-65f8864f77-mhsbk,linkerd-init,0.0
1,client7,client7-544486cc98-z2jk8,linkerd-init,0.0
2,client9,client9-d68fb99b4-rnpbq,linkerd-init,0.0
3,client14,client14-856b5b5576-d68d7,sidecar,1272.6125333333334
4,client14,client14-856b5b5576-d68d7,linkerd-proxy,1275.2699555555555
5,client14,client14-856b5b5576-d68d7,linkerd-init,0.0
6,client14,client14-856b5b5576-d68d7,client14,1275.6350222222222
7,client3,client3-58c68898cd-g59f4,linkerd-init,0.0
8,client3,client3-58c68898cd-g59f4,sidecar,1227.2028444444443
9,client3,client3-58c68898cd-g59f4,client3,1236.4248888888887
10,client3,client3-58c68898cd-g59f4,linkerd-proxy,1230.7087999999999
11,client16,client16-6dc7f87f54-xltk5,linkerd-init,0.0
12,client16,client16-6dc7f87f54-xltk5,linkerd-proxy,1308.4548444444445
13,client11,client11-565c48c7c7-nr6mv,linkerd-proxy,1331.6480888888889
14,client11,client11-565c48c7c7-nr6mv,linkerd-init,0.0
15,orchestrator,policy-enforcer-cb8dccbd8-xs7nt,linkerd-proxy,618.7452444444446
16,api-gateway,api-gateway-6bf76d45b7-k4z2d,linkerd-proxy,628.1087111111112
17,orchestrator,orchestrator-555f7b7c9d-rdp9x,linkerd-init,0.0
18,orchestrator,orchestrator-555f7b7c9d-rdp9x,linkerd-proxy,619.5378666666668
19,api-gateway,api-gateway-6bf76d45b7-k4z2d,linkerd-init,0.0
20,orchestrator,policy-enforcer-cb8dccbd8-xs7nt,linkerd-init,0.0
21,client15,client15-79c969ddf-j4lj7,client15,1418.5208000000002
22,client15,client15-79c969ddf-j4lj7,sidecar,1414.8438222222223
23,client15,client15-79c969ddf-j4lj7,linkerd-proxy,1417.9222222222224
24,client15,client15-79c969ddf-j4lj7,linkerd-init,0.0
25,client12,client12-79bc8d5846-6n6ct,linkerd-init,0.0
26,client12,client12-79bc8d5846-6n6ct,sidecar,1102.7611555555557
27,client12,client12-79bc8d5846-6n6ct,linkerd-proxy,1105.918488888889
28,client12,client12-79bc8d5846-6n6ct,client12,1110.0493333333334
29,client5,client5-7d5ff7f8b4-pfwln,sidecar,1180.178311111111
30,client5,client5-7d5ff7f8b4-pfwln,client5,1191.8209777777777
31,client5,client5-7d5ff7f8b4-pfwln,linkerd-proxy,1182.8554666666666
32,client5,client5-7d5ff7f8b4-pfwln,linkerd-init,0.0
33,server,server-656f98b57f-c4msz,linkerd-proxy,1006.0415111111113
34,server,server-656f98b57f-c4msz,sidecar,1002.3382222222224
35,server,server-656f98b57f-c4msz,linkerd-init,0.0
36,server,server-656f98b57f-c4msz,server,1014.7307555555557
37,client18,client18-69db77c748-b9426,client18,1126.4312888888887
38,client18,client18-69db77c748-b9426,sidecar,1119.9653333333333
39,client18,client18-69db77c748-b9426,linkerd-proxy,1122.9615111111111
40,client18,client18-69db77c748-b9426,linkerd-init,0.0
41,client4,client4-744474fb99-g5f6c,client4,1298.9035
42,client4,client4-744474fb99-g5f6c,linkerd-init,0.0
43,client4,client4-744474fb99-g5f6c,linkerd-proxy,1298.5076
44,client4,client4-744474fb99-g5f6c,sidecar,1295.6400999999998
45,client6,client6-785d875985-282hw,sidecar,1398.7035999999998
46,client6,client6-785d875985-282hw,linkerd-init,0.0
47,client6,client6-785d875985-282hw,client6,1401.8115999999998
48,client6,client6-785d875985-282hw,linkerd-proxy,1400.9236000000003
49,client13,client13-7bf86f4f87-c74s5,linkerd-proxy,1178.2477333333334
50,client13,client13-7bf86f4f87-c74s5,sidecar,1175.5837333333334
51,client13,client13-7bf86f4f87-c74s5,client13,1182.6515555555557
52,client13,client13-7bf86f4f87-c74s5,linkerd-init,0.0
53,client19,client19-56fccdb4d9-q899m,linkerd-init,0.0
54,client19,client19-56fccdb4d9-q899m,linkerd-proxy,1243.7295111111112
55,client19,client19-56fccdb4d9-q899m,client19,1244.1998222222223
56,client19,client19-56fccdb4d9-q899m,sidecar,1241.5095111111111
57,client1,client1-7b9db886dd-jqj7x,sidecar,1171.1700444444446
58,client1,client1-7b9db886dd-jqj7x,linkerd-proxy,1174.1300444444446
59,client1,client1-7b9db886dd-jqj7x,client1,1177.9813333333334
60,client1,client1-7b9db886dd-jqj7x,linkerd-init,0.0
61,client17,client17-69b85b5ccf-2vhqc,linkerd-init,0.0
62,client17,client17-69b85b5ccf-2vhqc,client17,1332.7498666666668
63,client17,client17-69b85b5ccf-2vhqc,sidecar,1329.9871999999998
64,client17,client17-69b85b5ccf-2vhqc,linkerd-proxy,1332.4242666666669
65,client10,client10-694b6b97b4-ggzpj,sidecar,1190.4034666666669
66,client10,client10-694b6b97b4-ggzpj,linkerd-init,0.0
67,client10,client10-694b6b97b4-ggzpj,client10,1201.2864
68,client10,client10-694b6b97b4-ggzpj,linkerd-proxy,1194.6823111111112
69,client8,client8-5845965f99-z8xdr,sidecar,1102.3829333333333
70,client8,client8-5845965f99-z8xdr,client8,1268.0837333333334
71,client8,client8-5845965f99-z8xdr,linkerd-proxy,1267.3174222222221
72,client8,client8-5845965f99-z8xdr,linkerd-init,0.0
73,client2,client2-86cd6d8cf7-k4vrg,sidecar,1150.6112
74,client2,client2-86cd6d8cf7-k4vrg,client2,1158.8202666666666
75,client2,client2-86cd6d8cf7-k4vrg,linkerd-init,0.0
76,client2,client2-86cd6d8cf7-k4vrg,linkerd-proxy,1154.0184888888891
77,client20,client20-65f8864f77-mhsbk,linkerd-proxy,1230.8041777777778
78,client20,client20-65f8864f77-mhsbk,client20,1235.8657777777778
79,client20,client20-65f8864f77-mhsbk,sidecar,1227.4396444444444
80,client7,client7-544486cc98-z2jk8,client7,1282.6798222222221
81,client7,client7-544486cc98-z2jk8,linkerd-proxy,1281.7457777777777
82,client7,client7-544486cc98-z2jk8,sidecar,1279.7132444444444
83,client9,client9-d68fb99b4-rnpbq,sidecar,1232.6919999999998
84,client9,client9-d68fb99b4-rnpbq,client9,1239.5657777777778
85,client9,client9-d68fb99b4-rnpbq,linkerd-proxy,1235.9644444444443
86,client16,client16-6dc7f87f54-xltk5,sidecar,1186.075288888889
87,client16,client16-6dc7f87f54-xltk5,client16,1308.7015111111111
88,client11,client11-565c48c7c7-nr6mv,sidecar,947.6012444444445
89,client11,client11-565c48c7c7-nr6mv,client11,1331.8289777777777
90,orchestrator,orchestrator-555f7b7c9d-rdp9x,orchestrator,573.9604444444444
91,orchestrator,policy-enforcer-cb8dccbd8-xs7nt,sidecar,615.9365333333334
92,api-gateway,api-gateway-6bf76d45b7-k4z2d,api-gateway,660.8594666666668
93,api-gateway,api-gateway-6bf76d45b7-k4z2d,sidecar,616.2588444444445
94,orchestrator,policy-enforcer-cb8dccbd8-xs7nt,policy-enforcer,476.4646222222222
95,orchestrator,orchestrator-555f7b7c9d-rdp9x,sidecar,620.4620444444445
96,client12,maurits-dijk-e378c5b9client121-879vh,sidecar,1101.7054222222223
97,client12,maurits-dijk-e378c5b9client121-879vh,hfl-train-model,1103.5833777777777
98,client12,maurits-dijk-e378c5b9client121-879vh,hfl-train,1188.9333333333334
99,client5,maurits-dijk-e378c5b9client51-ht6ct,sidecar,1178.7575111111112
100,client5,maurits-dijk-e378c5b9client51-ht6ct,hfl-train,1649.8612444444445
101,client5,maurits-dijk-e378c5b9client51-ht6ct,hfl-train-model,1181.5070222222223
102,server,maurits-dijk-e378c5b9server1-vd66h,hfl-train,1000.2136000000002
103,server,maurits-dijk-e378c5b9server1-vd66h,hfl-train-model,1018.0130666666668
104,server,maurits-dijk-e378c5b9server1-vd66h,sidecar,826.9582222222224
105,client18,maurits-dijk-e378c5b9client181-z2hxg,sidecar,1118.932622222222
106,client18,maurits-dijk-e378c5b9client181-z2hxg,hfl-train,1194.333688888889
107,client18,maurits-dijk-e378c5b9client181-z2hxg,hfl-train-model,1120.741511111111
108,client13,maurits-dijk-e378c5b9client131-dzszq,hfl-train-model,1176.6361777777777
109,client13,maurits-dijk-e378c5b9client131-dzszq,sidecar,1174.8174222222221
110,client13,maurits-dijk-e378c5b9client131-dzszq,hfl-train,1294.0528
111,client1,maurits-dijk-e378c5b9client11-w7lrt,hfl-train,1255.4215111111112
112,client1,maurits-dijk-e378c5b9client11-w7lrt,hfl-train-model,1172.0087111111113
113,client1,maurits-dijk-e378c5b9client11-w7lrt,sidecar,1170.2886222222223
114,client10,maurits-dijk-e378c5b9client101-pm28r,sidecar,1188.9596444444446
115,client10,maurits-dijk-e378c5b9client101-pm28r,hfl-train-model,1191.373688888889
116,client10,maurits-dijk-e378c5b9client101-pm28r,hfl-train,1556.3384
117,client2,maurits-dijk-e378c5b9client21-8sgr7,hfl-train,1396.2747555555557
118,client2,maurits-dijk-e378c5b9client21-8sgr7,sidecar,1149.6574222222223
119,client2,maurits-dijk-e378c5b9client21-8sgr7,hfl-train-model,1152.242488888889
120,client20,maurits-dijk-e378c5b9client201-xhwds,hfl-train,1425.388
121,client20,maurits-dijk-e378c5b9client201-xhwds,sidecar,1226.4496888888889
122,client20,maurits-dijk-e378c5b9client201-xhwds,hfl-train-model,1228.8637333333334
123,client9,maurits-dijk-e378c5b9client91-r9c4j,hfl-train-model,1233.876
124,client9,maurits-dijk-e378c5b9client91-r9c4j,sidecar,1231.8467555555555
125,client9,maurits-dijk-e378c5b9client91-r9c4j,hfl-train,1381.3234666666665
126,client3,maurits-dijk-e378c5b9client31-k9qtc,hfl-train,1343.3861333333332
127,client3,maurits-dijk-e378c5b9client31-k9qtc,sidecar,1226.1503999999998
128,client3,maurits-dijk-e378c5b9client31-k9qtc,hfl-train-model,1229.0808
