,GlobalAccuracy,AggregationTime,TotalTrainingTime,RoundDuration
0,0.5225,20.425802969839424,2627.53957696259,7191124481
1,0.5231,16.27038000151515,2623.933065973688,7134238728
2,0.59665,17.504388990346342,2619.993577944115,7219804166
3,0.58337,18.940470996312797,2644.9576249578968,7076154836
4,0.59226,17.937085998710245,2626.2783790007234,7097429521
5,0.57112,17.75945001281798,2608.0382859217934,7110078536
6,0.59846,16.81228296365589,2581.356171926018,7094439389
7,0.58376,15.696335991378874,2607.9041399643756,7633812420
8,0.59955,12.730605027172714,2546.188355947379,7100313271
9,0.58166,11.682051001116633,2703.089852060657,7103078951
10,0.59931,13.320199970621616,2548.088798939716,7064416394
11,0.58971,14.9447139701806,2653.7258070893586,7101806683
12,0.59906,14.117804996203631,2670.5080649699084,7276822635
13,0.58746,14.481250022072345,2564.3224070663564,7064386441
14,0.59947,15.891098999418318,2486.6829050006345,7062180313
15,0.56984,13.22888897266239,2493.641206936445,7056414059
16,0.58475,15.41088498197496,2512.3599050566554,7087764647
17,0.58963,15.391076973173767,2493.069334945176,7605099057
18,0.60316,14.374851016327739,2612.7341209794395,7128652919
19,0.60334,15.233249985612929,2549.025068990886,7112057623
20,0.59489,15.66396199632436,2513.175732921809,7130871705
21,0.57458,14.147382986266166,2624.730343115516,7122107105
22,0.5766,14.418914972338825,2658.219162025489,7429678458
23,0.57887,16.348805045709014,2605.7558489846997,7091815116
24,0.60272,17.35274796374142,2653.7217060104012,7086877615
25,0.58991,20.28308599255979,2764.148671005387,7084663053
26,0.59912,15.720780997071415,2534.486364980694,7082562696
27,0.60365,14.09142802003771,2719.9081179569475,7347817694
28,0.6,15.124928031582385,2655.6540609453805,7077644267
29,0.58526,17.86492601968348,2651.971416082233,7125674183
30,0.60332,14.032016973942518,2596.6357340221293,7149260579
31,0.59666,17.184002965223044,2694.096222985536,7127837567
32,0.60358,14.642287977039814,2595.0662970426492,7502677630
33,0.60271,15.965595026500523,2677.8421289636753,7095831458
34,0.59925,14.309220016002655,2701.5263420762494,7137484034
35,0.59513,16.16436999756843,2615.328740037512,7113691350
36,0.5892,14.776762982364744,2731.9438879494555,7165436375
37,0.59598,21.088578971102834,2644.884329929482,7336719580
38,0.60292,14.591755054425448,2724.1049699368887,7155567272
39,0.60168,15.386775019578636,2651.5275829005986,7117869675
