Round,ClientID,ClientAccuracy,ClientTrainingTime,K,Z,sigma_ed,sigma_iid,timestamp
5,client1,0.8367166813768756,889.2777310684323,5,100,1.7,6,18-03-26-181832
5,client9,0.7343370568237009,946.4015540434048,5,100,1.7,6,18-03-26-181832
6,client5,0.7794149989003739,1618.2102450402454,5,100,1.7,6,18-03-26-181832
6,client13,0.8655072463768116,824.2632469628006,5,100,1.7,6,18-03-26-181832
6,client17,0.6606773931008577,5946.597196976654,5,100,1.7,6,18-03-26-181832
6,client1,0.852603706972639,893.406818038784,5,100,1.7,6,18-03-26-181832
6,client9,0.8183584264205925,1145.100491004996,5,100,1.7,6,18-03-26-181832
7,client5,0.7932702881020453,1623.755648965016,5,100,1.7,6,18-03-26-181832
7,client13,0.8359420289855073,817.8700259886682,5,100,1.7,6,18-03-26-181832
7,client17,0.7567770612909285,5830.003943992779,5,100,1.7,6,18-03-26-181832
7,client1,0.8036187113857016,1013.9889030251652,5,100,1.7,6,18-03-26-181832
7,client9,0.665857212238951,984.4842350576072,5,100,1.7,6,18-03-26-181832
8,client5,0.7917308115240818,1637.801612028852,5,100,1.7,6,18-03-26-181832
8,client13,0.8185507246376812,866.4963530609384,5,100,1.7,6,18-03-26-181832
8,client17,0.8459901083077693,5794.923419016413,5,100,1.7,6,18-03-26-181832
8,client1,0.8022947925860547,947.7056560572236,5,100,1.7,6,18-03-26-181832
8,client9,0.7955318115590092,997.4384040106088,5,100,1.7,6,18-03-26-181832
9,client5,0.8669452386188696,1919.3847849965096,5,100,1.7,6,18-03-26-181832
9,client13,0.8301449275362319,831.0453679878265,5,100,1.7,6,18-03-26-181832
9,client17,0.8779815939397734,5884.663549950346,5,100,1.7,6,18-03-26-181832
9,client1,0.8336275375110327,940.1784869842232,5,100,1.7,6,18-03-26-181832
9,client9,0.8222438076736279,904.2528760619462,5,100,1.7,6,18-03-26-181832
10,client5,0.8524301737409281,1614.469766034745,5,100,1.7,6,18-03-26-181832
10,client13,0.8817391304347826,901.686576078646,5,100,1.7,6,18-03-26-181832
10,client17,0.8882489200525887,6022.695443942212,5,100,1.7,6,18-03-26-181832
10,client1,0.8671668137687555,985.5315510649234,5,100,1.7,6,18-03-26-181832
10,client9,0.8212724623603691,1012.0932629797608,5,100,1.7,6,18-03-26-181832
11,client5,0.8255992962392786,1778.5468719666824,5,100,1.7,6,18-03-26-181832
11,client13,0.8910144927536232,1124.8914359603075,5,100,1.7,6,18-03-26-181832
11,client17,0.8563826457146435,6080.670622992329,5,100,1.7,6,18-03-26-181832
11,client1,0.8698146513680495,925.2118619624524,5,100,1.7,6,18-03-26-181832
11,client9,0.814473045167557,964.9342830525712,5,100,1.7,6,18-03-26-181832
12,client5,0.8612271827578624,1634.155340958387,5,100,1.7,6,18-03-26-181832
12,client13,0.8718840579710145,825.6624289788306,5,100,1.7,6,18-03-26-181832
12,client17,0.8458648970137106,5901.681581977755,5,100,1.7,6,18-03-26-181832
12,client1,0.881729920564872,1016.3346879417076,5,100,1.7,6,18-03-26-181832
12,client9,0.8868382710053424,999.2564680287614,5,100,1.7,6,18-03-26-181832
13,client5,0.8394545854409501,1650.7259149802849,5,100,1.7,6,18-03-26-181832
13,client13,0.9118840579710144,849.9681430403143,5,100,1.7,6,18-03-26-181832
13,client17,0.8884993426407062,6447.774016065523,5,100,1.7,6,18-03-26-181832
13,client1,0.8662842012356575,1030.4502520011738,5,100,1.7,6,18-03-26-181832
13,client9,0.8533268576979116,837.5352580333129,5,100,1.7,6,18-03-26-181832
14,client5,0.8460523422036508,1915.1953980326653,5,100,1.7,6,18-03-26-181832
14,client13,0.8944927536231884,807.4773569824174,5,100,1.7,6,18-03-26-181832
14,client17,0.9040881487510174,5916.230458999053,5,100,1.7,6,18-03-26-181832
14,client1,0.821270962047661,897.7400129660964,5,100,1.7,6,18-03-26-181832
14,client9,0.8926663428848955,839.0434409957379,5,100,1.7,6,18-03-26-181832
15,client5,0.8231801187596217,1880.8294279733675,5,100,1.7,6,18-03-26-181832
15,client13,0.9182608695652174,844.6495230309665,5,100,1.7,6,18-03-26-181832
15,client17,0.8916296249921742,5971.537617966533,5,100,1.7,6,18-03-26-181832
15,client1,0.7828773168578994,859.1507299570367,5,100,1.7,6,18-03-26-181832
15,client9,0.8610976202039825,957.3496020166205,5,100,1.7,6,18-03-26-181832
16,client5,0.770837915108863,1902.816615998745,5,100,1.7,6,18-03-26-181832
16,client13,0.8846376811594203,842.5812120549381,5,100,1.7,6,18-03-26-181832
16,client17,0.845051023602329,5905.428429949097,5,100,1.7,6,18-03-26-181832
16,client1,0.852603706972639,885.7825798913836,5,100,1.7,6,18-03-26-181832
16,client9,0.8853812530354541,966.0601050127298,5,100,1.7,6,18-03-26-181832
17,client5,0.8277985484935122,1639.9530410999432,5,100,1.7,6,18-03-26-181832
17,client13,0.8753623188405797,874.8212669743225,5,100,1.7,6,18-03-26-181832
