,namespace,pod_name,container_name,joules
0,client13,client13-7bf86f4f87-pfqrg,linkerd-proxy,1203.3354666666667
1,client13,client13-7bf86f4f87-pfqrg,client13,1207.8005333333333
2,client13,client13-7bf86f4f87-pfqrg,linkerd-init,0.0
3,client13,client13-7bf86f4f87-pfqrg,sidecar,1200.5614111111113
4,client19,client19-56fccdb4d9-g4lnq,client19,1144.1467555555557
5,client19,client19-56fccdb4d9-g4lnq,sidecar,1137.5122777777776
6,client19,client19-56fccdb4d9-g4lnq,linkerd-init,0.0
7,client19,client19-56fccdb4d9-g4lnq,linkerd-proxy,1140.1833444444444
8,client1,client1-7b9db886dd-klcsz,linkerd-init,0.0
9,client1,client1-7b9db886dd-klcsz,linkerd-proxy,1193.8571666666664
10,client1,client1-7b9db886dd-klcsz,sidecar,1190.3488999999997
11,client1,client1-7b9db886dd-klcsz,client1,1197.3953333333332
12,client17,client17-69b85b5ccf-b8m55,sidecar,1435.0505
13,client17,client17-69b85b5ccf-b8m55,linkerd-proxy,1477.3324222222222
14,client17,client17-69b85b5ccf-b8m55,client17,1477.6580000000001
15,client17,client17-69b85b5ccf-b8m55,linkerd-init,0.0
16,client10,client10-694b6b97b4-l7qz4,linkerd-init,0.0
17,client8,client8-5845965f99-h5ff5,sidecar,1197.4883555555557
18,client8,client8-5845965f99-h5ff5,linkerd-init,0.0
19,client8,client8-5845965f99-h5ff5,linkerd-proxy,1318.9587666666666
20,client8,client8-5845965f99-h5ff5,client8,1319.9022777777777
21,client2,client2-86cd6d8cf7-vwrzh,client2,1216.4250222222222
22,client2,client2-86cd6d8cf7-vwrzh,sidecar,1208.391888888889
23,client2,client2-86cd6d8cf7-vwrzh,linkerd-proxy,1212.1626111111111
24,client2,client2-86cd6d8cf7-vwrzh,linkerd-init,0.0
25,client20,client20-65f8864f77-s9xgw,sidecar,1243.5409999999997
26,client20,client20-65f8864f77-s9xgw,client20,1250.5442444444443
27,client20,client20-65f8864f77-s9xgw,linkerd-proxy,1246.531
28,client20,client20-65f8864f77-s9xgw,linkerd-init,0.0
29,client7,client7-544486cc98-8z8t6,sidecar,1400.2767999999999
30,client7,client7-544486cc98-8z8t6,linkerd-proxy,1402.2734555555555
31,client7,client7-544486cc98-8z8t6,linkerd-init,0.0
32,client7,client7-544486cc98-8z8t6,client7,1403.133911111111
33,client9,client9-d68fb99b4-wpg45,sidecar,1153.6416666666669
34,client9,client9-d68fb99b4-wpg45,client9,1161.628288888889
35,client9,client9-d68fb99b4-wpg45,linkerd-init,0.0
36,client9,client9-d68fb99b4-wpg45,linkerd-proxy,1156.9805000000001
37,client14,client14-856b5b5576-wd7ch,client14,1345.3671111111112
38,client14,client14-856b5b5576-wd7ch,linkerd-init,0.0
39,client14,client14-856b5b5576-wd7ch,sidecar,1342.4535222222223
40,client14,client14-856b5b5576-wd7ch,linkerd-proxy,1344.9584777777775
41,client3,client3-58c68898cd-q9s95,sidecar,1207.3586777777775
42,client3,client3-58c68898cd-q9s95,linkerd-proxy,1210.5646222222222
43,client3,client3-58c68898cd-q9s95,client3,1214.3386666666668
44,client3,client3-58c68898cd-q9s95,linkerd-init,0.0
45,client16,client16-6dc7f87f54-x88pw,linkerd-proxy,1387.6490333333334
46,client16,client16-6dc7f87f54-x88pw,linkerd-init,0.0
47,client16,client16-6dc7f87f54-x88pw,client16,1388.1606555555554
48,client16,client16-6dc7f87f54-x88pw,sidecar,1162.7213
49,client11,client11-565c48c7c7-7npvj,sidecar,1220.8282125
50,client11,client11-565c48c7c7-7npvj,linkerd-init,0.0
51,client11,client11-565c48c7c7-7npvj,linkerd-proxy,1225.219775
52,client11,client11-565c48c7c7-7npvj,client11,1232.7134625
53,api-gateway,api-gateway-6bf76d45b7-zf5c8,linkerd-init,0.0
54,orchestrator,orchestrator-555f7b7c9d-zl7jw,linkerd-proxy,642.7403666666667
55,orchestrator,policy-enforcer-cb8dccbd8-zqfp2,linkerd-proxy,641.2088222222222
56,orchestrator,policy-enforcer-cb8dccbd8-zqfp2,linkerd-init,0.0
57,api-gateway,api-gateway-6bf76d45b7-zf5c8,linkerd-proxy,653.0691555555554
58,orchestrator,orchestrator-555f7b7c9d-zl7jw,linkerd-init,0.0
59,client15,client15-79c969ddf-mntbw,sidecar,1239.501177777778
60,client15,client15-79c969ddf-mntbw,linkerd-init,0.0
61,client15,client15-79c969ddf-mntbw,client15,1248.7203444444444
62,client15,client15-79c969ddf-mntbw,linkerd-proxy,1242.7137666666667
63,client12,client12-79bc8d5846-9dx2g,linkerd-init,0.0
64,client12,client12-79bc8d5846-9dx2g,linkerd-proxy,1112.8713555555555
65,client12,client12-79bc8d5846-9dx2g,client12,1117.1105111111112
66,client12,client12-79bc8d5846-9dx2g,sidecar,1109.5159111111109
67,client5,client5-7d5ff7f8b4-cj48q,client5,1229.2720555555557
68,client5,client5-7d5ff7f8b4-cj48q,sidecar,1218.1791555555556
69,client5,client5-7d5ff7f8b4-cj48q,linkerd-init,0.0
70,client5,client5-7d5ff7f8b4-cj48q,linkerd-proxy,1221.1691555555556
71,server,server-656f98b57f-xt45x,sidecar,1125.5257
72,server,server-656f98b57f-xt45x,server,1137.6385222222223
73,server,server-656f98b57f-xt45x,linkerd-init,0.0
74,server,server-656f98b57f-xt45x,linkerd-proxy,1128.080488888889
75,client18,client18-69db77c748-dddfp,client18,1184.7775333333334
76,client18,client18-69db77c748-dddfp,linkerd-proxy,1180.3988444444444
77,client18,client18-69db77c748-dddfp,sidecar,1177.249377777778
78,client18,client18-69db77c748-dddfp,linkerd-init,0.0
79,client4,client4-744474fb99-fssmm,sidecar,1246.1124
80,client4,client4-744474fb99-fssmm,linkerd-init,0.0
