,namespace,pod_name,container_name,joules
0,client7,client7-544486cc98-fzwt4,linkerd-init,0.0
1,client14,client14-856b5b5576-lxs6t,linkerd-init,0.0
2,client3,client3-58c68898cd-jk575,client3,1164.2090625
3,client3,client3-58c68898cd-jk575,linkerd-init,0.0
4,client3,client3-58c68898cd-jk575,linkerd-proxy,1163.7759374999998
5,client3,client3-58c68898cd-jk575,sidecar,1161.4728125000001
6,client16,client16-6dc7f87f54-dvgfk,linkerd-init,0.0
7,client11,client11-565c48c7c7-rn8d5,linkerd-init,0.0
8,orchestrator,orchestrator-555f7b7c9d-7zxzn,linkerd-init,0.0
9,orchestrator,orchestrator-555f7b7c9d-7zxzn,linkerd-proxy,608.1453124999999
10,api-gateway,api-gateway-6bf76d45b7-5kjft,linkerd-init,0.0
11,orchestrator,policy-enforcer-cb8dccbd8-j4v2b,linkerd-proxy,607.4268749999999
12,orchestrator,policy-enforcer-cb8dccbd8-j4v2b,linkerd-init,0.0
13,client15,client15-79c969ddf-4gcd9,sidecar,1150.8440625
14,client15,client15-79c969ddf-4gcd9,linkerd-init,0.0
15,client15,client15-79c969ddf-4gcd9,client15,1158.4821875
16,client15,client15-79c969ddf-4gcd9,linkerd-proxy,1153.5321875
17,client12,client12-79bc8d5846-8ncjb,client12,1123.16875
18,client12,client12-79bc8d5846-8ncjb,linkerd-init,0.0
19,client12,client12-79bc8d5846-8ncjb,sidecar,1120.8209375000001
20,client12,client12-79bc8d5846-8ncjb,linkerd-proxy,1122.89375
21,client5,client5-7d5ff7f8b4-z5cp7,client5,1250.81
22,client5,client5-7d5ff7f8b4-z5cp7,sidecar,1063.0400000000002
23,client5,client5-7d5ff7f8b4-z5cp7,linkerd-proxy,1250.26
24,client5,client5-7d5ff7f8b4-z5cp7,linkerd-init,0.0
25,server,server-656f98b57f-5lrxc,linkerd-proxy,948.055625
26,server,server-656f98b57f-5lrxc,sidecar,945.9140625
27,server,server-656f98b57f-5lrxc,server,957.6840625000001
