,GlobalAccuracy,AggregationTime,TotalTrainingTime,RoundDuration
0,0.52766,16.515433992026374,488.2929740124382,708725359
1,0.50334,13.699208007892594,457.08811600343324,642240567
2,0.54352,12.82439599162899,455.6014270056039,639736619
3,0.56775,14.672574994619936,458.34285297314636,663610882
4,0.572,12.92447600280866,465.26957902824506,677371542
5,0.5748,12.530772015452385,441.3949010486249,615659781
6,0.57849,15.951387991663069,483.4797709772829,628532806
7,0.56627,12.283535994356498,481.4880160265602,635153745
8,0.53656,14.788964996114373,501.3384320482146,610598665
9,0.58202,15.19840702530928,457.74713504943065,626444852
10,0.54419,13.745395001024008,459.116313024424,625027214
11,0.55228,15.875805984251201,471.42995201284066,627998965
12,0.56946,16.023653995944187,452.7134129893966,635788531
13,0.59009,15.523921989370137,454.03509101015516,610087348
14,0.55313,15.245405986206606,462.12138995178975,613087722
15,0.58374,15.428009995957837,453.3357690088451,635821893
16,0.58379,17.26406699162908,472.9791819991078,577114785
17,0.5483,14.561757008777931,484.62237502099015,620380309
18,0.58848,16.08675401075743,447.49518603202887,619841862
19,0.5908,16.116590006276965,466.4503899984993,596616744
20,0.59236,15.99093500408344,473.5425810213201,611465247
21,0.596,12.187754007754847,466.8208670336753,592887662
22,0.57184,17.01822198810987,474.7318470326718,610775935
23,0.54875,14.879246009513736,455.8857250085566,641981730
24,0.58968,14.348202996188775,479.69295296934433,595205558
25,0.597,14.330378995509818,457.9414190375246,613771339
26,0.59602,18.67453899467364,448.8568100496195,585599781
27,0.54647,16.535561997443438,463.0727669573389,595904657
28,0.59161,16.615692002233118,446.1457200231962,600656579
29,0.57216,16.2768840091303,459.21979102422483,598236088
30,0.59827,15.040049009257928,451.79021803778596,1139719908
31,0.5862,16.609881015028805,463.2161579502281,627295470
32,0.58001,12.01486901845783,453.25311200576834,643367314
33,0.58536,13.163705996703357,457.1473069663625,633070612
34,0.59773,15.216140018310398,480.9219849703368,609161703
35,0.59769,14.326461998280138,446.9669570098631,628297021
36,0.58584,15.492050995817408,460.3346890071407,635216223
37,0.58398,14.263173012295738,443.3800690167118,606025692
38,0.59685,14.34557800530456,456.83152705896646,627109436
39,0.5821,13.51923801121302,451.62184996297583,609055711
