Round,ClientID,ClientAccuracy,ClientTrainingTime
0,client5,0.1626402070750647,1158.7182150688022
0,client17,0.17188169738534076,1022.0381210092455
0,client13,0.1452991452991453,1437.570605892688
0,client1,0.14555145551455514,1016.9321577996016
0,client9,0.15192644483362522,965.9607179928571
1,client5,0.1816220880069025,1135.4980601463467
1,client17,0.1337333904843549,907.0105850696564
1,client13,0.11560953666216824,1088.0714079830796
1,client1,0.14063140631406315,1147.9516769759357
1,client9,0.13266199649737304,1007.2463969700038
2,client5,0.14020707506471095,989.4336860161275
2,client17,0.13844834976425205,924.4356250856072
2,client13,0.26720647773279355,1141.9977231416851
2,client1,0.14760147601476015,1015.4972728341818
2,client9,0.18038528896672504,902.5753431487828
3,client5,0.26229508196721313,1008.6618759669363
3,client17,0.25503643377625373,898.2360470108688
3,client13,0.1830859199280252,1108.1781031098217
3,client1,0.1984419844198442,957.9733710270375
3,client9,0.29071803852889666,941.618625074625
4,client5,0.3075927523727351,999.387210002169
4,client17,0.28632661808829835,910.2844591252506
4,client13,0.28160143949617633,1137.3215571511537
4,client1,0.26650266502665027,941.7117631528527
4,client9,0.3064798598949212,981.4205488655716
5,client5,0.3654012079378775,996.0362198762596
5,client17,0.28675525075010716,888.5392011143267
5,client13,0.3328834907782276,1193.7083480879664
5,client1,0.3021730217302173,1085.7780638616532
5,client9,0.4146234676007005,891.0381339956075
6,client5,0.43313201035375326,1014.2318599391729
6,client17,0.3681954564937848,960.7108049094677
6,client13,0.2982456140350877,1150.2273078076541
6,client1,0.4268142681426814,966.6953817941248
6,client9,0.43476357267950966,986.9788859505206
7,client5,0.4659188955996549,993.0257629603148
7,client17,0.39605657951135875,899.7424370609224
7,client13,0.4336482231219073,1143.617337103933
7,client1,0.44567445674456746,970.5769850406796
7,client9,0.4767950963222417,1035.89479601942
8,client5,0.5146678170836928,980.7491130195558
8,client17,0.43463351907415343,924.6025839820504
8,client13,0.39541160593792174,1095.7971890456975
8,client1,0.4100041000410004,939.5858570933342
8,client9,0.44964973730297725,1211.7566789966077
9,client5,0.5504745470232959,1031.6875840071589
9,client17,0.5529361337333905,908.4753438364714
9,client13,0.5213675213675214,1118.3783269952983
9,client1,0.25051250512505124,936.5344350226223
9,client9,0.4929947460595447,930.6628790218383
10,client5,0.5811044003451251,1043.504242086783
10,client17,0.410630090012859,911.7186449002475
10,client13,0.5353126405757984,1162.9909928888083
10,client1,0.3968839688396884,1020.1605400070548
10,client9,0.5748686514886164,1011.8771390989423
11,client5,0.5625539257981018,1175.6091320421547
11,client17,0.5117873981997428,1011.2035791389644
11,client13,0.5024741340530814,1138.3931669406593
11,client1,0.3849938499384994,944.6564668323845
11,client9,0.5656742556917689,919.0833729226142
12,client5,0.5957722174288179,1017.197887878865
12,client17,0.549078439777111,947.9493768885732
12,client13,0.6041385515069726,1133.8784908875823
12,client1,0.5444854448544485,964.6761200856417
12,client9,0.6081436077057794,1047.8528561070561
13,client5,0.5366695427092321,1050.7047991268337
13,client17,0.4993570510072868,1024.9985000118613
13,client13,0.6378767431399011,1102.4953969754279
13,client1,0.4961049610496105,1016.8290119618177
13,client9,0.601138353765324,885.0117020774633
14,client5,0.5379637618636756,1032.4791099410504
14,client17,0.4342048864123446,974.6858151629567
14,client13,0.6378767431399011,1121.589353075251
14,client1,0.4173841738417384,998.9648680202663
14,client9,0.6177758318739054,882.8813279978931
15,client5,0.6173425366695428,1045.3553479164839
15,client17,0.4980711530218603,969.1952751018107
15,client13,0.47188484030589295,1217.1021858230233
15,client1,0.27552275522755226,1017.4510621000081
15,client9,0.5945709281961471,994.5393030066043
16,client5,0.49482312338222606,993.1891169399023
16,client17,0.48949849978568366,948.6530381254852
16,client13,0.49707602339181284,1133.6749321781099
16,client1,0.3640836408364084,999.9960178975016
16,client9,0.559106830122592,959.0862670447677
17,client5,0.5284728213977566,1058.7557388935238
17,client17,0.4312044577796828,1126.1466220021248
17,client13,0.51102114260009,1129.9780569970608
17,client1,0.3460434604346043,962.1493879240006
17,client9,0.5442206654991243,1021.7024970334023
18,client5,0.5358067299396031,1112.8378859721124
18,client17,0.5182168881268753,948.9453891292214
18,client13,0.4813315339631129,1124.106960836798
18,client1,0.2685526855268553,939.5132861100137
18,client9,0.5363397548161121,904.1871041990817
19,client5,0.44779982743744606,1003.8094599731266
19,client17,0.4929275610801543,914.7229520604014
19,client13,0.4709851551956815,1160.5938479769975
19,client1,0.22345223452234522,951.9932121038437
19,client9,0.5415936952714536,939.6039650309831
20,client5,0.26660914581535805,1004.5545008033514
20,client17,0.5143591941705958,1049.6201808564365
20,client13,0.4381466486729645,1082.0887021254748
20,client1,0.43870438704387044,950.3715860191733
20,client9,0.40586690017513133,1078.6881670355797
21,client5,0.40336496980155306,1056.4603060483932
21,client17,0.40162880411487356,1022.4975869059563
21,client13,0.42105263157894735,1135.3169449139386
21,client1,0.27224272242722425,942.3463251441717
21,client9,0.409369527145359,915.9071859903634
22,client5,0.3628127696289905,971.9129470176995
22,client17,0.26789541363051866,912.6580220181495
22,client13,0.3562753036437247,1153.7726779934019
22,client1,0.26404264042640424,953.6416479386389
22,client9,0.31436077057793343,891.5898299310356
23,client5,0.26747195858498707,1016.8864477891475
23,client17,0.22631804543506215,899.7632779646665
23,client13,0.42420152946468737,1133.80845496431
23,client1,0.25010250102501025,1087.6592728309333
23,client9,0.29509632224168125,931.7275560460985
24,client5,0.3244176013805004,1034.9960951134562
24,client17,0.20960137162451778,931.8385231308639
24,client13,0.2869995501574449,1371.1663619615138
24,client1,0.2783927839278393,1034.278630046174
24,client9,0.23336252189141857,922.3211649805307
