,namespace,pod_name,container_name,joules
0,client16,client16-6dc7f87f54-zxfwf,linkerd-init,0.0
1,client3,client3-58c68898cd-4mf42,sidecar,17915.541788976378
2,client3,client3-58c68898cd-4mf42,client3,17956.099107874015
3,client3,client3-58c68898cd-4mf42,linkerd-proxy,17951.34806456693
4,client3,client3-58c68898cd-4mf42,linkerd-init,0.0
5,client9,client9-d68fb99b4-bdmnh,linkerd-init,0.0
6,client11,client11-565c48c7c7-q4g8s,linkerd-init,0.0
7,client1,client1-7b9db886dd-bx2f8,sidecar,15395.832758267718
8,client1,client1-7b9db886dd-bx2f8,linkerd-proxy,16584.522677952755
9,client1,client1-7b9db886dd-bx2f8,linkerd-init,0.0
10,client1,client1-7b9db886dd-bx2f8,client1,16619.27316614173
11,client20,client20-65f8864f77-dhp94,client20,18334.924677165352
12,client20,client20-65f8864f77-dhp94,linkerd-init,0.0
13,client20,client20-65f8864f77-dhp94,linkerd-proxy,18328.42102677165
14,client20,client20-65f8864f77-dhp94,sidecar,17782.630221259842
15,client12,client12-79bc8d5846-gf2bp,linkerd-proxy,17958.907502362206
16,client12,client12-79bc8d5846-gf2bp,client12,17967.549876377954
17,client12,client12-79bc8d5846-gf2bp,linkerd-init,0.0
18,client12,client12-79bc8d5846-gf2bp,sidecar,15756.320808661418
19,client10,client10-694b6b97b4-r6zzw,linkerd-init,0.0
20,client10,client10-694b6b97b4-r6zzw,sidecar,16266.760835433071
21,client10,client10-694b6b97b4-r6zzw,client10,17807.89068897638
22,client10,client10-694b6b97b4-r6zzw,linkerd-proxy,17802.988818897637
23,client15,client15-79c969ddf-7xxsz,client15,18132.72932362205
24,client15,client15-79c969ddf-7xxsz,linkerd-init,0.0
25,client15,client15-79c969ddf-7xxsz,sidecar,18094.147835433072
26,client15,client15-79c969ddf-7xxsz,linkerd-proxy,18125.761126771657
27,client6,client6-785d875985-b9snm,sidecar,17701.268227559056
28,client6,client6-785d875985-b9snm,client6,17733.91317401575
29,client6,client6-785d875985-b9snm,linkerd-proxy,17727.264729921262
30,client6,client6-785d875985-b9snm,linkerd-init,0.0
31,client17,client17-69b85b5ccf-xk8wm,client17,16493.830540157483
32,client17,client17-69b85b5ccf-xk8wm,sidecar,14524.865466141731
33,client17,client17-69b85b5ccf-xk8wm,linkerd-init,0.0
34,client17,client17-69b85b5ccf-xk8wm,linkerd-proxy,16418.29950944882
35,client19,client19-56fccdb4d9-284fp,linkerd-proxy,17590.298938582677
36,client19,client19-56fccdb4d9-284fp,sidecar,17557.59366141732
37,client19,client19-56fccdb4d9-284fp,client19,17597.33651574803
38,client19,client19-56fccdb4d9-284fp,linkerd-init,0.0
39,client14,client14-856b5b5576-v5km2,linkerd-init,0.0
40,client14,client14-856b5b5576-v5km2,sidecar,18875.388281102365
41,client14,client14-856b5b5576-v5km2,client14,18985.537072440948
42,client14,client14-856b5b5576-v5km2,linkerd-proxy,18978.792099212602
43,client18,client18-69db77c748-7tf27,client18,18034.55014488189
44,client18,client18-69db77c748-7tf27,linkerd-init,0.0
45,client18,client18-69db77c748-7tf27,linkerd-proxy,18030.75835984252
46,client18,client18-69db77c748-7tf27,sidecar,17999.890152755906
47,client2,client2-86cd6d8cf7-f2xgk,sidecar,17997.733329921262
48,client2,client2-86cd6d8cf7-f2xgk,linkerd-init,0.0
49,client2,client2-86cd6d8cf7-f2xgk,client2,18036.649653543307
50,client2,client2-86cd6d8cf7-f2xgk,linkerd-proxy,18033.216836220472
51,orchestrator,policy-enforcer-cb8dccbd8-bjx7j,sidecar,7512.901128571429
52,orchestrator,policy-enforcer-cb8dccbd8-bjx7j,policy-enforcer,5864.251561904761
53,orchestrator,policy-enforcer-cb8dccbd8-bjx7j,linkerd-init,0.0
54,api-gateway,api-gateway-6bf76d45b7-d6fvz,linkerd-proxy,9169.957611904762
55,orchestrator,policy-enforcer-cb8dccbd8-bjx7j,linkerd-proxy,8632.863573809524
56,orchestrator,orchestrator-555f7b7c9d-zwvq2,linkerd-proxy,8632.288923809523
57,api-gateway,api-gateway-6bf76d45b7-d6fvz,linkerd-init,0.0
58,orchestrator,orchestrator-555f7b7c9d-zwvq2,linkerd-init,0.0
59,client7,client7-544486cc98-qflzs,linkerd-proxy,18226.204454761908
60,client7,client7-544486cc98-qflzs,sidecar,18199.271916666665
61,client7,client7-544486cc98-qflzs,linkerd-init,0.0
62,client7,client7-544486cc98-qflzs,client7,18232.43135
63,client5,client5-7d5ff7f8b4-8dkvw,client5,16252.549266666667
64,client5,client5-7d5ff7f8b4-8dkvw,linkerd-proxy,16153.131776190477
65,client5,client5-7d5ff7f8b4-8dkvw,sidecar,14101.263378571428
66,client5,client5-7d5ff7f8b4-8dkvw,linkerd-init,0.0
67,client8,client8-5845965f99-ldb8x,client8,16077.986407142856
68,client8,client8-5845965f99-ldb8x,sidecar,15578.740216666667
69,client8,client8-5845965f99-ldb8x,linkerd-init,0.0
70,client8,client8-5845965f99-ldb8x,linkerd-proxy,16068.974435714283
71,client13,client13-7bf86f4f87-9j5lm,client13,16422.875593700788
72,client13,client13-7bf86f4f87-9j5lm,sidecar,14629.014368503938
73,client13,client13-7bf86f4f87-9j5lm,linkerd-init,0.0
74,client13,client13-7bf86f4f87-9j5lm,linkerd-proxy,16304.923025196851
75,server,server-656f98b57f-kvvph,linkerd-init,0.0
76,server,server-656f98b57f-kvvph,sidecar,10454.035816535432
77,server,server-656f98b57f-kvvph,linkerd-proxy,11809.865931496064
78,server,server-656f98b57f-kvvph,server,12258.098964566929
79,client4,client4-744474fb99-6l79m,client4,17783.56233070866
80,client4,client4-744474fb99-6l79m,sidecar,17739.659674015747
81,client4,client4-744474fb99-6l79m,linkerd-proxy,17777.502111023623
82,client4,client4-744474fb99-6l79m,linkerd-init,0.0
83,client16,client16-6dc7f87f54-zxfwf,client16,17812.759377165356
84,client16,client16-6dc7f87f54-zxfwf,sidecar,17726.266256692914
85,client16,client16-6dc7f87f54-zxfwf,linkerd-proxy,17805.74291574803
86,client9,client9-d68fb99b4-bdmnh,sidecar,16059.932083464568
87,client9,client9-d68fb99b4-bdmnh,client9,17103.46028503937
88,client9,client9-d68fb99b4-bdmnh,linkerd-proxy,17088.588765354332
89,client11,client11-565c48c7c7-q4g8s,client11,18577.514456692916
90,client11,client11-565c48c7c7-q4g8s,sidecar,16689.636871653543
91,client11,client11-565c48c7c7-q4g8s,linkerd-proxy,18572.09675905512
92,api-gateway,api-gateway-6bf76d45b7-d6fvz,api-gateway,9644.864790476191
93,orchestrator,orchestrator-555f7b7c9d-zwvq2,sidecar,7927.409247619047
94,api-gateway,api-gateway-6bf76d45b7-d6fvz,sidecar,7349.977211904762
95,orchestrator,orchestrator-555f7b7c9d-zwvq2,orchestrator,5586.616559523809
96,client1,maurits-dijk-9504c542client11-4bmt8,hfl-train,17091.225217322833
97,client1,maurits-dijk-9504c542client11-4bmt8,sidecar,12216.25358503937
98,client1,maurits-dijk-9504c542client11-4bmt8,hfl-train-model,16456.193227559055
99,client17,maurits-dijk-9504c542client171-jcr8m,sidecar,14641.593321259843
100,client17,maurits-dijk-9504c542client171-jcr8m,hfl-train-model,16348.750268503938
101,client17,maurits-dijk-9504c542client171-jcr8m,hfl-train,17012.581122047242
102,client5,maurits-dijk-9504c542client51-s9tpw,hfl-train-model,16077.141154761905
103,client5,maurits-dijk-9504c542client51-s9tpw,sidecar,14238.534797619046
104,client5,maurits-dijk-9504c542client51-s9tpw,hfl-train,16762.701645238096
105,client13,maurits-dijk-9504c542client131-xtqrd,hfl-train,17232.444323622047
106,client13,maurits-dijk-9504c542client131-xtqrd,sidecar,13210.793251181105
107,client13,maurits-dijk-9504c542client131-xtqrd,hfl-train-model,16219.024162204723
108,server,maurits-dijk-9504c542server1-hnzgs,hfl-train,11704.060951181104
109,server,maurits-dijk-9504c542server1-hnzgs,sidecar,9467.667944881892
110,server,maurits-dijk-9504c542server1-hnzgs,hfl-train-model,19692.857317322836
111,client9,maurits-dijk-9504c542client91-kh6xl,sidecar,13035.354566929134
112,client9,maurits-dijk-9504c542client91-kh6xl,hfl-train,17637.40515590551
