,GlobalAccuracy,AggregationTime,TotalTrainingTime,RoundDuration
0,0.11370620774431468,651.7557380720973,4316.735096275806,153744885724
1,0.1671020282728949,556.1870709061623,3847.679214552045,154668159770
2,0.15139059618930548,552.4871740490198,4317.535045323893,154911240784
3,0.1572679778733866,474.6575648896396,3898.744536098093,152385927458
4,0.27231868469575904,523.8517259713262,3975.112563930452,154950892462
5,0.3136140135218193,511.57463202252984,3828.0172280501574,152444754900
6,0.3256376767055931,588.4236400015652,4381.735449191183,152513876389
7,0.36770129071911495,567.6190219819546,3952.673730207607,154849285833
8,0.4057314074984634,523.6282281111926,4171.0716399829835,152853115994
9,0.44222495390288874,541.9826849829406,3920.64935201779,154580174457
10,0.4677704363859865,553.2783169765025,4454.409219091758,154101854355
11,0.4557467732022127,509.0456800535321,4038.364532869309,153085719746
12,0.5322679778733866,542.8567519411445,4351.948825176805,153358833942
13,0.5593500307314075,525.6752821151167,3855.2526633720845,152675867698
14,0.5700676090964967,515.5983520671725,3940.1186930481344,153308771424
15,0.5524738783036263,482.6532360166311,3873.5594239551574,152513554279
16,0.5575445605408728,538.178632967174,3974.7085259296,152593600630
17,0.5720651505838967,539.486964000389,3904.555371031165,152557982970
18,0.5596957590657652,498.6201620195061,3887.8622462507337,153809295817
19,0.5832052858020897,519.3737018853426,3930.7646316010505,152643740920
20,0.5835510141364475,533.9629650115967,3716.178101254627,153250382696
21,0.6090964966195451,502.0415761973709,4005.08815003559,151512893240
22,0.5905808236017209,482.0781189482659,3970.5644538626075,150988530259
23,0.5656499692685925,514.4485000055283,3881.659457227215,151401552458
24,0.5751382913337431,512.4230640940368,3951.5003038104624,154017527052
