,GlobalAccuracy,AggregationTime,TotalTrainingTime,RoundDuration
0,0.5258,21.03672397788614,3656.8332060123794,7198046642
1,0.50977,17.532559984829277,3516.1761120543815,7140806331
2,0.557,15.73726098285988,3621.9017831026576,7739109500
3,0.5821,16.29179803421721,3588.915345084388,7155489595
4,0.59388,16.91691903397441,3612.691701971926,7144428574
5,0.59608,16.208000015467405,3710.0933899055235,7097971152
6,0.58776,17.65548303956166,3601.8538340576924,7111261629
7,0.59509,12.401296000462025,3541.7115049785934,7542262536
8,0.59447,16.159690043423325,3558.6658428655937,7080568633
9,0.59875,16.636909975204617,3659.9109318922274,7119529311
10,0.58718,14.534862013533711,3575.7759300176986,7146943145
11,0.59926,13.828027993440628,3600.1591160311364,7196770626
12,0.59894,19.69968999037519,3602.083270845469,7853674379
13,0.58185,16.490614041686058,3678.6000989959575,7180676133
14,0.59086,13.914883020333946,3541.0193959251046,7101096034
15,0.59988,15.105228987522423,3626.198826066684,7164368176
16,0.59445,15.747732017189264,3538.2025018916465,7152003614
17,0.59654,15.895150019787252,3587.164699973073,8218854795
18,0.59917,16.868507023900747,3479.480678041,7095932909
19,0.5823,16.146784997545183,3680.1125099882483,7102865761
20,0.59371,16.35890395846218,3552.5250590289943,7111752107
21,0.60015,13.767333992291242,3753.5509900772013,7188516334
22,0.60019,14.89670597948134,3453.2132399617694,7581973416
23,0.60095,16.04498300002888,3593.0244670598768,7085398810
24,0.59174,14.133625023532659,3547.320871206466,7042265992
25,0.59893,22.348330006934702,3538.5406930581667,7096409667
26,0.60028,14.788400963880122,3509.378888003994,7081969449
27,0.59937,8.443696016911417,3441.0725309862755,7775543967
28,0.59993,12.053529033437371,3524.7579480637796,7066272642
29,0.60028,14.357717998791486,3516.8638629838824,7132639775
30,0.6006,15.962447039783001,3615.905363112688,7202499390
31,0.60114,14.766950043849647,3564.3808970344253,7082923072
32,0.60129,18.94986495608464,3605.8217451209202,7610323533
33,0.60039,15.378954994957894,3552.3486399906687,7156759644
34,0.60054,14.513601956423372,3594.848485896364,7158080937
35,0.60202,15.941107005346566,3517.9157949751243,7102407838
36,0.59309,11.95722701959312,3581.1004329589196,7161252179
37,0.5981,11.904357001185417,3512.9008779185824,7735888854
38,0.60011,19.32829897850752,3639.752136077732,7166780283
39,0.60006,13.181737973354757,3563.3273840649053,7129769073
40,0.59684,15.244251990225166,3564.2343010986224,7195159412
41,0.59306,15.93676902120933,3553.2915880321525,7212821210
42,0.59441,14.745099993888289,3569.2312330938876,7805328233
43,0.60193,11.91878505051136,3606.7349229124375,7214189130
44,0.59914,14.135678997263312,3592.4263451015577,7160636418
45,0.60162,12.10133102722466,3534.2961880378425,7113072225
46,0.60275,10.813428030814976,3452.98597792862,7084548696
47,0.60172,16.677595966029912,3619.596525095403,7781593519
48,0.6017,27.051154989749193,3545.1657869271003,7186999556
49,0.6024,12.018663983326405,3555.8717000531033,7090246824
50,0.6035,13.929790002293885,3530.8131059864536,7039331189
51,0.60258,14.975294005125761,3507.4128078995273,7093626456
52,0.6009,11.77002297481522,3533.365999988746,8192460933
53,0.60324,12.16740399831906,3706.8991379928775,7168529112
54,0.60141,16.547551029361784,3592.6758099813014,7081856735
55,0.60356,14.298065972980112,3609.938323905226,7090511973
56,0.60251,17.247973999474198,3462.3064499464817,7123377814
57,0.60313,14.615925028920174,3571.2490839650854,8174134025
58,0.60378,15.064120991155505,3485.889708972536,7047368018
59,0.60383,15.008104965090752,3506.7998400190845,7136433150
