,GlobalAccuracy,AggregationTime,TotalTrainingTime,RoundDuration
0,0.47543,21.290798962581903,2640.637608070392,7111562718
1,0.52314,13.382870994973928,2698.03235901054,7186744110
2,0.53209,18.136848986614496,2632.7073779539205,7333703764
3,0.58935,17.90392998373136,2674.6478970744647,7129951762
4,0.59596,14.960205997340381,2644.8268130770884,7099446928
5,0.58571,15.773851017002016,2689.2097859526984,7113323324
6,0.59147,15.515664010308683,2732.1817140327767,7127424240
7,0.57724,11.506689945235848,2786.765792989172,7284359906
8,0.574,16.233890026342124,2635.4642559890635,7062258113
9,0.58137,15.109497995581478,2649.4204999762587,7109724329
10,0.57796,13.033932016696781,2661.9342509657145,7080216049
11,0.58544,15.417690970934927,2724.017833068501,7130506186
12,0.58671,12.25556299323216,2716.6410639183596,7638894792
13,0.57233,13.793724996503443,2701.2841029209085,7152852094
14,0.59489,17.886498011648655,2657.780058973003,7157693306
15,0.59575,13.347433996386826,2595.6996490131132,7097247433
16,0.60233,10.76483097858727,2663.610838993918,7107146751
17,0.59738,13.705249002669007,2561.04292901,7169035836
18,0.60131,12.055796047206968,2679.413056001067,7072841432
19,0.60146,14.491804002318531,2703.1853849766776,7115145597
20,0.59892,12.973749020602554,2718.274455924984,7124294067
21,0.58316,13.253868964966387,2701.6495130956173,7121268104
22,0.60158,13.436212029773742,2665.689206973184,7411624723
23,0.58532,15.87660500081256,2670.5298680462874,7118270148
24,0.58693,14.890977006871253,2630.5997649906203,7129841771
25,0.60179,16.374636034015566,2651.60460799234,7125683208
26,0.60168,16.91094902344048,2632.0714509347454,7124093845
27,0.59881,13.574785029049963,2613.3194769499823,7663521291
28,0.59856,12.520825024694204,2621.640780067537,7112274186
29,0.57895,18.02820700686425,2714.974625967443,7167421470
30,0.59427,10.853209008928388,2689.7084380034357,7189206248
31,0.58827,18.15742999315262,2695.053815084975,7124432387
32,0.57331,16.106541035696864,2795.9733980242163,7662557471
33,0.58057,16.829816973768175,2715.1895710267127,7157789763
34,0.5899,16.561029013246298,2715.1798619888723,7175513577
35,0.59111,17.886270012240857,2602.638636075426,7078923312
36,0.60019,16.10597100807354,2700.004400976468,7149485896
37,0.59714,15.882688981946558,2594.2131150513887,7627593681
38,0.60256,16.27040101448074,2607.9521669307724,7099730765
39,0.60197,18.0173660046421,2679.129513038788,7128697015
40,0.60343,9.85127897001803,2777.7966919820756,7161708512
41,0.59686,11.340098979417235,2631.3558340771124,7108011857
42,0.5975,18.092730024363846,2620.9667929797433,7423571653
43,0.60096,12.93533795978874,2709.28233594168,7171939283
44,0.60185,15.207535005174577,2663.4016871103086,7172175261
45,0.60294,8.57152498792857,2625.0114769791253,7098526532
46,0.60174,14.233567984774709,2642.6207999465987,7143909044
47,0.60168,15.10790700558573,2636.266300047282,7413666000
48,0.60371,15.131452004425228,2637.7847300027497,7119620353
49,0.60425,16.01467898581177,2652.703067054972,7125325343
50,0.60213,16.519802040420473,2612.11353703402,7128961432
51,0.60367,16.559978015720844,2652.012216101866,7140065882
52,0.6036,15.994810964912176,2606.4703229931183,7529440619
53,0.59583,15.495098021347076,2653.6569339805283,7107697842
54,0.60303,14.559181989170611,2620.191111054737,7067577608
55,0.60258,15.201894973870367,2696.3685350492597,7125359041
56,0.59999,11.418726004194468,2641.8474129750393,7044853136
57,0.60291,17.56539597408846,2600.375027046539,7624670320
58,0.59964,14.32487100828439,2631.177566945553,7105132516
59,0.6025,14.39547399058938,2533.776239899453,7068908786
