,namespace,pod_name,container_name,joules
0,client5,client5-7d5ff7f8b4-mz4hz,linkerd-init,0.0
1,server,server-656f98b57f-lpttr,linkerd-init,0.0
2,client18,client18-69db77c748-znt5d,linkerd-proxy,565.7413500000001
3,client18,client18-69db77c748-znt5d,client18,567.450975
4,client18,client18-69db77c748-znt5d,linkerd-init,0.0
5,client18,client18-69db77c748-znt5d,sidecar,564.17625
6,client4,client4-744474fb99-66tmh,linkerd-init,0.0
7,client4,client4-744474fb99-66tmh,linkerd-proxy,613.6143749999999
8,client4,client4-744474fb99-66tmh,client4,616.5930000000001
9,client4,client4-744474fb99-66tmh,sidecar,612.1867500000001
10,client6,client6-785d875985-k5dmx,sidecar,526.2261000000001
11,client6,client6-785d875985-k5dmx,client6,529.444425
12,client6,client6-785d875985-k5dmx,linkerd-proxy,527.3435250000001
13,client6,client6-785d875985-k5dmx,linkerd-init,0.0
14,client13,client13-7bf86f4f87-xz67t,linkerd-init,0.0
15,client13,client13-7bf86f4f87-xz67t,client13,590.1649000000001
16,client13,client13-7bf86f4f87-xz67t,linkerd-proxy,587.8336999999999
17,client13,client13-7bf86f4f87-xz67t,sidecar,586.7902999999999
18,client19,client19-56fccdb4d9-txbkn,linkerd-proxy,554.0736
19,client19,client19-56fccdb4d9-txbkn,sidecar,552.9831999999999
20,client19,client19-56fccdb4d9-txbkn,client19,556.1180999999999
21,client19,client19-56fccdb4d9-txbkn,linkerd-init,0.0
22,client1,client1-7b9db886dd-fn6hz,sidecar,540.1287
23,client1,client1-7b9db886dd-fn6hz,client1,543.6302
24,client1,client1-7b9db886dd-fn6hz,linkerd-proxy,541.6561999999999
25,client1,client1-7b9db886dd-fn6hz,linkerd-init,0.0
26,client17,client17-69b85b5ccf-4glkj,sidecar,544.3258000000001
27,client17,client17-69b85b5ccf-4glkj,client17,548.6310000000001
28,client17,client17-69b85b5ccf-4glkj,linkerd-proxy,545.8626999999999
29,client17,client17-69b85b5ccf-4glkj,linkerd-init,0.0
30,client10,client10-694b6b97b4-mnv6v,client10,696.0794000000001
31,client10,client10-694b6b97b4-mnv6v,linkerd-proxy,695.8867
32,client10,client10-694b6b97b4-mnv6v,linkerd-init,0.0
33,client10,client10-694b6b97b4-mnv6v,sidecar,630.4016
34,client8,client8-5845965f99-kxhrc,linkerd-init,0.0
35,client8,client8-5845965f99-kxhrc,sidecar,536.3028999999999
36,client8,client8-5845965f99-kxhrc,client8,539.2968
37,client8,client8-5845965f99-kxhrc,linkerd-proxy,537.2946
38,client2,client2-86cd6d8cf7-4n8hn,sidecar,706.4476000000001
39,client2,client2-86cd6d8cf7-4n8hn,client2,707.9845
40,client2,client2-86cd6d8cf7-4n8hn,linkerd-proxy,707.8106
