,round,namespace,pod_name,container_name,joules
0,0,client17,client17-69b85b5ccf-mgrmf,linkerd-init,0.0
1,0,client9,client9-d68fb99b4-8kchv,linkerd-init,0.0
2,0,client5,client5-7d5ff7f8b4-sxbhq,linkerd-init,0.0
3,0,client5,client5-7d5ff7f8b4-sxbhq,client5,674.298
4,0,client5,client5-7d5ff7f8b4-sxbhq,sidecar,538.2060000000001
5,0,client5,client5-7d5ff7f8b4-sxbhq,linkerd-proxy,670.7579999999999
6,0,client12,client12-79bc8d5846-lcj5s,linkerd-init,0.0
7,0,client16,client16-6dc7f87f54-t8mtd,linkerd-init,0.0
8,0,client2,client2-86cd6d8cf7-5x8fk,client2,853.8599999999999
9,0,client2,client2-86cd6d8cf7-5x8fk,linkerd-init,0.0
10,0,client2,client2-86cd6d8cf7-5x8fk,sidecar,852.1139999999999
11,0,client2,client2-86cd6d8cf7-5x8fk,linkerd-proxy,853.653
12,0,client3,client3-58c68898cd-6b4gn,linkerd-init,0.0
13,0,client3,client3-58c68898cd-6b4gn,client3,788.883
14,0,client3,client3-58c68898cd-6b4gn,linkerd-proxy,788.6280000000002
15,0,client3,client3-58c68898cd-6b4gn,sidecar,786.3240000000001
16,0,client18,client18-69db77c748-gbpq8,client18,884.0730000000001
17,0,client18,client18-69db77c748-gbpq8,linkerd-proxy,883.788
18,0,client18,client18-69db77c748-gbpq8,linkerd-init,0.0
19,0,client18,client18-69db77c748-gbpq8,sidecar,882.174
20,0,client7,client7-544486cc98-6ql57,client7,884.2349999999999
21,0,client7,client7-544486cc98-6ql57,linkerd-proxy,883.7760000000001
22,0,client7,client7-544486cc98-6ql57,sidecar,882.5189999999998
23,0,client7,client7-544486cc98-6ql57,linkerd-init,0.0
24,0,client11,client11-565c48c7c7-vxjss,linkerd-proxy,776.1990000000001
25,0,client11,client11-565c48c7c7-vxjss,sidecar,774.741
26,0,client11,client11-565c48c7c7-vxjss,client11,776.5500000000001
27,0,client11,client11-565c48c7c7-vxjss,linkerd-init,0.0
28,0,client19,client19-56fccdb4d9-j5qg8,linkerd-init,0.0
29,0,client19,client19-56fccdb4d9-j5qg8,sidecar,908.127
30,0,client19,client19-56fccdb4d9-j5qg8,client19,909.978
31,0,client19,client19-56fccdb4d9-j5qg8,linkerd-proxy,909.6960000000001
32,0,client1,client1-7b9db886dd-m7lwt,linkerd-init,0.0
33,0,client1,client1-7b9db886dd-m7lwt,linkerd-proxy,725.7239999999999
34,0,client13,client13-7bf86f4f87-fkx8m,sidecar,739.734
35,0,client13,client13-7bf86f4f87-fkx8m,linkerd-proxy,800.52
36,0,client13,client13-7bf86f4f87-fkx8m,linkerd-init,0.0
37,0,client13,client13-7bf86f4f87-fkx8m,client13,805.8570000000002
38,0,client20,client20-65f8864f77-ccwqg,linkerd-proxy,841.3319999999999
39,0,client20,client20-65f8864f77-ccwqg,client20,841.749
40,0,client20,client20-65f8864f77-ccwqg,linkerd-init,0.0
41,0,client20,client20-65f8864f77-ccwqg,sidecar,740.664
42,0,client8,client8-5845965f99-6h6pc,client8,662.382
43,0,client8,client8-5845965f99-6h6pc,sidecar,599.538
44,0,client8,client8-5845965f99-6h6pc,linkerd-proxy,662.0220000000002
45,0,client8,client8-5845965f99-6h6pc,linkerd-init,0.0
46,0,client14,client14-856b5b5576-krrc7,sidecar,629.8020000000001
47,0,client14,client14-856b5b5576-krrc7,client14,694.488
48,0,client14,client14-856b5b5576-krrc7,linkerd-init,0.0
49,0,client14,client14-856b5b5576-krrc7,linkerd-proxy,694.104
50,0,client10,client10-694b6b97b4-757qh,client10,673.9589999999998
51,0,client10,client10-694b6b97b4-757qh,linkerd-init,0.0
52,0,client10,client10-694b6b97b4-757qh,sidecar,595.0440000000001
53,0,client10,client10-694b6b97b4-757qh,linkerd-proxy,673.731
54,0,orchestrator,policy-enforcer-cb8dccbd8-wqmcn,linkerd-init,0.0
55,0,orchestrator,orchestrator-555f7b7c9d-nwq8k,linkerd-proxy,321.873
56,0,orchestrator,orchestrator-555f7b7c9d-nwq8k,sidecar,243.69299999999998
57,0,orchestrator,orchestrator-555f7b7c9d-nwq8k,orchestrator,168.11100000000005
58,0,api-gateway,api-gateway-6bf76d45b7-6vf6d,linkerd-init,0.0
59,0,api-gateway,api-gateway-6bf76d45b7-6vf6d,linkerd-proxy,339.0420000000001
60,0,orchestrator,policy-enforcer-cb8dccbd8-wqmcn,linkerd-proxy,321.80099999999993
61,0,orchestrator,policy-enforcer-cb8dccbd8-wqmcn,policy-enforcer,247.05900000000003
62,0,orchestrator,orchestrator-555f7b7c9d-nwq8k,linkerd-init,0.0
63,0,orchestrator,policy-enforcer-cb8dccbd8-wqmcn,sidecar,228.549
64,0,client6,client6-785d875985-jx7p5,sidecar,664.434
65,0,client6,client6-785d875985-jx7p5,linkerd-init,0.0
66,0,client6,client6-785d875985-jx7p5,client6,666.6659999999999
67,0,client6,client6-785d875985-jx7p5,linkerd-proxy,666.162
68,0,client4,client4-744474fb99-fz26j,client4,717.2460000000001
69,0,client4,client4-744474fb99-fz26j,sidecar,715.056
70,0,client4,client4-744474fb99-fz26j,linkerd-proxy,717.0360000000001
71,0,client4,client4-744474fb99-fz26j,linkerd-init,0.0
72,0,client17,client17-69b85b5ccf-mgrmf,client17,579.1199999999999
73,0,client17,client17-69b85b5ccf-mgrmf,sidecar,572.886
74,0,client17,client17-69b85b5ccf-mgrmf,linkerd-proxy,574.95
75,0,client15,client15-79c969ddf-pjk2x,linkerd-proxy,754.9319999999999
76,0,client15,client15-79c969ddf-pjk2x,client15,755.16
77,0,client15,client15-79c969ddf-pjk2x,sidecar,753.6690000000001
78,0,client15,client15-79c969ddf-pjk2x,linkerd-init,0.0
79,0,client9,client9-d68fb99b4-8kchv,linkerd-proxy,646.626
80,0,client9,client9-d68fb99b4-8kchv,sidecar,549.996
81,0,client9,client9-d68fb99b4-8kchv,client9,650.769
82,0,client12,client12-79bc8d5846-lcj5s,client12,664.086
83,0,client12,client12-79bc8d5846-lcj5s,sidecar,662.0160000000001
84,0,client12,client12-79bc8d5846-lcj5s,linkerd-proxy,663.828
85,0,client16,client16-6dc7f87f54-t8mtd,sidecar,581.3280000000001
86,0,client16,client16-6dc7f87f54-t8mtd,client16,663.7829999999999
87,0,client16,client16-6dc7f87f54-t8mtd,linkerd-proxy,663.4290000000001
88,0,client1,client1-7b9db886dd-m7lwt,sidecar,645.9119999999999
89,0,client1,client1-7b9db886dd-m7lwt,client1,723.45
90,0,api-gateway,api-gateway-6bf76d45b7-6vf6d,api-gateway,346.35299999999995
91,0,api-gateway,api-gateway-6bf76d45b7-6vf6d,sidecar,243.64800000000002
92,0,client1,maurits-dijk-0329b7f7client11-lznm8,hfl-train-model,720.615
93,0,client1,maurits-dijk-0329b7f7client11-lznm8,sidecar,601.2
94,0,client1,maurits-dijk-0329b7f7client11-lznm8,hfl-train,747.3359999999998
95,0,client13,maurits-dijk-0329b7f7client131-6fgf2,hfl-train-model,797.5530000000001
96,0,client13,maurits-dijk-0329b7f7client131-6fgf2,sidecar,561.489
97,0,client13,maurits-dijk-0329b7f7client131-6fgf2,hfl-train,834.789
98,0,client17,maurits-dijk-0329b7f7client171-srgbk,sidecar,537.777
99,0,client17,maurits-dijk-0329b7f7client171-srgbk,hfl-train,600.7950000000001
100,0,client17,maurits-dijk-0329b7f7client171-srgbk,hfl-train-model,571.7729999999999
101,0,client9,maurits-dijk-0329b7f7client91-z2zzh,sidecar,475.869
102,0,client9,maurits-dijk-0329b7f7client91-z2zzh,hfl-train,674.3759999999999
103,0,client9,maurits-dijk-0329b7f7client91-z2zzh,hfl-train-model,641.9339999999999
104,0,client5,maurits-dijk-0329b7f7client51-8bxbg,hfl-train,692.925
105,0,client5,maurits-dijk-0329b7f7client51-8bxbg,hfl-train-model,668.601
106,0,client5,maurits-dijk-0329b7f7client51-8bxbg,sidecar,578.1990000000001
107,0,server,server-656f98b57f-5gz6d,linkerd-proxy,756.945
108,0,server,server-656f98b57f-5gz6d,sidecar,641.7570000000001
109,0,server,server-656f98b57f-5gz6d,linkerd-init,0.0
110,0,server,server-656f98b57f-5gz6d,server,769.851
111,0,server,maurits-dijk-0329b7f7server1-9c2bp,hfl-train-model,997.587
112,0,server,maurits-dijk-0329b7f7server1-9c2bp,hfl-train,696.7470000000001
113,0,server,maurits-dijk-0329b7f7server1-9c2bp,sidecar,583.626
114,1,client17,client17-69b85b5ccf-mgrmf,linkerd-init,0.0
115,1,client9,client9-d68fb99b4-8kchv,linkerd-init,0.0
116,1,client5,client5-7d5ff7f8b4-sxbhq,linkerd-init,0.0
117,1,client5,client5-7d5ff7f8b4-sxbhq,client5,645.4379999999999
118,1,client5,client5-7d5ff7f8b4-sxbhq,sidecar,481.53599999999994
119,1,client5,client5-7d5ff7f8b4-sxbhq,linkerd-proxy,642.5070000000001
120,1,client12,client12-79bc8d5846-lcj5s,linkerd-init,0.0
121,1,client16,client16-6dc7f87f54-t8mtd,linkerd-init,0.0
122,1,client2,client2-86cd6d8cf7-5x8fk,client2,670.8900000000001
123,1,client2,client2-86cd6d8cf7-5x8fk,linkerd-init,0.0
124,1,client2,client2-86cd6d8cf7-5x8fk,sidecar,669.498
125,1,client2,client2-86cd6d8cf7-5x8fk,linkerd-proxy,670.797
126,1,client3,client3-58c68898cd-6b4gn,linkerd-init,0.0
127,1,client3,client3-58c68898cd-6b4gn,client3,685.0349999999999
128,1,client3,client3-58c68898cd-6b4gn,linkerd-proxy,685.125
129,1,client3,client3-58c68898cd-6b4gn,sidecar,683.0219999999999
130,1,client18,client18-69db77c748-gbpq8,client18,814.1429999999998
131,1,client18,client18-69db77c748-gbpq8,linkerd-proxy,813.9930000000002
132,1,client18,client18-69db77c748-gbpq8,linkerd-init,0.0
133,1,client18,client18-69db77c748-gbpq8,sidecar,812.5800000000002
134,1,client7,client7-544486cc98-6ql57,client7,737.0550000000001
135,1,client7,client7-544486cc98-6ql57,linkerd-proxy,736.7369999999999
136,1,client7,client7-544486cc98-6ql57,sidecar,735.6330000000003
137,1,client7,client7-544486cc98-6ql57,linkerd-init,0.0
138,1,client11,client11-565c48c7c7-vxjss,linkerd-proxy,679.7819999999999
139,1,client11,client11-565c48c7c7-vxjss,sidecar,678.5129999999999
140,1,client11,client11-565c48c7c7-vxjss,client11,679.9949999999999
141,1,client11,client11-565c48c7c7-vxjss,linkerd-init,0.0
142,1,client19,client19-56fccdb4d9-j5qg8,linkerd-init,0.0
143,1,client19,client19-56fccdb4d9-j5qg8,sidecar,687.7950000000001
144,1,client19,client19-56fccdb4d9-j5qg8,client19,689.3040000000001
145,1,client19,client19-56fccdb4d9-j5qg8,linkerd-proxy,689.1509999999998
146,1,client1,client1-7b9db886dd-m7lwt,linkerd-init,0.0
147,1,client1,client1-7b9db886dd-m7lwt,linkerd-proxy,632.202
148,1,client13,client13-7bf86f4f87-fkx8m,sidecar,562.4970000000001
149,1,client13,client13-7bf86f4f87-fkx8m,linkerd-proxy,665.271
150,1,client13,client13-7bf86f4f87-fkx8m,linkerd-init,0.0
151,1,client13,client13-7bf86f4f87-fkx8m,client13,669.4859999999999
152,1,client20,client20-65f8864f77-ccwqg,linkerd-proxy,668.211
153,1,client20,client20-65f8864f77-ccwqg,client20,668.4270000000001
154,1,client20,client20-65f8864f77-ccwqg,linkerd-init,0.0
155,1,client20,client20-65f8864f77-ccwqg,sidecar,595.5060000000001
156,1,client8,client8-5845965f99-6h6pc,client8,834.6030000000001
157,1,client8,client8-5845965f99-6h6pc,sidecar,761.043
158,1,client8,client8-5845965f99-6h6pc,linkerd-proxy,834.2669999999998
159,1,client8,client8-5845965f99-6h6pc,linkerd-init,0.0
160,1,client14,client14-856b5b5576-krrc7,sidecar,774.0269999999998
161,1,client14,client14-856b5b5576-krrc7,client14,828.9300000000001
162,1,client14,client14-856b5b5576-krrc7,linkerd-init,0.0
163,1,client14,client14-856b5b5576-krrc7,linkerd-proxy,828.6600000000001
164,1,client10,client10-694b6b97b4-757qh,client10,831.153
165,1,client10,client10-694b6b97b4-757qh,linkerd-init,0.0
166,1,client10,client10-694b6b97b4-757qh,sidecar,725.709
167,1,client10,client10-694b6b97b4-757qh,linkerd-proxy,831.183
168,1,orchestrator,policy-enforcer-cb8dccbd8-wqmcn,linkerd-init,0.0
169,1,orchestrator,orchestrator-555f7b7c9d-nwq8k,linkerd-proxy,401.81999999999994
170,1,orchestrator,orchestrator-555f7b7c9d-nwq8k,sidecar,318.95700000000005
171,1,orchestrator,orchestrator-555f7b7c9d-nwq8k,orchestrator,254.89499999999998
172,1,api-gateway,api-gateway-6bf76d45b7-6vf6d,linkerd-init,0.0
173,1,api-gateway,api-gateway-6bf76d45b7-6vf6d,linkerd-proxy,420.88199999999995
174,1,orchestrator,policy-enforcer-cb8dccbd8-wqmcn,linkerd-proxy,401.85900000000004
175,1,orchestrator,policy-enforcer-cb8dccbd8-wqmcn,policy-enforcer,264.666
176,1,orchestrator,orchestrator-555f7b7c9d-nwq8k,linkerd-init,0.0
177,1,orchestrator,policy-enforcer-cb8dccbd8-wqmcn,sidecar,306.135
178,1,client6,client6-785d875985-jx7p5,sidecar,709.1550000000002
179,1,client6,client6-785d875985-jx7p5,linkerd-init,0.0
