,namespace,pod_name,container_name,joules
0,client14,client14-856b5b5576-6bcnd,linkerd-init,0.0
1,client3,client3-58c68898cd-7zk2f,linkerd-init,0.0
2,client16,client16-6dc7f87f54-vmlfc,linkerd-init,0.0
3,client11,client11-565c48c7c7-5k697,linkerd-init,0.0
4,orchestrator,orchestrator-555f7b7c9d-bqsmn,linkerd-init,0.0
5,orchestrator,policy-enforcer-cb8dccbd8-q2v6l,linkerd-init,0.0
6,orchestrator,policy-enforcer-cb8dccbd8-q2v6l,linkerd-proxy,957.8571428571427
7,orchestrator,orchestrator-555f7b7c9d-bqsmn,linkerd-proxy,959.4032142857141
8,api-gateway,api-gateway-6bf76d45b7-dzjmz,linkerd-init,0.0
9,client15,client15-79c969ddf-9l7mm,sidecar,1773.6042857142857
10,client15,client15-79c969ddf-9l7mm,client15,1787.502857142857
11,client15,client15-79c969ddf-9l7mm,linkerd-proxy,1778.2007142857142
12,client15,client15-79c969ddf-9l7mm,linkerd-init,0.0
13,client12,client12-79bc8d5846-c54l5,client12,1724.8885714285711
14,client12,client12-79bc8d5846-c54l5,sidecar,1714.2910714285715
15,client12,client12-79bc8d5846-c54l5,linkerd-init,0.0
16,client12,client12-79bc8d5846-c54l5,linkerd-proxy,1719.1767857142859
17,client5,client5-7d5ff7f8b4-w9xv4,linkerd-init,0.0
18,client5,client5-7d5ff7f8b4-w9xv4,linkerd-proxy,1820.712857142857
19,client5,client5-7d5ff7f8b4-w9xv4,client5,1830.792857142857
20,client5,client5-7d5ff7f8b4-w9xv4,sidecar,1816.2417857142855
21,server,server-656f98b57f-c9scm,server,1579.4967857142858
22,server,server-656f98b57f-c9scm,sidecar,1561.4775000000002
23,server,server-656f98b57f-c9scm,linkerd-init,0.0
24,server,server-656f98b57f-c9scm,linkerd-proxy,1564.4410714285716
25,client18,client18-69db77c748-2rs6m,sidecar,2002.2814285714287
26,client18,client18-69db77c748-2rs6m,linkerd-init,0.0
27,client18,client18-69db77c748-2rs6m,client18,2012.1557142857139
28,client18,client18-69db77c748-2rs6m,linkerd-proxy,2006.6207142857143
29,client4,client4-744474fb99-q5xqj,client4,1897.8717857142856
30,client4,client4-744474fb99-q5xqj,sidecar,1885.5996428571427
31,client4,client4-744474fb99-q5xqj,linkerd-proxy,1890.1864285714285
32,client4,client4-744474fb99-q5xqj,linkerd-init,0.0
33,client6,client6-785d875985-j6cgv,sidecar,1905.7692857142858
34,client6,client6-785d875985-j6cgv,linkerd-init,0.0
35,client6,client6-785d875985-j6cgv,client6,1916.2607142857146
36,client6,client6-785d875985-j6cgv,linkerd-proxy,1909.2857142857142
37,client13,client13-7bf86f4f87-jwt2d,linkerd-proxy,1778.085
38,client13,client13-7bf86f4f87-jwt2d,sidecar,1773.9257142857143
39,client13,client13-7bf86f4f87-jwt2d,client13,1784.6100000000001
40,client13,client13-7bf86f4f87-jwt2d,linkerd-init,0.0
41,client19,client19-56fccdb4d9-g9zsm,client19,1767.6610714285716
42,client19,client19-56fccdb4d9-g9zsm,linkerd-init,0.0
43,client19,client19-56fccdb4d9-g9zsm,sidecar,1758.1017857142858
44,client19,client19-56fccdb4d9-g9zsm,linkerd-proxy,1762.5632142857144
45,client1,client1-7b9db886dd-fv8mt,linkerd-proxy,2029.3071428571427
46,client1,client1-7b9db886dd-fv8mt,linkerd-init,0.0
47,client1,client1-7b9db886dd-fv8mt,sidecar,2024.627142857143
48,client1,client1-7b9db886dd-fv8mt,client1,2034.6846428571428
