,namespace,pod_name,container_name,joules
0,client14,client14-856b5b5576-2vqvr,linkerd-init,0.0
1,orchestrator,orchestrator-555f7b7c9d-zz29l,linkerd-init,0.0
2,orchestrator,policy-enforcer-cb8dccbd8-86lvb,linkerd-init,0.0
3,orchestrator,policy-enforcer-cb8dccbd8-86lvb,linkerd-proxy,292.580625
4,orchestrator,orchestrator-555f7b7c9d-zz29l,linkerd-proxy,292.806675
5,client15,client15-79c969ddf-th7xf,linkerd-init,0.0
6,client12,client12-79bc8d5846-8cwnj,linkerd-init,0.0
7,client5,client5-7d5ff7f8b4-tvzts,sidecar,626.3366
8,client5,client5-7d5ff7f8b4-tvzts,linkerd-proxy,653.1429333333332
9,client5,client5-7d5ff7f8b4-tvzts,linkerd-init,0.0
10,client5,client5-7d5ff7f8b4-tvzts,client5,653.4169333333333
11,server,server-656f98b57f-th6kj,server,485.6147666666667
12,server,server-656f98b57f-th6kj,sidecar,478.9931
13,server,server-656f98b57f-th6kj,linkerd-init,0.0
14,server,server-656f98b57f-th6kj,linkerd-proxy,479.77400000000006
15,client18,client18-69db77c748-khcsz,sidecar,712.3314999999999
16,client18,client18-69db77c748-khcsz,linkerd-proxy,713.4457666666666
17,client18,client18-69db77c748-khcsz,client18,713.5781999999999
18,client18,client18-69db77c748-khcsz,linkerd-init,0.0
19,client4,client4-744474fb99-ld5hg,sidecar,549.4476333333333
20,client4,client4-744474fb99-ld5hg,linkerd-proxy,550.9546333333333
21,client4,client4-744474fb99-ld5hg,client4,553.9183999999999
22,client4,client4-744474fb99-ld5hg,linkerd-init,0.0
23,client6,client6-785d875985-ngcc5,linkerd-init,0.0
24,client6,client6-785d875985-ngcc5,sidecar,577.9664666666666
25,client6,client6-785d875985-ngcc5,linkerd-proxy,579.0305
26,client6,client6-785d875985-ngcc5,client6,581.1083333333333
27,client13,client13-7bf86f4f87-zk299,linkerd-proxy,650.7317333333333
28,client13,client13-7bf86f4f87-zk299,client13,651.0057333333333
29,client13,client13-7bf86f4f87-zk299,linkerd-init,0.0
30,client13,client13-7bf86f4f87-zk299,sidecar,592.0820333333334
31,client19,client19-56fccdb4d9-44p2g,linkerd-proxy,558.1562666666665
32,client19,client19-56fccdb4d9-44p2g,client19,560.3071666666667
33,client19,client19-56fccdb4d9-44p2g,linkerd-init,0.0
34,client19,client19-56fccdb4d9-44p2g,sidecar,556.7954
35,client1,client1-7b9db886dd-9qlws,linkerd-proxy,639.1780666666665
36,client1,client1-7b9db886dd-9qlws,client1,639.3378999999999
37,client1,client1-7b9db886dd-9qlws,sidecar,638.0272666666665
38,client1,client1-7b9db886dd-9qlws,linkerd-init,0.0
39,client17,client17-69b85b5ccf-rzstd,linkerd-proxy,526.5823333333332
40,client17,client17-69b85b5ccf-rzstd,sidecar,525.2032
41,client17,client17-69b85b5ccf-rzstd,linkerd-init,0.0
42,client17,client17-69b85b5ccf-rzstd,client17,528.8062999999999
43,client10,client10-694b6b97b4-kj584,sidecar,571.2443333333333
44,client10,client10-694b6b97b4-kj584,linkerd-proxy,634.2004
45,client10,client10-694b6b97b4-kj584,client10,634.4789666666667
46,client10,client10-694b6b97b4-kj584,linkerd-init,0.0
47,client8,client8-5845965f99-kmfbw,sidecar,489.77842499999997
48,client8,client8-5845965f99-kmfbw,client8,493.2308249999999
49,client8,client8-5845965f99-kmfbw,linkerd-init,0.0
50,client8,client8-5845965f99-kmfbw,linkerd-proxy,490.83332499999995
51,client2,client2-86cd6d8cf7-87k9l,linkerd-init,0.0
52,client2,client2-86cd6d8cf7-87k9l,client2,625.0762
53,client2,client2-86cd6d8cf7-87k9l,linkerd-proxy,624.9631750000001
54,client2,client2-86cd6d8cf7-87k9l,sidecar,623.7507249999999
55,client20,client20-65f8864f77-7bqn4,sidecar,541.6192249999998
56,client20,client20-65f8864f77-7bqn4,client20,617.1781500000001
57,client20,client20-65f8864f77-7bqn4,linkerd-init,0.0
58,client20,client20-65f8864f77-7bqn4,linkerd-proxy,616.996625
59,client7,client7-544486cc98-5zmpm,linkerd-proxy,507.87612499999994
60,client7,client7-544486cc98-5zmpm,sidecar,506.92740000000003
61,client7,client7-544486cc98-5zmpm,client7,510.0544249999999
62,client7,client7-544486cc98-5zmpm,linkerd-init,0.0
63,client9,client9-d68fb99b4-9m8zj,linkerd-init,0.0
64,client9,client9-d68fb99b4-9m8zj,sidecar,528.0665000000001
65,client9,client9-d68fb99b4-9m8zj,client9,578.5989500000001
66,client9,client9-d68fb99b4-9m8zj,linkerd-proxy,578.5030499999999
67,client14,client14-856b5b5576-2vqvr,client14,533.5601999999999
68,client14,client14-856b5b5576-2vqvr,sidecar,529.7036499999999
69,client14,client14-856b5b5576-2vqvr,linkerd-proxy,530.9811749999999
70,client3,client3-58c68898cd-cgzgx,client3,681.6503499999999
71,client3,client3-58c68898cd-cgzgx,sidecar,680.2871999999999
